Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,4.439,17.770,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
1,drone_1,6.819,14.781,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
1,drone_2,14.873,18.671,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
1,drone_3,18.541,18.001,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
1,drone_4,7.133,3.229,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
1,drone_5,1.848,0.932,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
1,drone_6,4.731,16.932,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
1,drone_7,2.292,12.053,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
1,drone_8,18.289,13.113,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
1,drone_9,7.693,14.436,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
2,drone_0,4.561,17.649,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
2,drone_1,6.819,14.609,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
2,drone_2,15.015,18.529,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
2,drone_3,18.399,17.860,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
2,drone_4,7.333,3.229,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
2,drone_5,1.848,0.732,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
2,drone_6,4.853,16.810,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
2,drone_7,2.433,11.912,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
2,drone_8,18.147,12.971,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
2,drone_9,7.580,14.306,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
3,drone_0,4.683,17.527,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
3,drone_1,6.759,14.447,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
