Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,10.863,3.852,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
1,drone_1,11.672,3.369,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
1,drone_2,9.093,2.411,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
1,drone_3,9.716,3.649,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
1,drone_4,9.640,2.825,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
1,drone_5,11.143,3.070,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
1,drone_6,8.979,3.564,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
1,drone_7,11.711,4.116,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
1,drone_8,8.877,4.204,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
1,drone_9,10.543,2.715,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
2,drone_0,10.953,3.943,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
2,drone_1,11.787,3.425,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
2,drone_2,9.214,2.289,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
2,drone_3,9.864,3.657,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
2,drone_4,9.718,2.903,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
2,drone_5,11.233,3.160,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
2,drone_6,8.969,3.554,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
2,drone_7,11.816,4.221,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
2,drone_8,8.854,4.204,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
2,drone_9,10.691,2.715,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
3,drone_0,11.043,4.033,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
