Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_6,10.254,10.716,1.553,2.446,"14.556051972783436,8.398323818046336,0.7314566360845092;7.038818431064248,13.553771540666494,0.23226994165699347;18.47073196232504,19.65974743710964,0.2559304574679943;9.654559611909573,15.781933034447796,2.3062090814653344;3.41039717603486,18.91528037186417,0.43511667864979475;16.197346770182435,10.557704412354965,1.9393459124866124;5.025140393109975,6.439127801188681,1.5438465985508176;17.44191753319748,2.9353957305297307,1.1378834788372238;5.458341112406538,9.401298223644677,2.188422975170533;4.8955143290184235,4.391473713915044,0.2562131456700433;2.579045960484454,17.233419516997394,0.333741392419197;13.466062263699309,0.7582997135115142,0.42962659774179995;7.571123842219974,17.464891115650744,2.271519636165795;7.555270523198429,11.505866081984916,1.3652423696056348"
2,drone_7,8.981,9.168,1.553,2.446,"14.556051972783436,8.398323818046336,0.7314566360845092;7.038818431064248,13.553771540666494,0.23226994165699347;18.47073196232504,19.65974743710964,0.2559304574679943;9.654559611909573,15.781933034447796,2.3062090814653344;3.41039717603486,18.91528037186417,0.43511667864979475;16.197346770182435,10.557704412354965,1.9393459124866124;5.025140393109975,6.439127801188681,1.5438465985508176;17.44191753319748,2.9353957305297307,1.1378834788372238;5.458341112406538,9.401298223644677,2.188422975170533;4.8955143290184235,4.391473713915044,0.2562131456700433;2.579045960484454,17.233419516997394,0.333741392419197;13.466062263699309,0.7582997135115142,0.42962659774179995;7.571123842219974,17.464891115650744,2.271519636165795;7.555270523198429,11.505866081984916,1.3652423696056348"
2,drone_8,9.379,10.803,1.553,2.446,"14.556051972783436,8.398323818046336,0.7314566360845092;7.038818431064248,13.553771540666494,0.23226994165699347;18.47073196232504,19.65974743710964,0.2559304574679943;9.654559611909573,15.781933034447796,2.3062090814653344;3.41039717603486,18.91528037186417,0.43511667864979475;16.197346770182435,10.557704412354965,1.9393459124866124;5.025140393109975,6.439127801188681,1.5438465985508176;17.44191753319748,2.9353957305297307,1.1378834788372238;5.458341112406538,9.401298223644677,2.188422975170533;4.8955143290184235,4.391473713915044,0.2562131456700433;2.579045960484454,17.233419516997394,0.333741392419197;13.466062263699309,0.7582997135115142,0.42962659774179995;7.571123842219974,17.464891115650744,2.271519636165795;7.555270523198429,11.505866081984916,1.3652423696056348"
2,drone_9,8.938,10.428,1.553,2.446,"14.556051972783436,8.398323818046336,0.7314566360845092;7.038818431064248,13.553771540666494,0.23226994165699347;18.47073196232504,19.65974743710964,0.2559304574679943;9.654559611909573,15.781933034447796,2.3062090814653344;3.41039717603486,18.91528037186417,0.43511667864979475;16.197346770182435,10.557704412354965,1.9393459124866124;5.025140393109975,6.439127801188681,1.5438465985508176;17.44191753319748,2.9353957305297307,1.1378834788372238;5.458341112406538,9.401298223644677,2.188422975170533;4.8955143290184235,4.391473713915044,0.2562131456700433;2.579045960484454,17.233419516997394,0.333741392419197;13.466062263699309,0.7582997135115142,0.42962659774179995;7.571123842219974,17.464891115650744,2.271519636165795;7.555270523198429,11.505866081984916,1.3652423696056348"
3,drone_0,9.833,10.102,1.553,2.446,"14.556051972783436,8.398323818046336,0.7314566360845092;7.038818431064248,13.553771540666494,0.23226994165699347;18.47073196232504,19.65974743710964,0.2559304574679943;9.654559611909573,15.781933034447796,2.3062090814653344;3.41039717603486,18.91528037186417,0.43511667864979475;16.197346770182435,10.557704412354965,1.9393459124866124;5.025140393109975,6.439127801188681,1.5438465985508176;17.44191753319748,2.9353957305297307,1.1378834788372238;5.458341112406538,9.401298223644677,2.188422975170533;4.8955143290184235,4.391473713915044,0.2562131456700433;2.579045960484454,17.233419516997394,0.333741392419197;13.466062263699309,0.7582997135115142,0.42962659774179995;7.571123842219974,17.464891115650744,2.271519636165795;7.555270523198429,11.505866081984916,1.3652423696056348"
3,drone_1,11.272,8.991,1.553,2.446,"14.556051972783436,8.398323818046336,0.7314566360845092;7.038818431064248,13.553771540666494,0.23226994165699347;18.47073196232504,19.65974743710964,0.2559304574679943;9.654559611909573,15.781933034447796,2.3062090814653344;3.41039717603486,18.91528037186417,0.43511667864979475;16.197346770182435,10.557704412354965,1.9393459124866124;5.025140393109975,6.439127801188681,1.5438465985508176;17.44191753319748,2.9353957305297307,1.1378834788372238;5.458341112406538,9.401298223644677,2.188422975170533;4.8955143290184235,4.391473713915044,0.2562131456700433;2.579045960484454,17.233419516997394,0.333741392419197;13.466062263699309,0.7582997135115142,0.42962659774179995;7.571123842219974,17.464891115650744,2.271519636165795;7.555270523198429,11.505866081984916,1.3652423696056348"
3,drone_2,11.118,10.883,1.553,2.446,"14.556051972783436,8.398323818046336,0.7314566360845092;7.038818431064248,13.553771540666494,0.23226994165699347;18.47073196232504,19.65974743710964,0.2559304574679943;9.654559611909573,15.781933034447796,2.3062090814653344;3.41039717603486,18.91528037186417,0.43511667864979475;16.197346770182435,10.557704412354965,1.9393459124866124;5.025140393109975,6.439127801188681,1.5438465985508176;17.44191753319748,2.9353957305297307,1.1378834788372238;5.458341112406538,9.401298223644677,2.188422975170533;4.8955143290184235,4.391473713915044,0.2562131456700433;2.579045960484454,17.233419516997394,0.333741392419197;13.466062263699309,0.7582997135115142,0.42962659774179995;7.571123842219974,17.464891115650744,2.271519636165795;7.555270523198429,11.505866081984916,1.3652423696056348"
3,drone_3,9.667,9.093,1.553,2.446,"14.556051972783436,8.398323818046336,0.7314566360845092;7.038818431064248,13.553771540666494,0.23226994165699347;18.47073196232504,19.65974743710964,0.2559304574679943;9.654559611909573,15.781933034447796,2.3062090814653344;3.41039717603486,18.91528037186417,0.43511667864979475;16.197346770182435,10.557704412354965,1.9393459124866124;5.025140393109975,6.439127801188681,1.5438465985508176;17.44191753319748,2.9353957305297307,1.1378834788372238;5.458341112406538,9.401298223644677,2.188422975170533;4.8955143290184235,4.391473713915044,0.2562131456700433;2.579045960484454,17.233419516997394,0.333741392419197;13.466062263699309,0.7582997135115142,0.42962659774179995;7.571123842219974,17.464891115650744,2.271519636165795;7.555270523198429,11.505866081984916,1.3652423696056348"
3,drone_4,10.179,8.514,1.553,2.446,"14.556051972783436,8.398323818046336,0.7314566360845092;7.038818431064248,13.553771540666494,0.23226994165699347;18.47073196232504,19.65974743710964,0.2559304574679943;9.654559611909573,15.781933034447796,2.3062090814653344;3.41039717603486,18.91528037186417,0.43511667864979475;16.197346770182435,10.557704412354965,1.9393459124866124;5.025140393109975,6.439127801188681,1.5438465985508176;17.44191753319748,2.9353957305297307,1.1378834788372238;5.458341112406538,9.401298223644677,2.188422975170533;4.8955143290184235,4.391473713915044,0.2562131456700433;2.579045960484454,17.233419516997394,0.333741392419197;13.466062263699309,0.7582997135115142,0.42962659774179995;7.571123842219974,17.464891115650744,2.271519636165795;7.555270523198429,11.505866081984916,1.3652423696056348"
3,drone_5,10.940,9.979,1.553,2.446,"14.556051972783436,8.398323818046336,0.7314566360845092;7.038818431064248,13.553771540666494,0.23226994165699347;18.47073196232504,19.65974743710964,0.2559304574679943;9.654559611909573,15.781933034447796,2.3062090814653344;3.41039717603486,18.91528037186417,0.43511667864979475;16.197346770182435,10.557704412354965,1.9393459124866124;5.025140393109975,6.439127801188681,1.5438465985508176;17.44191753319748,2.9353957305297307,1.1378834788372238;5.458341112406538,9.401298223644677,2.188422975170533;4.8955143290184235,4.391473713915044,0.2562131456700433;2.579045960484454,17.233419516997394,0.333741392419197;13.466062263699309,0.7582997135115142,0.42962659774179995;7.571123842219974,17.464891115650744,2.271519636165795;7.555270523198429,11.505866081984916,1.3652423696056348"
3,drone_6,10.315,10.604,1.553,2.446,"14.556051972783436,8.398323818046336,0.7314566360845092;7.038818431064248,13.553771540666494,0.23226994165699347;18.47073196232504,19.65974743710964,0.2559304574679943;9.654559611909573,15.781933034447796,2.3062090814653344;3.41039717603486,18.91528037186417,0.43511667864979475;16.197346770182435,10.557704412354965,1.9393459124866124;5.025140393109975,6.439127801188681,1.5438465985508176;17.44191753319748,2.9353957305297307,1.1378834788372238;5.458341112406538,9.401298223644677,2.188422975170533;4.8955143290184235,4.391473713915044,0.2562131456700433;2.579045960484454,17.233419516997394,0.333741392419197;13.466062263699309,0.7582997135115142,0.42962659774179995;7.571123842219974,17.464891115650744,2.271519636165795;7.555270523198429,11.505866081984916,1.3652423696056348"
