Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,2.752,16.383,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
1,drone_1,3.734,8.020,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
1,drone_2,9.137,1.884,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
1,drone_3,5.991,18.262,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
1,drone_4,5.258,9.606,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
1,drone_5,1.620,18.682,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
1,drone_6,2.030,16.358,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
1,drone_7,10.907,1.780,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
1,drone_8,12.272,17.427,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
1,drone_9,4.457,1.919,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
2,drone_0,2.874,16.504,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
2,drone_1,3.876,8.161,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
2,drone_2,8.996,2.025,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
2,drone_3,6.133,18.121,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
2,drone_4,5.458,9.606,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
2,drone_5,1.761,18.540,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
2,drone_6,2.030,16.530,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
2,drone_7,11.049,1.921,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
2,drone_8,12.414,17.286,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
2,drone_9,4.598,2.060,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
