Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,14.048,5.391,7.864,15.007,"16.37353669515763,4.129211618433942,1.6411384710539942;14.324208105331929,19.119601653206388,0.2883348609326373;4.204167068541164,17.19302451053357,0.34818117366877877;9.295457795836496,8.210359778324467,1.0454751784481837;3.0101537663308715,14.021516845422848,1.074323876820244;16.93378153810297,9.507424959343984,0.9911445849989902;12.642945314736997,7.944070794469702,1.9357437154634058;11.02514193247692,7.3527556979810065,2.4714782021887953;2.6720245729610927,16.583118075699595,2.4062336753086093;2.672500173399097,3.3192738593329607,0.3740260802008222;9.716172620544011,9.81516209440467,1.2775687268010871;1.0777167415908577,17.017233343252318,0.306439779635765;16.451537294108505,16.264860745077996,0.27090110603982276;16.80495201431329,16.691812461851555,1.0575110601208706;11.616918052791641,18.35420072859944,0.4112936872318371;5.74209687062005,3.4245733880026386,0.7030205783050816;6.753753759063547,1.071338483974942,1.0190010041869824;18.947023629687518,10.999105153786767,0.8380200320713979;2.600950661377692,2.629878854101959,0.23675220987039627;8.126675132226103,3.72818814376018,1.033953078844792;8.933323934459528,4.0338338246282515,2.210324679189869;1.1256438793843584,3.9661430131898263,0.2701549492865074;12.618134735956746,12.705786747118688,1.2514139702771854;5.1252549765458575,4.762277626249131,2.0989508238519763"
1,drone_1,1.259,2.995,7.864,15.007,"16.37353669515763,4.129211618433942,1.6411384710539942;14.324208105331929,19.119601653206388,0.2883348609326373;4.204167068541164,17.19302451053357,0.34818117366877877;9.295457795836496,8.210359778324467,1.0454751784481837;3.0101537663308715,14.021516845422848,1.074323876820244;16.93378153810297,9.507424959343984,0.9911445849989902;12.642945314736997,7.944070794469702,1.9357437154634058;11.02514193247692,7.3527556979810065,2.4714782021887953;2.6720245729610927,16.583118075699595,2.4062336753086093;2.672500173399097,3.3192738593329607,0.3740260802008222;9.716172620544011,9.81516209440467,1.2775687268010871;1.0777167415908577,17.017233343252318,0.306439779635765;16.451537294108505,16.264860745077996,0.27090110603982276;16.80495201431329,16.691812461851555,1.0575110601208706;11.616918052791641,18.35420072859944,0.4112936872318371;5.74209687062005,3.4245733880026386,0.7030205783050816;6.753753759063547,1.071338483974942,1.0190010041869824;18.947023629687518,10.999105153786767,0.8380200320713979;2.600950661377692,2.629878854101959,0.23675220987039627;8.126675132226103,3.72818814376018,1.033953078844792;8.933323934459528,4.0338338246282515,2.210324679189869;1.1256438793843584,3.9661430131898263,0.2701549492865074;12.618134735956746,12.705786747118688,1.2514139702771854;5.1252549765458575,4.762277626249131,2.0989508238519763"
1,drone_2,16.926,18.157,7.864,15.007,"16.37353669515763,4.129211618433942,1.6411384710539942;14.324208105331929,19.119601653206388,0.2883348609326373;4.204167068541164,17.19302451053357,0.34818117366877877;9.295457795836496,8.210359778324467,1.0454751784481837;3.0101537663308715,14.021516845422848,1.074323876820244;16.93378153810297,9.507424959343984,0.9911445849989902;12.642945314736997,7.944070794469702,1.9357437154634058;11.02514193247692,7.3527556979810065,2.4714782021887953;2.6720245729610927,16.583118075699595,2.4062336753086093;2.672500173399097,3.3192738593329607,0.3740260802008222;9.716172620544011,9.81516209440467,1.2775687268010871;1.0777167415908577,17.017233343252318,0.306439779635765;16.451537294108505,16.264860745077996,0.27090110603982276;16.80495201431329,16.691812461851555,1.0575110601208706;11.616918052791641,18.35420072859944,0.4112936872318371;5.74209687062005,3.4245733880026386,0.7030205783050816;6.753753759063547,1.071338483974942,1.0190010041869824;18.947023629687518,10.999105153786767,0.8380200320713979;2.600950661377692,2.629878854101959,0.23675220987039627;8.126675132226103,3.72818814376018,1.033953078844792;8.933323934459528,4.0338338246282515,2.210324679189869;1.1256438793843584,3.9661430131898263,0.2701549492865074;12.618134735956746,12.705786747118688,1.2514139702771854;5.1252549765458575,4.762277626249131,2.0989508238519763"
1,drone_3,1.935,6.011,7.864,15.007,"16.37353669515763,4.129211618433942,1.6411384710539942;14.324208105331929,19.119601653206388,0.2883348609326373;4.204167068541164,17.19302451053357,0.34818117366877877;9.295457795836496,8.210359778324467,1.0454751784481837;3.0101537663308715,14.021516845422848,1.074323876820244;16.93378153810297,9.507424959343984,0.9911445849989902;12.642945314736997,7.944070794469702,1.9357437154634058;11.02514193247692,7.3527556979810065,2.4714782021887953;2.6720245729610927,16.583118075699595,2.4062336753086093;2.672500173399097,3.3192738593329607,0.3740260802008222;9.716172620544011,9.81516209440467,1.2775687268010871;1.0777167415908577,17.017233343252318,0.306439779635765;16.451537294108505,16.264860745077996,0.27090110603982276;16.80495201431329,16.691812461851555,1.0575110601208706;11.616918052791641,18.35420072859944,0.4112936872318371;5.74209687062005,3.4245733880026386,0.7030205783050816;6.753753759063547,1.071338483974942,1.0190010041869824;18.947023629687518,10.999105153786767,0.8380200320713979;2.600950661377692,2.629878854101959,0.23675220987039627;8.126675132226103,3.72818814376018,1.033953078844792;8.933323934459528,4.0338338246282515,2.210324679189869;1.1256438793843584,3.9661430131898263,0.2701549492865074;12.618134735956746,12.705786747118688,1.2514139702771854;5.1252549765458575,4.762277626249131,2.0989508238519763"
1,drone_4,14.535,5.870,7.864,15.007,"16.37353669515763,4.129211618433942,1.6411384710539942;14.324208105331929,19.119601653206388,0.2883348609326373;4.204167068541164,17.19302451053357,0.34818117366877877;9.295457795836496,8.210359778324467,1.0454751784481837;3.0101537663308715,14.021516845422848,1.074323876820244;16.93378153810297,9.507424959343984,0.9911445849989902;12.642945314736997,7.944070794469702,1.9357437154634058;11.02514193247692,7.3527556979810065,2.4714782021887953;2.6720245729610927,16.583118075699595,2.4062336753086093;2.672500173399097,3.3192738593329607,0.3740260802008222;9.716172620544011,9.81516209440467,1.2775687268010871;1.0777167415908577,17.017233343252318,0.306439779635765;16.451537294108505,16.264860745077996,0.27090110603982276;16.80495201431329,16.691812461851555,1.0575110601208706;11.616918052791641,18.35420072859944,0.4112936872318371;5.74209687062005,3.4245733880026386,0.7030205783050816;6.753753759063547,1.071338483974942,1.0190010041869824;18.947023629687518,10.999105153786767,0.8380200320713979;2.600950661377692,2.629878854101959,0.23675220987039627;8.126675132226103,3.72818814376018,1.033953078844792;8.933323934459528,4.0338338246282515,2.210324679189869;1.1256438793843584,3.9661430131898263,0.2701549492865074;12.618134735956746,12.705786747118688,1.2514139702771854;5.1252549765458575,4.762277626249131,2.0989508238519763"
1,drone_5,3.304,6.978,7.864,15.007,"16.37353669515763,4.129211618433942,1.6411384710539942;14.324208105331929,19.119601653206388,0.2883348609326373;4.204167068541164,17.19302451053357,0.34818117366877877;9.295457795836496,8.210359778324467,1.0454751784481837;3.0101537663308715,14.021516845422848,1.074323876820244;16.93378153810297,9.507424959343984,0.9911445849989902;12.642945314736997,7.944070794469702,1.9357437154634058;11.02514193247692,7.3527556979810065,2.4714782021887953;2.6720245729610927,16.583118075699595,2.4062336753086093;2.672500173399097,3.3192738593329607,0.3740260802008222;9.716172620544011,9.81516209440467,1.2775687268010871;1.0777167415908577,17.017233343252318,0.306439779635765;16.451537294108505,16.264860745077996,0.27090110603982276;16.80495201431329,16.691812461851555,1.0575110601208706;11.616918052791641,18.35420072859944,0.4112936872318371;5.74209687062005,3.4245733880026386,0.7030205783050816;6.753753759063547,1.071338483974942,1.0190010041869824;18.947023629687518,10.999105153786767,0.8380200320713979;2.600950661377692,2.629878854101959,0.23675220987039627;8.126675132226103,3.72818814376018,1.033953078844792;8.933323934459528,4.0338338246282515,2.210324679189869;1.1256438793843584,3.9661430131898263,0.2701549492865074;12.618134735956746,12.705786747118688,1.2514139702771854;5.1252549765458575,4.762277626249131,2.0989508238519763"
1,drone_6,13.394,5.457,7.864,15.007,"16.37353669515763,4.129211618433942,1.6411384710539942;14.324208105331929,19.119601653206388,0.2883348609326373;4.204167068541164,17.19302451053357,0.34818117366877877;9.295457795836496,8.210359778324467,1.0454751784481837;3.0101537663308715,14.021516845422848,1.074323876820244;16.93378153810297,9.507424959343984,0.9911445849989902;12.642945314736997,7.944070794469702,1.9357437154634058;11.02514193247692,7.3527556979810065,2.4714782021887953;2.6720245729610927,16.583118075699595,2.4062336753086093;2.672500173399097,3.3192738593329607,0.3740260802008222;9.716172620544011,9.81516209440467,1.2775687268010871;1.0777167415908577,17.017233343252318,0.306439779635765;16.451537294108505,16.264860745077996,0.27090110603982276;16.80495201431329,16.691812461851555,1.0575110601208706;11.616918052791641,18.35420072859944,0.4112936872318371;5.74209687062005,3.4245733880026386,0.7030205783050816;6.753753759063547,1.071338483974942,1.0190010041869824;18.947023629687518,10.999105153786767,0.8380200320713979;2.600950661377692,2.629878854101959,0.23675220987039627;8.126675132226103,3.72818814376018,1.033953078844792;8.933323934459528,4.0338338246282515,2.210324679189869;1.1256438793843584,3.9661430131898263,0.2701549492865074;12.618134735956746,12.705786747118688,1.2514139702771854;5.1252549765458575,4.762277626249131,2.0989508238519763"
1,drone_7,15.727,7.808,7.864,15.007,"16.37353669515763,4.129211618433942,1.6411384710539942;14.324208105331929,19.119601653206388,0.2883348609326373;4.204167068541164,17.19302451053357,0.34818117366877877;9.295457795836496,8.210359778324467,1.0454751784481837;3.0101537663308715,14.021516845422848,1.074323876820244;16.93378153810297,9.507424959343984,0.9911445849989902;12.642945314736997,7.944070794469702,1.9357437154634058;11.02514193247692,7.3527556979810065,2.4714782021887953;2.6720245729610927,16.583118075699595,2.4062336753086093;2.672500173399097,3.3192738593329607,0.3740260802008222;9.716172620544011,9.81516209440467,1.2775687268010871;1.0777167415908577,17.017233343252318,0.306439779635765;16.451537294108505,16.264860745077996,0.27090110603982276;16.80495201431329,16.691812461851555,1.0575110601208706;11.616918052791641,18.35420072859944,0.4112936872318371;5.74209687062005,3.4245733880026386,0.7030205783050816;6.753753759063547,1.071338483974942,1.0190010041869824;18.947023629687518,10.999105153786767,0.8380200320713979;2.600950661377692,2.629878854101959,0.23675220987039627;8.126675132226103,3.72818814376018,1.033953078844792;8.933323934459528,4.0338338246282515,2.210324679189869;1.1256438793843584,3.9661430131898263,0.2701549492865074;12.618134735956746,12.705786747118688,1.2514139702771854;5.1252549765458575,4.762277626249131,2.0989508238519763"
1,drone_8,1.856,3.973,7.864,15.007,"16.37353669515763,4.129211618433942,1.6411384710539942;14.324208105331929,19.119601653206388,0.2883348609326373;4.204167068541164,17.19302451053357,0.34818117366877877;9.295457795836496,8.210359778324467,1.0454751784481837;3.0101537663308715,14.021516845422848,1.074323876820244;16.93378153810297,9.507424959343984,0.9911445849989902;12.642945314736997,7.944070794469702,1.9357437154634058;11.02514193247692,7.3527556979810065,2.4714782021887953;2.6720245729610927,16.583118075699595,2.4062336753086093;2.672500173399097,3.3192738593329607,0.3740260802008222;9.716172620544011,9.81516209440467,1.2775687268010871;1.0777167415908577,17.017233343252318,0.306439779635765;16.451537294108505,16.264860745077996,0.27090110603982276;16.80495201431329,16.691812461851555,1.0575110601208706;11.616918052791641,18.35420072859944,0.4112936872318371;5.74209687062005,3.4245733880026386,0.7030205783050816;6.753753759063547,1.071338483974942,1.0190010041869824;18.947023629687518,10.999105153786767,0.8380200320713979;2.600950661377692,2.629878854101959,0.23675220987039627;8.126675132226103,3.72818814376018,1.033953078844792;8.933323934459528,4.0338338246282515,2.210324679189869;1.1256438793843584,3.9661430131898263,0.2701549492865074;12.618134735956746,12.705786747118688,1.2514139702771854;5.1252549765458575,4.762277626249131,2.0989508238519763"
1,drone_9,3.292,1.585,7.864,15.007,"16.37353669515763,4.129211618433942,1.6411384710539942;14.324208105331929,19.119601653206388,0.2883348609326373;4.204167068541164,17.19302451053357,0.34818117366877877;9.295457795836496,8.210359778324467,1.0454751784481837;3.0101537663308715,14.021516845422848,1.074323876820244;16.93378153810297,9.507424959343984,0.9911445849989902;12.642945314736997,7.944070794469702,1.9357437154634058;11.02514193247692,7.3527556979810065,2.4714782021887953;2.6720245729610927,16.583118075699595,2.4062336753086093;2.672500173399097,3.3192738593329607,0.3740260802008222;9.716172620544011,9.81516209440467,1.2775687268010871;1.0777167415908577,17.017233343252318,0.306439779635765;16.451537294108505,16.264860745077996,0.27090110603982276;16.80495201431329,16.691812461851555,1.0575110601208706;11.616918052791641,18.35420072859944,0.4112936872318371;5.74209687062005,3.4245733880026386,0.7030205783050816;6.753753759063547,1.071338483974942,1.0190010041869824;18.947023629687518,10.999105153786767,0.8380200320713979;2.600950661377692,2.629878854101959,0.23675220987039627;8.126675132226103,3.72818814376018,1.033953078844792;8.933323934459528,4.0338338246282515,2.210324679189869;1.1256438793843584,3.9661430131898263,0.2701549492865074;12.618134735956746,12.705786747118688,1.2514139702771854;5.1252549765458575,4.762277626249131,2.0989508238519763"
2,drone_0,14.048,5.391,7.864,15.007,"16.37353669515763,4.129211618433942,1.6411384710539942;14.324208105331929,19.119601653206388,0.2883348609326373;4.204167068541164,17.19302451053357,0.34818117366877877;9.295457795836496,8.210359778324467,1.0454751784481837;3.0101537663308715,14.021516845422848,1.074323876820244;16.93378153810297,9.507424959343984,0.9911445849989902;12.642945314736997,7.944070794469702,1.9357437154634058;11.02514193247692,7.3527556979810065,2.4714782021887953;2.6720245729610927,16.583118075699595,2.4062336753086093;2.672500173399097,3.3192738593329607,0.3740260802008222;9.716172620544011,9.81516209440467,1.2775687268010871;1.0777167415908577,17.017233343252318,0.306439779635765;16.451537294108505,16.264860745077996,0.27090110603982276;16.80495201431329,16.691812461851555,1.0575110601208706;11.616918052791641,18.35420072859944,0.4112936872318371;5.74209687062005,3.4245733880026386,0.7030205783050816;6.753753759063547,1.071338483974942,1.0190010041869824;18.947023629687518,10.999105153786767,0.8380200320713979;2.600950661377692,2.629878854101959,0.23675220987039627;8.126675132226103,3.72818814376018,1.033953078844792;8.933323934459528,4.0338338246282515,2.210324679189869;1.1256438793843584,3.9661430131898263,0.2701549492865074;12.618134735956746,12.705786747118688,1.2514139702771854;5.1252549765458575,4.762277626249131,2.0989508238519763"
2,drone_1,1.400,3.137,7.864,15.007,"16.37353669515763,4.129211618433942,1.6411384710539942;14.324208105331929,19.119601653206388,0.2883348609326373;4.204167068541164,17.19302451053357,0.34818117366877877;9.295457795836496,8.210359778324467,1.0454751784481837;3.0101537663308715,14.021516845422848,1.074323876820244;16.93378153810297,9.507424959343984,0.9911445849989902;12.642945314736997,7.944070794469702,1.9357437154634058;11.02514193247692,7.3527556979810065,2.4714782021887953;2.6720245729610927,16.583118075699595,2.4062336753086093;2.672500173399097,3.3192738593329607,0.3740260802008222;9.716172620544011,9.81516209440467,1.2775687268010871;1.0777167415908577,17.017233343252318,0.306439779635765;16.451537294108505,16.264860745077996,0.27090110603982276;16.80495201431329,16.691812461851555,1.0575110601208706;11.616918052791641,18.35420072859944,0.4112936872318371;5.74209687062005,3.4245733880026386,0.7030205783050816;6.753753759063547,1.071338483974942,1.0190010041869824;18.947023629687518,10.999105153786767,0.8380200320713979;2.600950661377692,2.629878854101959,0.23675220987039627;8.126675132226103,3.72818814376018,1.033953078844792;8.933323934459528,4.0338338246282515,2.210324679189869;1.1256438793843584,3.9661430131898263,0.2701549492865074;12.618134735956746,12.705786747118688,1.2514139702771854;5.1252549765458575,4.762277626249131,2.0989508238519763"
