Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_8,7.420,18.813,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
1,drone_9,18.103,14.866,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
2,drone_0,16.454,15.547,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
2,drone_1,3.377,8.185,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
2,drone_2,3.298,12.286,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
2,drone_3,1.936,14.173,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
2,drone_4,15.583,15.315,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
2,drone_5,13.591,17.318,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
2,drone_6,2.922,1.291,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
2,drone_7,2.535,6.519,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
2,drone_8,7.561,18.671,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
2,drone_9,17.962,14.725,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
3,drone_0,16.332,15.425,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
3,drone_1,3.566,8.248,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
3,drone_2,3.361,12.096,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
3,drone_3,2.077,14.032,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
3,drone_4,15.461,15.193,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
3,drone_5,13.510,17.135,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
3,drone_6,2.822,1.191,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
3,drone_7,2.676,6.378,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
3,drone_8,7.703,18.530,12.206,6.799,"4.025573584828335,2.207652810168225,1.1210750324406216;14.028547266696417,17.965845569209286,0.21219858856709176;8.670364450430604,13.957710401117982,1.8823610725812046;6.152570333171495,14.625189707473464,0.6811822925471618;6.7855374189292785,18.350353559275163,0.24036953736307012;18.134829879298657,17.35225060384673,1.861490017251897;10.715729434037229,3.5768790597005737,0.9982958076539457;6.074203261088063,4.8505959755336585,0.633855759439111;14.173695810250074,19.49818080036267,0.4328305913572163;4.567910196681698,3.4306021855035955,1.1602197977228044;5.299960121629396,13.951512887062048,2.170328920850702;5.367960499815449,15.961598988063969,1.9110704603026107;6.218159164198941,6.591390097728455,2.3732041817471456"
