Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
13,drone_6,9.3457,10.8929,17.0000,17.0000,"0.734,18.943,0.487;13.440,18.969,0.431;13.216,18.517,0.477;10.845,10.335,0.373;7.254,1.770,1.592;18.827,13.515,0.277;18.175,11.655,0.498;9.178,1.768,1.248;3.388,4.823,0.447;15.041,3.134,0.254;0.694,2.698,0.260;1.821,4.069,0.362;8.319,1.979,1.789;14.742,13.623,0.216;13.320,7.570,1.685;17.131,6.925,0.437;2.460,13.299,1.144;2.216,5.036,0.679;12.221,12.712,0.497;5.061,0.734,0.222;2.107,3.335,1.364;6.835,2.562,1.094;15.181,19.256,0.256;12.572,17.639,0.381;10.269,16.502,0.365;14.726,12.822,0.337;18.598,9.834,0.400;13.695,11.677,1.893;4.929,1.237,1.311;13.219,13.780,0.323;14.776,7.770,1.399;3.762,1.647,1.811;16.159,2.062,0.450;11.586,13.886,0.934;3.676,15.368,0.319;8.558,17.896,0.807;17.162,0.946,1.793;16.070,11.212,1.082;14.028,11.283,2.285;13.264,3.448,0.284;16.528,11.628,1.310;1.241,2.380,0.438;14.350,19.280,1.287;12.984,0.907,1.124;16.689,11.733,1.319;2.860,5.205,0.453;0.400,17.783,0.295;14.908,2.424,0.211;6.459,16.345,1.278;3.895,2.511,1.270;2.165,11.834,0.408;14.125,14.434,0.342;6.954,16.803,0.961;3.582,2.120,1.701;17.562,7.146,0.286;13.147,9.534,1.851;17.177,10.267,0.368;11.696,14.526,0.493;18.244,13.870,1.055;2.305,1.132,0.473;17.894,8.812,0.234;7.130,16.603,1.052;7.601,16.454,0.864;11.341,16.811,1.093;7.480,5.503,0.343;3.037,14.682,1.003;12.216,19.502,0.291;19.116,1.760,0.691;3.863,14.894,0.368;6.680,0.875,0.956;2.938,4.660,0.776;11.774,17.612,1.005;0.427,13.724,0.837;1.492,4.377,1.368;12.371,17.878,1.325;10.760,15.729,1.115;12.213,0.718,0.906;10.661,14.777,0.305;2.377,2.446,2.200;8.224,16.429,1.141;15.468,12.681,1.326;7.231,2.701,1.170;2.259,14.115,0.751;1.003,19.114,0.393;19.250,3.415,0.307;2.042,5.818,0.261;8.766,18.249,1.035;19.067,2.669,0.209;5.850,1.573,1.151;11.129,16.416,1.626"
13,drone_7,6.9108,8.2061,17.0000,17.0000,"0.734,18.943,0.487;13.440,18.969,0.431;13.216,18.517,0.477;10.845,10.335,0.373;7.254,1.770,1.592;18.827,13.515,0.277;18.175,11.655,0.498;9.178,1.768,1.248;3.388,4.823,0.447;15.041,3.134,0.254;0.694,2.698,0.260;1.821,4.069,0.362;8.319,1.979,1.789;14.742,13.623,0.216;13.320,7.570,1.685;17.131,6.925,0.437;2.460,13.299,1.144;2.216,5.036,0.679;12.221,12.712,0.497;5.061,0.734,0.222;2.107,3.335,1.364;6.835,2.562,1.094;15.181,19.256,0.256;12.572,17.639,0.381;10.269,16.502,0.365;14.726,12.822,0.337;18.598,9.834,0.400;13.695,11.677,1.893;4.929,1.237,1.311;13.219,13.780,0.323;14.776,7.770,1.399;3.762,1.647,1.811;16.159,2.062,0.450;11.586,13.886,0.934;3.676,15.368,0.319;8.558,17.896,0.807;17.162,0.946,1.793;16.070,11.212,1.082;14.028,11.283,2.285;13.264,3.448,0.284;16.528,11.628,1.310;1.241,2.380,0.438;14.350,19.280,1.287;12.984,0.907,1.124;16.689,11.733,1.319;2.860,5.205,0.453;0.400,17.783,0.295;14.908,2.424,0.211;6.459,16.345,1.278;3.895,2.511,1.270;2.165,11.834,0.408;14.125,14.434,0.342;6.954,16.803,0.961;3.582,2.120,1.701;17.562,7.146,0.286;13.147,9.534,1.851;17.177,10.267,0.368;11.696,14.526,0.493;18.244,13.870,1.055;2.305,1.132,0.473;17.894,8.812,0.234;7.130,16.603,1.052;7.601,16.454,0.864;11.341,16.811,1.093;7.480,5.503,0.343;3.037,14.682,1.003;12.216,19.502,0.291;19.116,1.760,0.691;3.863,14.894,0.368;6.680,0.875,0.956;2.938,4.660,0.776;11.774,17.612,1.005;0.427,13.724,0.837;1.492,4.377,1.368;12.371,17.878,1.325;10.760,15.729,1.115;12.213,0.718,0.906;10.661,14.777,0.305;2.377,2.446,2.200;8.224,16.429,1.141;15.468,12.681,1.326;7.231,2.701,1.170;2.259,14.115,0.751;1.003,19.114,0.393;19.250,3.415,0.307;2.042,5.818,0.261;8.766,18.249,1.035;19.067,2.669,0.209;5.850,1.573,1.151;11.129,16.416,1.626"
13,drone_8,-100.0000,-100.0000,17.0000,17.0000,"0.734,18.943,0.487;13.440,18.969,0.431;13.216,18.517,0.477;10.845,10.335,0.373;7.254,1.770,1.592;18.827,13.515,0.277;18.175,11.655,0.498;9.178,1.768,1.248;3.388,4.823,0.447;15.041,3.134,0.254;0.694,2.698,0.260;1.821,4.069,0.362;8.319,1.979,1.789;14.742,13.623,0.216;13.320,7.570,1.685;17.131,6.925,0.437;2.460,13.299,1.144;2.216,5.036,0.679;12.221,12.712,0.497;5.061,0.734,0.222;2.107,3.335,1.364;6.835,2.562,1.094;15.181,19.256,0.256;12.572,17.639,0.381;10.269,16.502,0.365;14.726,12.822,0.337;18.598,9.834,0.400;13.695,11.677,1.893;4.929,1.237,1.311;13.219,13.780,0.323;14.776,7.770,1.399;3.762,1.647,1.811;16.159,2.062,0.450;11.586,13.886,0.934;3.676,15.368,0.319;8.558,17.896,0.807;17.162,0.946,1.793;16.070,11.212,1.082;14.028,11.283,2.285;13.264,3.448,0.284;16.528,11.628,1.310;1.241,2.380,0.438;14.350,19.280,1.287;12.984,0.907,1.124;16.689,11.733,1.319;2.860,5.205,0.453;0.400,17.783,0.295;14.908,2.424,0.211;6.459,16.345,1.278;3.895,2.511,1.270;2.165,11.834,0.408;14.125,14.434,0.342;6.954,16.803,0.961;3.582,2.120,1.701;17.562,7.146,0.286;13.147,9.534,1.851;17.177,10.267,0.368;11.696,14.526,0.493;18.244,13.870,1.055;2.305,1.132,0.473;17.894,8.812,0.234;7.130,16.603,1.052;7.601,16.454,0.864;11.341,16.811,1.093;7.480,5.503,0.343;3.037,14.682,1.003;12.216,19.502,0.291;19.116,1.760,0.691;3.863,14.894,0.368;6.680,0.875,0.956;2.938,4.660,0.776;11.774,17.612,1.005;0.427,13.724,0.837;1.492,4.377,1.368;12.371,17.878,1.325;10.760,15.729,1.115;12.213,0.718,0.906;10.661,14.777,0.305;2.377,2.446,2.200;8.224,16.429,1.141;15.468,12.681,1.326;7.231,2.701,1.170;2.259,14.115,0.751;1.003,19.114,0.393;19.250,3.415,0.307;2.042,5.818,0.261;8.766,18.249,1.035;19.067,2.669,0.209;5.850,1.573,1.151;11.129,16.416,1.626"
13,drone_9,8.0476,11.4616,17.0000,17.0000,"0.734,18.943,0.487;13.440,18.969,0.431;13.216,18.517,0.477;10.845,10.335,0.373;7.254,1.770,1.592;18.827,13.515,0.277;18.175,11.655,0.498;9.178,1.768,1.248;3.388,4.823,0.447;15.041,3.134,0.254;0.694,2.698,0.260;1.821,4.069,0.362;8.319,1.979,1.789;14.742,13.623,0.216;13.320,7.570,1.685;17.131,6.925,0.437;2.460,13.299,1.144;2.216,5.036,0.679;12.221,12.712,0.497;5.061,0.734,0.222;2.107,3.335,1.364;6.835,2.562,1.094;15.181,19.256,0.256;12.572,17.639,0.381;10.269,16.502,0.365;14.726,12.822,0.337;18.598,9.834,0.400;13.695,11.677,1.893;4.929,1.237,1.311;13.219,13.780,0.323;14.776,7.770,1.399;3.762,1.647,1.811;16.159,2.062,0.450;11.586,13.886,0.934;3.676,15.368,0.319;8.558,17.896,0.807;17.162,0.946,1.793;16.070,11.212,1.082;14.028,11.283,2.285;13.264,3.448,0.284;16.528,11.628,1.310;1.241,2.380,0.438;14.350,19.280,1.287;12.984,0.907,1.124;16.689,11.733,1.319;2.860,5.205,0.453;0.400,17.783,0.295;14.908,2.424,0.211;6.459,16.345,1.278;3.895,2.511,1.270;2.165,11.834,0.408;14.125,14.434,0.342;6.954,16.803,0.961;3.582,2.120,1.701;17.562,7.146,0.286;13.147,9.534,1.851;17.177,10.267,0.368;11.696,14.526,0.493;18.244,13.870,1.055;2.305,1.132,0.473;17.894,8.812,0.234;7.130,16.603,1.052;7.601,16.454,0.864;11.341,16.811,1.093;7.480,5.503,0.343;3.037,14.682,1.003;12.216,19.502,0.291;19.116,1.760,0.691;3.863,14.894,0.368;6.680,0.875,0.956;2.938,4.660,0.776;11.774,17.612,1.005;0.427,13.724,0.837;1.492,4.377,1.368;12.371,17.878,1.325;10.760,15.729,1.115;12.213,0.718,0.906;10.661,14.777,0.305;2.377,2.446,2.200;8.224,16.429,1.141;15.468,12.681,1.326;7.231,2.701,1.170;2.259,14.115,0.751;1.003,19.114,0.393;19.250,3.415,0.307;2.042,5.818,0.261;8.766,18.249,1.035;19.067,2.669,0.209;5.850,1.573,1.151;11.129,16.416,1.626"
14,drone_0,10.2244,14.2330,17.0000,17.0000,"0.734,18.943,0.487;13.440,18.969,0.431;13.216,18.517,0.477;10.845,10.335,0.373;7.254,1.770,1.592;18.827,13.515,0.277;18.175,11.655,0.498;9.178,1.768,1.248;3.388,4.823,0.447;15.041,3.134,0.254;0.694,2.698,0.260;1.821,4.069,0.362;8.319,1.979,1.789;14.742,13.623,0.216;13.320,7.570,1.685;17.131,6.925,0.437;2.460,13.299,1.144;2.216,5.036,0.679;12.221,12.712,0.497;5.061,0.734,0.222;2.107,3.335,1.364;6.835,2.562,1.094;15.181,19.256,0.256;12.572,17.639,0.381;10.269,16.502,0.365;14.726,12.822,0.337;18.598,9.834,0.400;13.695,11.677,1.893;4.929,1.237,1.311;13.219,13.780,0.323;14.776,7.770,1.399;3.762,1.647,1.811;16.159,2.062,0.450;11.586,13.886,0.934;3.676,15.368,0.319;8.558,17.896,0.807;17.162,0.946,1.793;16.070,11.212,1.082;14.028,11.283,2.285;13.264,3.448,0.284;16.528,11.628,1.310;1.241,2.380,0.438;14.350,19.280,1.287;12.984,0.907,1.124;16.689,11.733,1.319;2.860,5.205,0.453;0.400,17.783,0.295;14.908,2.424,0.211;6.459,16.345,1.278;3.895,2.511,1.270;2.165,11.834,0.408;14.125,14.434,0.342;6.954,16.803,0.961;3.582,2.120,1.701;17.562,7.146,0.286;13.147,9.534,1.851;17.177,10.267,0.368;11.696,14.526,0.493;18.244,13.870,1.055;2.305,1.132,0.473;17.894,8.812,0.234;7.130,16.603,1.052;7.601,16.454,0.864;11.341,16.811,1.093;7.480,5.503,0.343;3.037,14.682,1.003;12.216,19.502,0.291;19.116,1.760,0.691;3.863,14.894,0.368;6.680,0.875,0.956;2.938,4.660,0.776;11.774,17.612,1.005;0.427,13.724,0.837;1.492,4.377,1.368;12.371,17.878,1.325;10.760,15.729,1.115;12.213,0.718,0.906;10.661,14.777,0.305;2.377,2.446,2.200;8.224,16.429,1.141;15.468,12.681,1.326;7.231,2.701,1.170;2.259,14.115,0.751;1.003,19.114,0.393;19.250,3.415,0.307;2.042,5.818,0.261;8.766,18.249,1.035;19.067,2.669,0.209;5.850,1.573,1.151;11.129,16.416,1.626"
14,drone_1,5.0771,8.9553,17.0000,17.0000,"0.734,18.943,0.487;13.440,18.969,0.431;13.216,18.517,0.477;10.845,10.335,0.373;7.254,1.770,1.592;18.827,13.515,0.277;18.175,11.655,0.498;9.178,1.768,1.248;3.388,4.823,0.447;15.041,3.134,0.254;0.694,2.698,0.260;1.821,4.069,0.362;8.319,1.979,1.789;14.742,13.623,0.216;13.320,7.570,1.685;17.131,6.925,0.437;2.460,13.299,1.144;2.216,5.036,0.679;12.221,12.712,0.497;5.061,0.734,0.222;2.107,3.335,1.364;6.835,2.562,1.094;15.181,19.256,0.256;12.572,17.639,0.381;10.269,16.502,0.365;14.726,12.822,0.337;18.598,9.834,0.400;13.695,11.677,1.893;4.929,1.237,1.311;13.219,13.780,0.323;14.776,7.770,1.399;3.762,1.647,1.811;16.159,2.062,0.450;11.586,13.886,0.934;3.676,15.368,0.319;8.558,17.896,0.807;17.162,0.946,1.793;16.070,11.212,1.082;14.028,11.283,2.285;13.264,3.448,0.284;16.528,11.628,1.310;1.241,2.380,0.438;14.350,19.280,1.287;12.984,0.907,1.124;16.689,11.733,1.319;2.860,5.205,0.453;0.400,17.783,0.295;14.908,2.424,0.211;6.459,16.345,1.278;3.895,2.511,1.270;2.165,11.834,0.408;14.125,14.434,0.342;6.954,16.803,0.961;3.582,2.120,1.701;17.562,7.146,0.286;13.147,9.534,1.851;17.177,10.267,0.368;11.696,14.526,0.493;18.244,13.870,1.055;2.305,1.132,0.473;17.894,8.812,0.234;7.130,16.603,1.052;7.601,16.454,0.864;11.341,16.811,1.093;7.480,5.503,0.343;3.037,14.682,1.003;12.216,19.502,0.291;19.116,1.760,0.691;3.863,14.894,0.368;6.680,0.875,0.956;2.938,4.660,0.776;11.774,17.612,1.005;0.427,13.724,0.837;1.492,4.377,1.368;12.371,17.878,1.325;10.760,15.729,1.115;12.213,0.718,0.906;10.661,14.777,0.305;2.377,2.446,2.200;8.224,16.429,1.141;15.468,12.681,1.326;7.231,2.701,1.170;2.259,14.115,0.751;1.003,19.114,0.393;19.250,3.415,0.307;2.042,5.818,0.261;8.766,18.249,1.035;19.067,2.669,0.209;5.850,1.573,1.151;11.129,16.416,1.626"
14,drone_2,4.3022,10.2441,17.0000,17.0000,"0.734,18.943,0.487;13.440,18.969,0.431;13.216,18.517,0.477;10.845,10.335,0.373;7.254,1.770,1.592;18.827,13.515,0.277;18.175,11.655,0.498;9.178,1.768,1.248;3.388,4.823,0.447;15.041,3.134,0.254;0.694,2.698,0.260;1.821,4.069,0.362;8.319,1.979,1.789;14.742,13.623,0.216;13.320,7.570,1.685;17.131,6.925,0.437;2.460,13.299,1.144;2.216,5.036,0.679;12.221,12.712,0.497;5.061,0.734,0.222;2.107,3.335,1.364;6.835,2.562,1.094;15.181,19.256,0.256;12.572,17.639,0.381;10.269,16.502,0.365;14.726,12.822,0.337;18.598,9.834,0.400;13.695,11.677,1.893;4.929,1.237,1.311;13.219,13.780,0.323;14.776,7.770,1.399;3.762,1.647,1.811;16.159,2.062,0.450;11.586,13.886,0.934;3.676,15.368,0.319;8.558,17.896,0.807;17.162,0.946,1.793;16.070,11.212,1.082;14.028,11.283,2.285;13.264,3.448,0.284;16.528,11.628,1.310;1.241,2.380,0.438;14.350,19.280,1.287;12.984,0.907,1.124;16.689,11.733,1.319;2.860,5.205,0.453;0.400,17.783,0.295;14.908,2.424,0.211;6.459,16.345,1.278;3.895,2.511,1.270;2.165,11.834,0.408;14.125,14.434,0.342;6.954,16.803,0.961;3.582,2.120,1.701;17.562,7.146,0.286;13.147,9.534,1.851;17.177,10.267,0.368;11.696,14.526,0.493;18.244,13.870,1.055;2.305,1.132,0.473;17.894,8.812,0.234;7.130,16.603,1.052;7.601,16.454,0.864;11.341,16.811,1.093;7.480,5.503,0.343;3.037,14.682,1.003;12.216,19.502,0.291;19.116,1.760,0.691;3.863,14.894,0.368;6.680,0.875,0.956;2.938,4.660,0.776;11.774,17.612,1.005;0.427,13.724,0.837;1.492,4.377,1.368;12.371,17.878,1.325;10.760,15.729,1.115;12.213,0.718,0.906;10.661,14.777,0.305;2.377,2.446,2.200;8.224,16.429,1.141;15.468,12.681,1.326;7.231,2.701,1.170;2.259,14.115,0.751;1.003,19.114,0.393;19.250,3.415,0.307;2.042,5.818,0.261;8.766,18.249,1.035;19.067,2.669,0.209;5.850,1.573,1.151;11.129,16.416,1.626"
14,drone_3,18.7536,6.2331,17.0000,17.0000,"0.734,18.943,0.487;13.440,18.969,0.431;13.216,18.517,0.477;10.845,10.335,0.373;7.254,1.770,1.592;18.827,13.515,0.277;18.175,11.655,0.498;9.178,1.768,1.248;3.388,4.823,0.447;15.041,3.134,0.254;0.694,2.698,0.260;1.821,4.069,0.362;8.319,1.979,1.789;14.742,13.623,0.216;13.320,7.570,1.685;17.131,6.925,0.437;2.460,13.299,1.144;2.216,5.036,0.679;12.221,12.712,0.497;5.061,0.734,0.222;2.107,3.335,1.364;6.835,2.562,1.094;15.181,19.256,0.256;12.572,17.639,0.381;10.269,16.502,0.365;14.726,12.822,0.337;18.598,9.834,0.400;13.695,11.677,1.893;4.929,1.237,1.311;13.219,13.780,0.323;14.776,7.770,1.399;3.762,1.647,1.811;16.159,2.062,0.450;11.586,13.886,0.934;3.676,15.368,0.319;8.558,17.896,0.807;17.162,0.946,1.793;16.070,11.212,1.082;14.028,11.283,2.285;13.264,3.448,0.284;16.528,11.628,1.310;1.241,2.380,0.438;14.350,19.280,1.287;12.984,0.907,1.124;16.689,11.733,1.319;2.860,5.205,0.453;0.400,17.783,0.295;14.908,2.424,0.211;6.459,16.345,1.278;3.895,2.511,1.270;2.165,11.834,0.408;14.125,14.434,0.342;6.954,16.803,0.961;3.582,2.120,1.701;17.562,7.146,0.286;13.147,9.534,1.851;17.177,10.267,0.368;11.696,14.526,0.493;18.244,13.870,1.055;2.305,1.132,0.473;17.894,8.812,0.234;7.130,16.603,1.052;7.601,16.454,0.864;11.341,16.811,1.093;7.480,5.503,0.343;3.037,14.682,1.003;12.216,19.502,0.291;19.116,1.760,0.691;3.863,14.894,0.368;6.680,0.875,0.956;2.938,4.660,0.776;11.774,17.612,1.005;0.427,13.724,0.837;1.492,4.377,1.368;12.371,17.878,1.325;10.760,15.729,1.115;12.213,0.718,0.906;10.661,14.777,0.305;2.377,2.446,2.200;8.224,16.429,1.141;15.468,12.681,1.326;7.231,2.701,1.170;2.259,14.115,0.751;1.003,19.114,0.393;19.250,3.415,0.307;2.042,5.818,0.261;8.766,18.249,1.035;19.067,2.669,0.209;5.850,1.573,1.151;11.129,16.416,1.626"
14,drone_4,6.8042,18.4156,17.0000,17.0000,"0.734,18.943,0.487;13.440,18.969,0.431;13.216,18.517,0.477;10.845,10.335,0.373;7.254,1.770,1.592;18.827,13.515,0.277;18.175,11.655,0.498;9.178,1.768,1.248;3.388,4.823,0.447;15.041,3.134,0.254;0.694,2.698,0.260;1.821,4.069,0.362;8.319,1.979,1.789;14.742,13.623,0.216;13.320,7.570,1.685;17.131,6.925,0.437;2.460,13.299,1.144;2.216,5.036,0.679;12.221,12.712,0.497;5.061,0.734,0.222;2.107,3.335,1.364;6.835,2.562,1.094;15.181,19.256,0.256;12.572,17.639,0.381;10.269,16.502,0.365;14.726,12.822,0.337;18.598,9.834,0.400;13.695,11.677,1.893;4.929,1.237,1.311;13.219,13.780,0.323;14.776,7.770,1.399;3.762,1.647,1.811;16.159,2.062,0.450;11.586,13.886,0.934;3.676,15.368,0.319;8.558,17.896,0.807;17.162,0.946,1.793;16.070,11.212,1.082;14.028,11.283,2.285;13.264,3.448,0.284;16.528,11.628,1.310;1.241,2.380,0.438;14.350,19.280,1.287;12.984,0.907,1.124;16.689,11.733,1.319;2.860,5.205,0.453;0.400,17.783,0.295;14.908,2.424,0.211;6.459,16.345,1.278;3.895,2.511,1.270;2.165,11.834,0.408;14.125,14.434,0.342;6.954,16.803,0.961;3.582,2.120,1.701;17.562,7.146,0.286;13.147,9.534,1.851;17.177,10.267,0.368;11.696,14.526,0.493;18.244,13.870,1.055;2.305,1.132,0.473;17.894,8.812,0.234;7.130,16.603,1.052;7.601,16.454,0.864;11.341,16.811,1.093;7.480,5.503,0.343;3.037,14.682,1.003;12.216,19.502,0.291;19.116,1.760,0.691;3.863,14.894,0.368;6.680,0.875,0.956;2.938,4.660,0.776;11.774,17.612,1.005;0.427,13.724,0.837;1.492,4.377,1.368;12.371,17.878,1.325;10.760,15.729,1.115;12.213,0.718,0.906;10.661,14.777,0.305;2.377,2.446,2.200;8.224,16.429,1.141;15.468,12.681,1.326;7.231,2.701,1.170;2.259,14.115,0.751;1.003,19.114,0.393;19.250,3.415,0.307;2.042,5.818,0.261;8.766,18.249,1.035;19.067,2.669,0.209;5.850,1.573,1.151;11.129,16.416,1.626"
14,drone_5,10.6309,9.0052,17.0000,17.0000,"0.734,18.943,0.487;13.440,18.969,0.431;13.216,18.517,0.477;10.845,10.335,0.373;7.254,1.770,1.592;18.827,13.515,0.277;18.175,11.655,0.498;9.178,1.768,1.248;3.388,4.823,0.447;15.041,3.134,0.254;0.694,2.698,0.260;1.821,4.069,0.362;8.319,1.979,1.789;14.742,13.623,0.216;13.320,7.570,1.685;17.131,6.925,0.437;2.460,13.299,1.144;2.216,5.036,0.679;12.221,12.712,0.497;5.061,0.734,0.222;2.107,3.335,1.364;6.835,2.562,1.094;15.181,19.256,0.256;12.572,17.639,0.381;10.269,16.502,0.365;14.726,12.822,0.337;18.598,9.834,0.400;13.695,11.677,1.893;4.929,1.237,1.311;13.219,13.780,0.323;14.776,7.770,1.399;3.762,1.647,1.811;16.159,2.062,0.450;11.586,13.886,0.934;3.676,15.368,0.319;8.558,17.896,0.807;17.162,0.946,1.793;16.070,11.212,1.082;14.028,11.283,2.285;13.264,3.448,0.284;16.528,11.628,1.310;1.241,2.380,0.438;14.350,19.280,1.287;12.984,0.907,1.124;16.689,11.733,1.319;2.860,5.205,0.453;0.400,17.783,0.295;14.908,2.424,0.211;6.459,16.345,1.278;3.895,2.511,1.270;2.165,11.834,0.408;14.125,14.434,0.342;6.954,16.803,0.961;3.582,2.120,1.701;17.562,7.146,0.286;13.147,9.534,1.851;17.177,10.267,0.368;11.696,14.526,0.493;18.244,13.870,1.055;2.305,1.132,0.473;17.894,8.812,0.234;7.130,16.603,1.052;7.601,16.454,0.864;11.341,16.811,1.093;7.480,5.503,0.343;3.037,14.682,1.003;12.216,19.502,0.291;19.116,1.760,0.691;3.863,14.894,0.368;6.680,0.875,0.956;2.938,4.660,0.776;11.774,17.612,1.005;0.427,13.724,0.837;1.492,4.377,1.368;12.371,17.878,1.325;10.760,15.729,1.115;12.213,0.718,0.906;10.661,14.777,0.305;2.377,2.446,2.200;8.224,16.429,1.141;15.468,12.681,1.326;7.231,2.701,1.170;2.259,14.115,0.751;1.003,19.114,0.393;19.250,3.415,0.307;2.042,5.818,0.261;8.766,18.249,1.035;19.067,2.669,0.209;5.850,1.573,1.151;11.129,16.416,1.626"
14,drone_6,9.5211,10.9891,17.0000,17.0000,"0.734,18.943,0.487;13.440,18.969,0.431;13.216,18.517,0.477;10.845,10.335,0.373;7.254,1.770,1.592;18.827,13.515,0.277;18.175,11.655,0.498;9.178,1.768,1.248;3.388,4.823,0.447;15.041,3.134,0.254;0.694,2.698,0.260;1.821,4.069,0.362;8.319,1.979,1.789;14.742,13.623,0.216;13.320,7.570,1.685;17.131,6.925,0.437;2.460,13.299,1.144;2.216,5.036,0.679;12.221,12.712,0.497;5.061,0.734,0.222;2.107,3.335,1.364;6.835,2.562,1.094;15.181,19.256,0.256;12.572,17.639,0.381;10.269,16.502,0.365;14.726,12.822,0.337;18.598,9.834,0.400;13.695,11.677,1.893;4.929,1.237,1.311;13.219,13.780,0.323;14.776,7.770,1.399;3.762,1.647,1.811;16.159,2.062,0.450;11.586,13.886,0.934;3.676,15.368,0.319;8.558,17.896,0.807;17.162,0.946,1.793;16.070,11.212,1.082;14.028,11.283,2.285;13.264,3.448,0.284;16.528,11.628,1.310;1.241,2.380,0.438;14.350,19.280,1.287;12.984,0.907,1.124;16.689,11.733,1.319;2.860,5.205,0.453;0.400,17.783,0.295;14.908,2.424,0.211;6.459,16.345,1.278;3.895,2.511,1.270;2.165,11.834,0.408;14.125,14.434,0.342;6.954,16.803,0.961;3.582,2.120,1.701;17.562,7.146,0.286;13.147,9.534,1.851;17.177,10.267,0.368;11.696,14.526,0.493;18.244,13.870,1.055;2.305,1.132,0.473;17.894,8.812,0.234;7.130,16.603,1.052;7.601,16.454,0.864;11.341,16.811,1.093;7.480,5.503,0.343;3.037,14.682,1.003;12.216,19.502,0.291;19.116,1.760,0.691;3.863,14.894,0.368;6.680,0.875,0.956;2.938,4.660,0.776;11.774,17.612,1.005;0.427,13.724,0.837;1.492,4.377,1.368;12.371,17.878,1.325;10.760,15.729,1.115;12.213,0.718,0.906;10.661,14.777,0.305;2.377,2.446,2.200;8.224,16.429,1.141;15.468,12.681,1.326;7.231,2.701,1.170;2.259,14.115,0.751;1.003,19.114,0.393;19.250,3.415,0.307;2.042,5.818,0.261;8.766,18.249,1.035;19.067,2.669,0.209;5.850,1.573,1.151;11.129,16.416,1.626"
14,drone_7,7.0977,8.2775,17.0000,17.0000,"0.734,18.943,0.487;13.440,18.969,0.431;13.216,18.517,0.477;10.845,10.335,0.373;7.254,1.770,1.592;18.827,13.515,0.277;18.175,11.655,0.498;9.178,1.768,1.248;3.388,4.823,0.447;15.041,3.134,0.254;0.694,2.698,0.260;1.821,4.069,0.362;8.319,1.979,1.789;14.742,13.623,0.216;13.320,7.570,1.685;17.131,6.925,0.437;2.460,13.299,1.144;2.216,5.036,0.679;12.221,12.712,0.497;5.061,0.734,0.222;2.107,3.335,1.364;6.835,2.562,1.094;15.181,19.256,0.256;12.572,17.639,0.381;10.269,16.502,0.365;14.726,12.822,0.337;18.598,9.834,0.400;13.695,11.677,1.893;4.929,1.237,1.311;13.219,13.780,0.323;14.776,7.770,1.399;3.762,1.647,1.811;16.159,2.062,0.450;11.586,13.886,0.934;3.676,15.368,0.319;8.558,17.896,0.807;17.162,0.946,1.793;16.070,11.212,1.082;14.028,11.283,2.285;13.264,3.448,0.284;16.528,11.628,1.310;1.241,2.380,0.438;14.350,19.280,1.287;12.984,0.907,1.124;16.689,11.733,1.319;2.860,5.205,0.453;0.400,17.783,0.295;14.908,2.424,0.211;6.459,16.345,1.278;3.895,2.511,1.270;2.165,11.834,0.408;14.125,14.434,0.342;6.954,16.803,0.961;3.582,2.120,1.701;17.562,7.146,0.286;13.147,9.534,1.851;17.177,10.267,0.368;11.696,14.526,0.493;18.244,13.870,1.055;2.305,1.132,0.473;17.894,8.812,0.234;7.130,16.603,1.052;7.601,16.454,0.864;11.341,16.811,1.093;7.480,5.503,0.343;3.037,14.682,1.003;12.216,19.502,0.291;19.116,1.760,0.691;3.863,14.894,0.368;6.680,0.875,0.956;2.938,4.660,0.776;11.774,17.612,1.005;0.427,13.724,0.837;1.492,4.377,1.368;12.371,17.878,1.325;10.760,15.729,1.115;12.213,0.718,0.906;10.661,14.777,0.305;2.377,2.446,2.200;8.224,16.429,1.141;15.468,12.681,1.326;7.231,2.701,1.170;2.259,14.115,0.751;1.003,19.114,0.393;19.250,3.415,0.307;2.042,5.818,0.261;8.766,18.249,1.035;19.067,2.669,0.209;5.850,1.573,1.151;11.129,16.416,1.626"
