Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
4,drone_6,7.8077,16.5037,17.0000,17.0000,"6.407,19.765,0.311;3.516,6.657,0.916;5.554,7.519,0.695;3.463,1.149,1.075;10.731,6.749,0.998;10.035,18.901,1.122;0.928,5.543,0.224;5.580,10.321,1.679;7.710,0.570,0.256;13.299,4.789,0.434;4.672,16.382,0.378;10.673,17.160,0.728;0.879,18.995,0.330;13.878,13.116,0.850;6.566,1.613,1.755;10.307,4.301,0.413;19.092,12.218,0.856;15.921,0.813,0.456;12.414,6.533,0.485;7.930,19.543,0.241;17.544,11.812,2.271;5.745,3.211,0.750;4.643,7.112,0.872;12.007,3.926,0.289;7.476,3.133,0.493;9.269,3.122,0.657;19.460,8.133,0.367;17.713,6.472,0.658;16.899,11.000,1.957;14.814,17.918,0.224;9.370,18.176,0.403;0.373,5.395,0.460;13.414,17.332,0.365;16.683,5.396,0.209;14.042,2.420,0.335;11.479,13.492,0.607;2.913,6.882,1.553;11.722,5.054,1.820;19.130,0.619,1.097;13.040,17.071,0.757;12.025,15.873,0.407;3.570,13.274,0.421;19.168,1.500,0.430;11.848,19.354,0.831;5.578,5.294,0.326;2.098,4.997,0.465;4.241,2.602,2.018;1.273,3.423,2.220;6.054,8.206,0.630;13.748,17.677,0.252;17.841,0.653,1.141;18.084,11.226,2.500;11.299,18.152,1.327;19.406,13.557,0.227;1.550,2.365,2.084;6.865,1.233,1.741;11.199,11.868,0.463;4.564,19.179,0.310;10.883,17.850,1.361;14.455,11.860,0.303;17.016,9.497,1.108;3.390,11.608,0.646;10.144,9.903,0.427;9.587,8.235,1.029;11.369,7.156,0.662;4.372,5.413,0.473;9.676,7.250,0.260;15.928,1.319,0.222;18.038,7.450,0.683;4.093,9.905,0.395;16.036,1.106,0.365;5.574,11.127,1.912;12.076,14.529,0.227;15.184,12.188,0.244;9.407,0.557,0.480;13.816,16.702,0.274;2.096,4.827,2.403;11.404,12.378,0.225;12.340,16.794,0.840;15.941,9.351,0.366;2.886,7.794,1.349"
4,drone_7,8.2190,6.7728,17.0000,17.0000,"6.407,19.765,0.311;3.516,6.657,0.916;5.554,7.519,0.695;3.463,1.149,1.075;10.731,6.749,0.998;10.035,18.901,1.122;0.928,5.543,0.224;5.580,10.321,1.679;7.710,0.570,0.256;13.299,4.789,0.434;4.672,16.382,0.378;10.673,17.160,0.728;0.879,18.995,0.330;13.878,13.116,0.850;6.566,1.613,1.755;10.307,4.301,0.413;19.092,12.218,0.856;15.921,0.813,0.456;12.414,6.533,0.485;7.930,19.543,0.241;17.544,11.812,2.271;5.745,3.211,0.750;4.643,7.112,0.872;12.007,3.926,0.289;7.476,3.133,0.493;9.269,3.122,0.657;19.460,8.133,0.367;17.713,6.472,0.658;16.899,11.000,1.957;14.814,17.918,0.224;9.370,18.176,0.403;0.373,5.395,0.460;13.414,17.332,0.365;16.683,5.396,0.209;14.042,2.420,0.335;11.479,13.492,0.607;2.913,6.882,1.553;11.722,5.054,1.820;19.130,0.619,1.097;13.040,17.071,0.757;12.025,15.873,0.407;3.570,13.274,0.421;19.168,1.500,0.430;11.848,19.354,0.831;5.578,5.294,0.326;2.098,4.997,0.465;4.241,2.602,2.018;1.273,3.423,2.220;6.054,8.206,0.630;13.748,17.677,0.252;17.841,0.653,1.141;18.084,11.226,2.500;11.299,18.152,1.327;19.406,13.557,0.227;1.550,2.365,2.084;6.865,1.233,1.741;11.199,11.868,0.463;4.564,19.179,0.310;10.883,17.850,1.361;14.455,11.860,0.303;17.016,9.497,1.108;3.390,11.608,0.646;10.144,9.903,0.427;9.587,8.235,1.029;11.369,7.156,0.662;4.372,5.413,0.473;9.676,7.250,0.260;15.928,1.319,0.222;18.038,7.450,0.683;4.093,9.905,0.395;16.036,1.106,0.365;5.574,11.127,1.912;12.076,14.529,0.227;15.184,12.188,0.244;9.407,0.557,0.480;13.816,16.702,0.274;2.096,4.827,2.403;11.404,12.378,0.225;12.340,16.794,0.840;15.941,9.351,0.366;2.886,7.794,1.349"
4,drone_8,9.5096,15.2739,17.0000,17.0000,"6.407,19.765,0.311;3.516,6.657,0.916;5.554,7.519,0.695;3.463,1.149,1.075;10.731,6.749,0.998;10.035,18.901,1.122;0.928,5.543,0.224;5.580,10.321,1.679;7.710,0.570,0.256;13.299,4.789,0.434;4.672,16.382,0.378;10.673,17.160,0.728;0.879,18.995,0.330;13.878,13.116,0.850;6.566,1.613,1.755;10.307,4.301,0.413;19.092,12.218,0.856;15.921,0.813,0.456;12.414,6.533,0.485;7.930,19.543,0.241;17.544,11.812,2.271;5.745,3.211,0.750;4.643,7.112,0.872;12.007,3.926,0.289;7.476,3.133,0.493;9.269,3.122,0.657;19.460,8.133,0.367;17.713,6.472,0.658;16.899,11.000,1.957;14.814,17.918,0.224;9.370,18.176,0.403;0.373,5.395,0.460;13.414,17.332,0.365;16.683,5.396,0.209;14.042,2.420,0.335;11.479,13.492,0.607;2.913,6.882,1.553;11.722,5.054,1.820;19.130,0.619,1.097;13.040,17.071,0.757;12.025,15.873,0.407;3.570,13.274,0.421;19.168,1.500,0.430;11.848,19.354,0.831;5.578,5.294,0.326;2.098,4.997,0.465;4.241,2.602,2.018;1.273,3.423,2.220;6.054,8.206,0.630;13.748,17.677,0.252;17.841,0.653,1.141;18.084,11.226,2.500;11.299,18.152,1.327;19.406,13.557,0.227;1.550,2.365,2.084;6.865,1.233,1.741;11.199,11.868,0.463;4.564,19.179,0.310;10.883,17.850,1.361;14.455,11.860,0.303;17.016,9.497,1.108;3.390,11.608,0.646;10.144,9.903,0.427;9.587,8.235,1.029;11.369,7.156,0.662;4.372,5.413,0.473;9.676,7.250,0.260;15.928,1.319,0.222;18.038,7.450,0.683;4.093,9.905,0.395;16.036,1.106,0.365;5.574,11.127,1.912;12.076,14.529,0.227;15.184,12.188,0.244;9.407,0.557,0.480;13.816,16.702,0.274;2.096,4.827,2.403;11.404,12.378,0.225;12.340,16.794,0.840;15.941,9.351,0.366;2.886,7.794,1.349"
4,drone_9,13.0049,10.4819,17.0000,17.0000,"6.407,19.765,0.311;3.516,6.657,0.916;5.554,7.519,0.695;3.463,1.149,1.075;10.731,6.749,0.998;10.035,18.901,1.122;0.928,5.543,0.224;5.580,10.321,1.679;7.710,0.570,0.256;13.299,4.789,0.434;4.672,16.382,0.378;10.673,17.160,0.728;0.879,18.995,0.330;13.878,13.116,0.850;6.566,1.613,1.755;10.307,4.301,0.413;19.092,12.218,0.856;15.921,0.813,0.456;12.414,6.533,0.485;7.930,19.543,0.241;17.544,11.812,2.271;5.745,3.211,0.750;4.643,7.112,0.872;12.007,3.926,0.289;7.476,3.133,0.493;9.269,3.122,0.657;19.460,8.133,0.367;17.713,6.472,0.658;16.899,11.000,1.957;14.814,17.918,0.224;9.370,18.176,0.403;0.373,5.395,0.460;13.414,17.332,0.365;16.683,5.396,0.209;14.042,2.420,0.335;11.479,13.492,0.607;2.913,6.882,1.553;11.722,5.054,1.820;19.130,0.619,1.097;13.040,17.071,0.757;12.025,15.873,0.407;3.570,13.274,0.421;19.168,1.500,0.430;11.848,19.354,0.831;5.578,5.294,0.326;2.098,4.997,0.465;4.241,2.602,2.018;1.273,3.423,2.220;6.054,8.206,0.630;13.748,17.677,0.252;17.841,0.653,1.141;18.084,11.226,2.500;11.299,18.152,1.327;19.406,13.557,0.227;1.550,2.365,2.084;6.865,1.233,1.741;11.199,11.868,0.463;4.564,19.179,0.310;10.883,17.850,1.361;14.455,11.860,0.303;17.016,9.497,1.108;3.390,11.608,0.646;10.144,9.903,0.427;9.587,8.235,1.029;11.369,7.156,0.662;4.372,5.413,0.473;9.676,7.250,0.260;15.928,1.319,0.222;18.038,7.450,0.683;4.093,9.905,0.395;16.036,1.106,0.365;5.574,11.127,1.912;12.076,14.529,0.227;15.184,12.188,0.244;9.407,0.557,0.480;13.816,16.702,0.274;2.096,4.827,2.403;11.404,12.378,0.225;12.340,16.794,0.840;15.941,9.351,0.366;2.886,7.794,1.349"
5,drone_0,12.8394,1.8997,17.0000,17.0000,"6.407,19.765,0.311;3.516,6.657,0.916;5.554,7.519,0.695;3.463,1.149,1.075;10.731,6.749,0.998;10.035,18.901,1.122;0.928,5.543,0.224;5.580,10.321,1.679;7.710,0.570,0.256;13.299,4.789,0.434;4.672,16.382,0.378;10.673,17.160,0.728;0.879,18.995,0.330;13.878,13.116,0.850;6.566,1.613,1.755;10.307,4.301,0.413;19.092,12.218,0.856;15.921,0.813,0.456;12.414,6.533,0.485;7.930,19.543,0.241;17.544,11.812,2.271;5.745,3.211,0.750;4.643,7.112,0.872;12.007,3.926,0.289;7.476,3.133,0.493;9.269,3.122,0.657;19.460,8.133,0.367;17.713,6.472,0.658;16.899,11.000,1.957;14.814,17.918,0.224;9.370,18.176,0.403;0.373,5.395,0.460;13.414,17.332,0.365;16.683,5.396,0.209;14.042,2.420,0.335;11.479,13.492,0.607;2.913,6.882,1.553;11.722,5.054,1.820;19.130,0.619,1.097;13.040,17.071,0.757;12.025,15.873,0.407;3.570,13.274,0.421;19.168,1.500,0.430;11.848,19.354,0.831;5.578,5.294,0.326;2.098,4.997,0.465;4.241,2.602,2.018;1.273,3.423,2.220;6.054,8.206,0.630;13.748,17.677,0.252;17.841,0.653,1.141;18.084,11.226,2.500;11.299,18.152,1.327;19.406,13.557,0.227;1.550,2.365,2.084;6.865,1.233,1.741;11.199,11.868,0.463;4.564,19.179,0.310;10.883,17.850,1.361;14.455,11.860,0.303;17.016,9.497,1.108;3.390,11.608,0.646;10.144,9.903,0.427;9.587,8.235,1.029;11.369,7.156,0.662;4.372,5.413,0.473;9.676,7.250,0.260;15.928,1.319,0.222;18.038,7.450,0.683;4.093,9.905,0.395;16.036,1.106,0.365;5.574,11.127,1.912;12.076,14.529,0.227;15.184,12.188,0.244;9.407,0.557,0.480;13.816,16.702,0.274;2.096,4.827,2.403;11.404,12.378,0.225;12.340,16.794,0.840;15.941,9.351,0.366;2.886,7.794,1.349"
5,drone_1,2.9576,15.9014,17.0000,17.0000,"6.407,19.765,0.311;3.516,6.657,0.916;5.554,7.519,0.695;3.463,1.149,1.075;10.731,6.749,0.998;10.035,18.901,1.122;0.928,5.543,0.224;5.580,10.321,1.679;7.710,0.570,0.256;13.299,4.789,0.434;4.672,16.382,0.378;10.673,17.160,0.728;0.879,18.995,0.330;13.878,13.116,0.850;6.566,1.613,1.755;10.307,4.301,0.413;19.092,12.218,0.856;15.921,0.813,0.456;12.414,6.533,0.485;7.930,19.543,0.241;17.544,11.812,2.271;5.745,3.211,0.750;4.643,7.112,0.872;12.007,3.926,0.289;7.476,3.133,0.493;9.269,3.122,0.657;19.460,8.133,0.367;17.713,6.472,0.658;16.899,11.000,1.957;14.814,17.918,0.224;9.370,18.176,0.403;0.373,5.395,0.460;13.414,17.332,0.365;16.683,5.396,0.209;14.042,2.420,0.335;11.479,13.492,0.607;2.913,6.882,1.553;11.722,5.054,1.820;19.130,0.619,1.097;13.040,17.071,0.757;12.025,15.873,0.407;3.570,13.274,0.421;19.168,1.500,0.430;11.848,19.354,0.831;5.578,5.294,0.326;2.098,4.997,0.465;4.241,2.602,2.018;1.273,3.423,2.220;6.054,8.206,0.630;13.748,17.677,0.252;17.841,0.653,1.141;18.084,11.226,2.500;11.299,18.152,1.327;19.406,13.557,0.227;1.550,2.365,2.084;6.865,1.233,1.741;11.199,11.868,0.463;4.564,19.179,0.310;10.883,17.850,1.361;14.455,11.860,0.303;17.016,9.497,1.108;3.390,11.608,0.646;10.144,9.903,0.427;9.587,8.235,1.029;11.369,7.156,0.662;4.372,5.413,0.473;9.676,7.250,0.260;15.928,1.319,0.222;18.038,7.450,0.683;4.093,9.905,0.395;16.036,1.106,0.365;5.574,11.127,1.912;12.076,14.529,0.227;15.184,12.188,0.244;9.407,0.557,0.480;13.816,16.702,0.274;2.096,4.827,2.403;11.404,12.378,0.225;12.340,16.794,0.840;15.941,9.351,0.366;2.886,7.794,1.349"
5,drone_2,9.5949,12.6461,17.0000,17.0000,"6.407,19.765,0.311;3.516,6.657,0.916;5.554,7.519,0.695;3.463,1.149,1.075;10.731,6.749,0.998;10.035,18.901,1.122;0.928,5.543,0.224;5.580,10.321,1.679;7.710,0.570,0.256;13.299,4.789,0.434;4.672,16.382,0.378;10.673,17.160,0.728;0.879,18.995,0.330;13.878,13.116,0.850;6.566,1.613,1.755;10.307,4.301,0.413;19.092,12.218,0.856;15.921,0.813,0.456;12.414,6.533,0.485;7.930,19.543,0.241;17.544,11.812,2.271;5.745,3.211,0.750;4.643,7.112,0.872;12.007,3.926,0.289;7.476,3.133,0.493;9.269,3.122,0.657;19.460,8.133,0.367;17.713,6.472,0.658;16.899,11.000,1.957;14.814,17.918,0.224;9.370,18.176,0.403;0.373,5.395,0.460;13.414,17.332,0.365;16.683,5.396,0.209;14.042,2.420,0.335;11.479,13.492,0.607;2.913,6.882,1.553;11.722,5.054,1.820;19.130,0.619,1.097;13.040,17.071,0.757;12.025,15.873,0.407;3.570,13.274,0.421;19.168,1.500,0.430;11.848,19.354,0.831;5.578,5.294,0.326;2.098,4.997,0.465;4.241,2.602,2.018;1.273,3.423,2.220;6.054,8.206,0.630;13.748,17.677,0.252;17.841,0.653,1.141;18.084,11.226,2.500;11.299,18.152,1.327;19.406,13.557,0.227;1.550,2.365,2.084;6.865,1.233,1.741;11.199,11.868,0.463;4.564,19.179,0.310;10.883,17.850,1.361;14.455,11.860,0.303;17.016,9.497,1.108;3.390,11.608,0.646;10.144,9.903,0.427;9.587,8.235,1.029;11.369,7.156,0.662;4.372,5.413,0.473;9.676,7.250,0.260;15.928,1.319,0.222;18.038,7.450,0.683;4.093,9.905,0.395;16.036,1.106,0.365;5.574,11.127,1.912;12.076,14.529,0.227;15.184,12.188,0.244;9.407,0.557,0.480;13.816,16.702,0.274;2.096,4.827,2.403;11.404,12.378,0.225;12.340,16.794,0.840;15.941,9.351,0.366;2.886,7.794,1.349"
5,drone_3,18.9905,4.8106,17.0000,17.0000,"6.407,19.765,0.311;3.516,6.657,0.916;5.554,7.519,0.695;3.463,1.149,1.075;10.731,6.749,0.998;10.035,18.901,1.122;0.928,5.543,0.224;5.580,10.321,1.679;7.710,0.570,0.256;13.299,4.789,0.434;4.672,16.382,0.378;10.673,17.160,0.728;0.879,18.995,0.330;13.878,13.116,0.850;6.566,1.613,1.755;10.307,4.301,0.413;19.092,12.218,0.856;15.921,0.813,0.456;12.414,6.533,0.485;7.930,19.543,0.241;17.544,11.812,2.271;5.745,3.211,0.750;4.643,7.112,0.872;12.007,3.926,0.289;7.476,3.133,0.493;9.269,3.122,0.657;19.460,8.133,0.367;17.713,6.472,0.658;16.899,11.000,1.957;14.814,17.918,0.224;9.370,18.176,0.403;0.373,5.395,0.460;13.414,17.332,0.365;16.683,5.396,0.209;14.042,2.420,0.335;11.479,13.492,0.607;2.913,6.882,1.553;11.722,5.054,1.820;19.130,0.619,1.097;13.040,17.071,0.757;12.025,15.873,0.407;3.570,13.274,0.421;19.168,1.500,0.430;11.848,19.354,0.831;5.578,5.294,0.326;2.098,4.997,0.465;4.241,2.602,2.018;1.273,3.423,2.220;6.054,8.206,0.630;13.748,17.677,0.252;17.841,0.653,1.141;18.084,11.226,2.500;11.299,18.152,1.327;19.406,13.557,0.227;1.550,2.365,2.084;6.865,1.233,1.741;11.199,11.868,0.463;4.564,19.179,0.310;10.883,17.850,1.361;14.455,11.860,0.303;17.016,9.497,1.108;3.390,11.608,0.646;10.144,9.903,0.427;9.587,8.235,1.029;11.369,7.156,0.662;4.372,5.413,0.473;9.676,7.250,0.260;15.928,1.319,0.222;18.038,7.450,0.683;4.093,9.905,0.395;16.036,1.106,0.365;5.574,11.127,1.912;12.076,14.529,0.227;15.184,12.188,0.244;9.407,0.557,0.480;13.816,16.702,0.274;2.096,4.827,2.403;11.404,12.378,0.225;12.340,16.794,0.840;15.941,9.351,0.366;2.886,7.794,1.349"
5,drone_4,1.8788,12.4404,17.0000,17.0000,"6.407,19.765,0.311;3.516,6.657,0.916;5.554,7.519,0.695;3.463,1.149,1.075;10.731,6.749,0.998;10.035,18.901,1.122;0.928,5.543,0.224;5.580,10.321,1.679;7.710,0.570,0.256;13.299,4.789,0.434;4.672,16.382,0.378;10.673,17.160,0.728;0.879,18.995,0.330;13.878,13.116,0.850;6.566,1.613,1.755;10.307,4.301,0.413;19.092,12.218,0.856;15.921,0.813,0.456;12.414,6.533,0.485;7.930,19.543,0.241;17.544,11.812,2.271;5.745,3.211,0.750;4.643,7.112,0.872;12.007,3.926,0.289;7.476,3.133,0.493;9.269,3.122,0.657;19.460,8.133,0.367;17.713,6.472,0.658;16.899,11.000,1.957;14.814,17.918,0.224;9.370,18.176,0.403;0.373,5.395,0.460;13.414,17.332,0.365;16.683,5.396,0.209;14.042,2.420,0.335;11.479,13.492,0.607;2.913,6.882,1.553;11.722,5.054,1.820;19.130,0.619,1.097;13.040,17.071,0.757;12.025,15.873,0.407;3.570,13.274,0.421;19.168,1.500,0.430;11.848,19.354,0.831;5.578,5.294,0.326;2.098,4.997,0.465;4.241,2.602,2.018;1.273,3.423,2.220;6.054,8.206,0.630;13.748,17.677,0.252;17.841,0.653,1.141;18.084,11.226,2.500;11.299,18.152,1.327;19.406,13.557,0.227;1.550,2.365,2.084;6.865,1.233,1.741;11.199,11.868,0.463;4.564,19.179,0.310;10.883,17.850,1.361;14.455,11.860,0.303;17.016,9.497,1.108;3.390,11.608,0.646;10.144,9.903,0.427;9.587,8.235,1.029;11.369,7.156,0.662;4.372,5.413,0.473;9.676,7.250,0.260;15.928,1.319,0.222;18.038,7.450,0.683;4.093,9.905,0.395;16.036,1.106,0.365;5.574,11.127,1.912;12.076,14.529,0.227;15.184,12.188,0.244;9.407,0.557,0.480;13.816,16.702,0.274;2.096,4.827,2.403;11.404,12.378,0.225;12.340,16.794,0.840;15.941,9.351,0.366;2.886,7.794,1.349"
5,drone_5,14.8407,8.9448,17.0000,17.0000,"6.407,19.765,0.311;3.516,6.657,0.916;5.554,7.519,0.695;3.463,1.149,1.075;10.731,6.749,0.998;10.035,18.901,1.122;0.928,5.543,0.224;5.580,10.321,1.679;7.710,0.570,0.256;13.299,4.789,0.434;4.672,16.382,0.378;10.673,17.160,0.728;0.879,18.995,0.330;13.878,13.116,0.850;6.566,1.613,1.755;10.307,4.301,0.413;19.092,12.218,0.856;15.921,0.813,0.456;12.414,6.533,0.485;7.930,19.543,0.241;17.544,11.812,2.271;5.745,3.211,0.750;4.643,7.112,0.872;12.007,3.926,0.289;7.476,3.133,0.493;9.269,3.122,0.657;19.460,8.133,0.367;17.713,6.472,0.658;16.899,11.000,1.957;14.814,17.918,0.224;9.370,18.176,0.403;0.373,5.395,0.460;13.414,17.332,0.365;16.683,5.396,0.209;14.042,2.420,0.335;11.479,13.492,0.607;2.913,6.882,1.553;11.722,5.054,1.820;19.130,0.619,1.097;13.040,17.071,0.757;12.025,15.873,0.407;3.570,13.274,0.421;19.168,1.500,0.430;11.848,19.354,0.831;5.578,5.294,0.326;2.098,4.997,0.465;4.241,2.602,2.018;1.273,3.423,2.220;6.054,8.206,0.630;13.748,17.677,0.252;17.841,0.653,1.141;18.084,11.226,2.500;11.299,18.152,1.327;19.406,13.557,0.227;1.550,2.365,2.084;6.865,1.233,1.741;11.199,11.868,0.463;4.564,19.179,0.310;10.883,17.850,1.361;14.455,11.860,0.303;17.016,9.497,1.108;3.390,11.608,0.646;10.144,9.903,0.427;9.587,8.235,1.029;11.369,7.156,0.662;4.372,5.413,0.473;9.676,7.250,0.260;15.928,1.319,0.222;18.038,7.450,0.683;4.093,9.905,0.395;16.036,1.106,0.365;5.574,11.127,1.912;12.076,14.529,0.227;15.184,12.188,0.244;9.407,0.557,0.480;13.816,16.702,0.274;2.096,4.827,2.403;11.404,12.378,0.225;12.340,16.794,0.840;15.941,9.351,0.366;2.886,7.794,1.349"
5,drone_6,8.0074,16.4943,17.0000,17.0000,"6.407,19.765,0.311;3.516,6.657,0.916;5.554,7.519,0.695;3.463,1.149,1.075;10.731,6.749,0.998;10.035,18.901,1.122;0.928,5.543,0.224;5.580,10.321,1.679;7.710,0.570,0.256;13.299,4.789,0.434;4.672,16.382,0.378;10.673,17.160,0.728;0.879,18.995,0.330;13.878,13.116,0.850;6.566,1.613,1.755;10.307,4.301,0.413;19.092,12.218,0.856;15.921,0.813,0.456;12.414,6.533,0.485;7.930,19.543,0.241;17.544,11.812,2.271;5.745,3.211,0.750;4.643,7.112,0.872;12.007,3.926,0.289;7.476,3.133,0.493;9.269,3.122,0.657;19.460,8.133,0.367;17.713,6.472,0.658;16.899,11.000,1.957;14.814,17.918,0.224;9.370,18.176,0.403;0.373,5.395,0.460;13.414,17.332,0.365;16.683,5.396,0.209;14.042,2.420,0.335;11.479,13.492,0.607;2.913,6.882,1.553;11.722,5.054,1.820;19.130,0.619,1.097;13.040,17.071,0.757;12.025,15.873,0.407;3.570,13.274,0.421;19.168,1.500,0.430;11.848,19.354,0.831;5.578,5.294,0.326;2.098,4.997,0.465;4.241,2.602,2.018;1.273,3.423,2.220;6.054,8.206,0.630;13.748,17.677,0.252;17.841,0.653,1.141;18.084,11.226,2.500;11.299,18.152,1.327;19.406,13.557,0.227;1.550,2.365,2.084;6.865,1.233,1.741;11.199,11.868,0.463;4.564,19.179,0.310;10.883,17.850,1.361;14.455,11.860,0.303;17.016,9.497,1.108;3.390,11.608,0.646;10.144,9.903,0.427;9.587,8.235,1.029;11.369,7.156,0.662;4.372,5.413,0.473;9.676,7.250,0.260;15.928,1.319,0.222;18.038,7.450,0.683;4.093,9.905,0.395;16.036,1.106,0.365;5.574,11.127,1.912;12.076,14.529,0.227;15.184,12.188,0.244;9.407,0.557,0.480;13.816,16.702,0.274;2.096,4.827,2.403;11.404,12.378,0.225;12.340,16.794,0.840;15.941,9.351,0.366;2.886,7.794,1.349"
5,drone_7,8.3698,6.9042,17.0000,17.0000,"6.407,19.765,0.311;3.516,6.657,0.916;5.554,7.519,0.695;3.463,1.149,1.075;10.731,6.749,0.998;10.035,18.901,1.122;0.928,5.543,0.224;5.580,10.321,1.679;7.710,0.570,0.256;13.299,4.789,0.434;4.672,16.382,0.378;10.673,17.160,0.728;0.879,18.995,0.330;13.878,13.116,0.850;6.566,1.613,1.755;10.307,4.301,0.413;19.092,12.218,0.856;15.921,0.813,0.456;12.414,6.533,0.485;7.930,19.543,0.241;17.544,11.812,2.271;5.745,3.211,0.750;4.643,7.112,0.872;12.007,3.926,0.289;7.476,3.133,0.493;9.269,3.122,0.657;19.460,8.133,0.367;17.713,6.472,0.658;16.899,11.000,1.957;14.814,17.918,0.224;9.370,18.176,0.403;0.373,5.395,0.460;13.414,17.332,0.365;16.683,5.396,0.209;14.042,2.420,0.335;11.479,13.492,0.607;2.913,6.882,1.553;11.722,5.054,1.820;19.130,0.619,1.097;13.040,17.071,0.757;12.025,15.873,0.407;3.570,13.274,0.421;19.168,1.500,0.430;11.848,19.354,0.831;5.578,5.294,0.326;2.098,4.997,0.465;4.241,2.602,2.018;1.273,3.423,2.220;6.054,8.206,0.630;13.748,17.677,0.252;17.841,0.653,1.141;18.084,11.226,2.500;11.299,18.152,1.327;19.406,13.557,0.227;1.550,2.365,2.084;6.865,1.233,1.741;11.199,11.868,0.463;4.564,19.179,0.310;10.883,17.850,1.361;14.455,11.860,0.303;17.016,9.497,1.108;3.390,11.608,0.646;10.144,9.903,0.427;9.587,8.235,1.029;11.369,7.156,0.662;4.372,5.413,0.473;9.676,7.250,0.260;15.928,1.319,0.222;18.038,7.450,0.683;4.093,9.905,0.395;16.036,1.106,0.365;5.574,11.127,1.912;12.076,14.529,0.227;15.184,12.188,0.244;9.407,0.557,0.480;13.816,16.702,0.274;2.096,4.827,2.403;11.404,12.378,0.225;12.340,16.794,0.840;15.941,9.351,0.366;2.886,7.794,1.349"
5,drone_8,9.7068,15.3075,17.0000,17.0000,"6.407,19.765,0.311;3.516,6.657,0.916;5.554,7.519,0.695;3.463,1.149,1.075;10.731,6.749,0.998;10.035,18.901,1.122;0.928,5.543,0.224;5.580,10.321,1.679;7.710,0.570,0.256;13.299,4.789,0.434;4.672,16.382,0.378;10.673,17.160,0.728;0.879,18.995,0.330;13.878,13.116,0.850;6.566,1.613,1.755;10.307,4.301,0.413;19.092,12.218,0.856;15.921,0.813,0.456;12.414,6.533,0.485;7.930,19.543,0.241;17.544,11.812,2.271;5.745,3.211,0.750;4.643,7.112,0.872;12.007,3.926,0.289;7.476,3.133,0.493;9.269,3.122,0.657;19.460,8.133,0.367;17.713,6.472,0.658;16.899,11.000,1.957;14.814,17.918,0.224;9.370,18.176,0.403;0.373,5.395,0.460;13.414,17.332,0.365;16.683,5.396,0.209;14.042,2.420,0.335;11.479,13.492,0.607;2.913,6.882,1.553;11.722,5.054,1.820;19.130,0.619,1.097;13.040,17.071,0.757;12.025,15.873,0.407;3.570,13.274,0.421;19.168,1.500,0.430;11.848,19.354,0.831;5.578,5.294,0.326;2.098,4.997,0.465;4.241,2.602,2.018;1.273,3.423,2.220;6.054,8.206,0.630;13.748,17.677,0.252;17.841,0.653,1.141;18.084,11.226,2.500;11.299,18.152,1.327;19.406,13.557,0.227;1.550,2.365,2.084;6.865,1.233,1.741;11.199,11.868,0.463;4.564,19.179,0.310;10.883,17.850,1.361;14.455,11.860,0.303;17.016,9.497,1.108;3.390,11.608,0.646;10.144,9.903,0.427;9.587,8.235,1.029;11.369,7.156,0.662;4.372,5.413,0.473;9.676,7.250,0.260;15.928,1.319,0.222;18.038,7.450,0.683;4.093,9.905,0.395;16.036,1.106,0.365;5.574,11.127,1.912;12.076,14.529,0.227;15.184,12.188,0.244;9.407,0.557,0.480;13.816,16.702,0.274;2.096,4.827,2.403;11.404,12.378,0.225;12.340,16.794,0.840;15.941,9.351,0.366;2.886,7.794,1.349"
