Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,15.5901,18.6718,7.7136,11.2088,"13.548,3.028,2.173;14.726,5.838,0.931;2.501,19.779,0.203;18.222,12.411,0.736;18.977,5.035,1.264;10.471,7.869,0.411;2.202,10.455,1.007;17.149,4.451,0.394;10.551,0.547,0.361;10.391,4.324,0.261;7.348,6.966,0.793;8.116,3.391,1.055;17.714,4.859,0.786;3.095,14.622,2.092;16.331,5.165,0.727;17.515,2.777,0.388;13.810,3.366,1.945;7.429,6.424,1.832;16.171,17.112,1.170;8.715,14.485,1.390;8.720,18.535,0.421;4.618,9.423,0.607;18.368,17.026,0.221;14.288,1.157,0.234;14.058,12.869,0.710;12.131,10.461,0.672;0.492,17.789,0.948;0.722,14.248,1.225;17.213,8.529,0.426;12.931,14.654,0.690;14.353,13.350,0.226;10.348,17.592,0.251;5.207,13.811,0.348;10.429,16.213,0.256;10.444,5.342,2.317;11.100,3.250,0.444;15.866,7.738,1.159;12.437,12.957,2.003;11.923,14.433,2.041;8.314,3.019,1.125;11.930,6.960,0.612;16.864,9.537,0.410;16.357,0.432,0.750;18.134,4.581,1.005;16.208,10.672,0.408;15.374,8.566,0.485;19.294,10.739,0.640;4.803,18.672,1.906;3.789,6.103,0.388;17.984,10.050,0.907;9.338,15.734,0.314;18.648,12.836,0.276;16.958,8.297,0.222;13.567,14.225,0.999;17.546,7.198,0.803;15.624,15.655,1.713"
0,drone_1,2.3477,6.6884,7.7136,11.2088,"13.548,3.028,2.173;14.726,5.838,0.931;2.501,19.779,0.203;18.222,12.411,0.736;18.977,5.035,1.264;10.471,7.869,0.411;2.202,10.455,1.007;17.149,4.451,0.394;10.551,0.547,0.361;10.391,4.324,0.261;7.348,6.966,0.793;8.116,3.391,1.055;17.714,4.859,0.786;3.095,14.622,2.092;16.331,5.165,0.727;17.515,2.777,0.388;13.810,3.366,1.945;7.429,6.424,1.832;16.171,17.112,1.170;8.715,14.485,1.390;8.720,18.535,0.421;4.618,9.423,0.607;18.368,17.026,0.221;14.288,1.157,0.234;14.058,12.869,0.710;12.131,10.461,0.672;0.492,17.789,0.948;0.722,14.248,1.225;17.213,8.529,0.426;12.931,14.654,0.690;14.353,13.350,0.226;10.348,17.592,0.251;5.207,13.811,0.348;10.429,16.213,0.256;10.444,5.342,2.317;11.100,3.250,0.444;15.866,7.738,1.159;12.437,12.957,2.003;11.923,14.433,2.041;8.314,3.019,1.125;11.930,6.960,0.612;16.864,9.537,0.410;16.357,0.432,0.750;18.134,4.581,1.005;16.208,10.672,0.408;15.374,8.566,0.485;19.294,10.739,0.640;4.803,18.672,1.906;3.789,6.103,0.388;17.984,10.050,0.907;9.338,15.734,0.314;18.648,12.836,0.276;16.958,8.297,0.222;13.567,14.225,0.999;17.546,7.198,0.803;15.624,15.655,1.713"
0,drone_2,7.0555,10.0433,7.7136,11.2088,"13.548,3.028,2.173;14.726,5.838,0.931;2.501,19.779,0.203;18.222,12.411,0.736;18.977,5.035,1.264;10.471,7.869,0.411;2.202,10.455,1.007;17.149,4.451,0.394;10.551,0.547,0.361;10.391,4.324,0.261;7.348,6.966,0.793;8.116,3.391,1.055;17.714,4.859,0.786;3.095,14.622,2.092;16.331,5.165,0.727;17.515,2.777,0.388;13.810,3.366,1.945;7.429,6.424,1.832;16.171,17.112,1.170;8.715,14.485,1.390;8.720,18.535,0.421;4.618,9.423,0.607;18.368,17.026,0.221;14.288,1.157,0.234;14.058,12.869,0.710;12.131,10.461,0.672;0.492,17.789,0.948;0.722,14.248,1.225;17.213,8.529,0.426;12.931,14.654,0.690;14.353,13.350,0.226;10.348,17.592,0.251;5.207,13.811,0.348;10.429,16.213,0.256;10.444,5.342,2.317;11.100,3.250,0.444;15.866,7.738,1.159;12.437,12.957,2.003;11.923,14.433,2.041;8.314,3.019,1.125;11.930,6.960,0.612;16.864,9.537,0.410;16.357,0.432,0.750;18.134,4.581,1.005;16.208,10.672,0.408;15.374,8.566,0.485;19.294,10.739,0.640;4.803,18.672,1.906;3.789,6.103,0.388;17.984,10.050,0.907;9.338,15.734,0.314;18.648,12.836,0.276;16.958,8.297,0.222;13.567,14.225,0.999;17.546,7.198,0.803;15.624,15.655,1.713"
0,drone_3,3.7956,1.6653,7.7136,11.2088,"13.548,3.028,2.173;14.726,5.838,0.931;2.501,19.779,0.203;18.222,12.411,0.736;18.977,5.035,1.264;10.471,7.869,0.411;2.202,10.455,1.007;17.149,4.451,0.394;10.551,0.547,0.361;10.391,4.324,0.261;7.348,6.966,0.793;8.116,3.391,1.055;17.714,4.859,0.786;3.095,14.622,2.092;16.331,5.165,0.727;17.515,2.777,0.388;13.810,3.366,1.945;7.429,6.424,1.832;16.171,17.112,1.170;8.715,14.485,1.390;8.720,18.535,0.421;4.618,9.423,0.607;18.368,17.026,0.221;14.288,1.157,0.234;14.058,12.869,0.710;12.131,10.461,0.672;0.492,17.789,0.948;0.722,14.248,1.225;17.213,8.529,0.426;12.931,14.654,0.690;14.353,13.350,0.226;10.348,17.592,0.251;5.207,13.811,0.348;10.429,16.213,0.256;10.444,5.342,2.317;11.100,3.250,0.444;15.866,7.738,1.159;12.437,12.957,2.003;11.923,14.433,2.041;8.314,3.019,1.125;11.930,6.960,0.612;16.864,9.537,0.410;16.357,0.432,0.750;18.134,4.581,1.005;16.208,10.672,0.408;15.374,8.566,0.485;19.294,10.739,0.640;4.803,18.672,1.906;3.789,6.103,0.388;17.984,10.050,0.907;9.338,15.734,0.314;18.648,12.836,0.276;16.958,8.297,0.222;13.567,14.225,0.999;17.546,7.198,0.803;15.624,15.655,1.713"
0,drone_4,10.2788,2.4646,7.7136,11.2088,"13.548,3.028,2.173;14.726,5.838,0.931;2.501,19.779,0.203;18.222,12.411,0.736;18.977,5.035,1.264;10.471,7.869,0.411;2.202,10.455,1.007;17.149,4.451,0.394;10.551,0.547,0.361;10.391,4.324,0.261;7.348,6.966,0.793;8.116,3.391,1.055;17.714,4.859,0.786;3.095,14.622,2.092;16.331,5.165,0.727;17.515,2.777,0.388;13.810,3.366,1.945;7.429,6.424,1.832;16.171,17.112,1.170;8.715,14.485,1.390;8.720,18.535,0.421;4.618,9.423,0.607;18.368,17.026,0.221;14.288,1.157,0.234;14.058,12.869,0.710;12.131,10.461,0.672;0.492,17.789,0.948;0.722,14.248,1.225;17.213,8.529,0.426;12.931,14.654,0.690;14.353,13.350,0.226;10.348,17.592,0.251;5.207,13.811,0.348;10.429,16.213,0.256;10.444,5.342,2.317;11.100,3.250,0.444;15.866,7.738,1.159;12.437,12.957,2.003;11.923,14.433,2.041;8.314,3.019,1.125;11.930,6.960,0.612;16.864,9.537,0.410;16.357,0.432,0.750;18.134,4.581,1.005;16.208,10.672,0.408;15.374,8.566,0.485;19.294,10.739,0.640;4.803,18.672,1.906;3.789,6.103,0.388;17.984,10.050,0.907;9.338,15.734,0.314;18.648,12.836,0.276;16.958,8.297,0.222;13.567,14.225,0.999;17.546,7.198,0.803;15.624,15.655,1.713"
0,drone_5,13.8954,17.0744,7.7136,11.2088,"13.548,3.028,2.173;14.726,5.838,0.931;2.501,19.779,0.203;18.222,12.411,0.736;18.977,5.035,1.264;10.471,7.869,0.411;2.202,10.455,1.007;17.149,4.451,0.394;10.551,0.547,0.361;10.391,4.324,0.261;7.348,6.966,0.793;8.116,3.391,1.055;17.714,4.859,0.786;3.095,14.622,2.092;16.331,5.165,0.727;17.515,2.777,0.388;13.810,3.366,1.945;7.429,6.424,1.832;16.171,17.112,1.170;8.715,14.485,1.390;8.720,18.535,0.421;4.618,9.423,0.607;18.368,17.026,0.221;14.288,1.157,0.234;14.058,12.869,0.710;12.131,10.461,0.672;0.492,17.789,0.948;0.722,14.248,1.225;17.213,8.529,0.426;12.931,14.654,0.690;14.353,13.350,0.226;10.348,17.592,0.251;5.207,13.811,0.348;10.429,16.213,0.256;10.444,5.342,2.317;11.100,3.250,0.444;15.866,7.738,1.159;12.437,12.957,2.003;11.923,14.433,2.041;8.314,3.019,1.125;11.930,6.960,0.612;16.864,9.537,0.410;16.357,0.432,0.750;18.134,4.581,1.005;16.208,10.672,0.408;15.374,8.566,0.485;19.294,10.739,0.640;4.803,18.672,1.906;3.789,6.103,0.388;17.984,10.050,0.907;9.338,15.734,0.314;18.648,12.836,0.276;16.958,8.297,0.222;13.567,14.225,0.999;17.546,7.198,0.803;15.624,15.655,1.713"
0,drone_6,7.5199,8.7873,7.7136,11.2088,"13.548,3.028,2.173;14.726,5.838,0.931;2.501,19.779,0.203;18.222,12.411,0.736;18.977,5.035,1.264;10.471,7.869,0.411;2.202,10.455,1.007;17.149,4.451,0.394;10.551,0.547,0.361;10.391,4.324,0.261;7.348,6.966,0.793;8.116,3.391,1.055;17.714,4.859,0.786;3.095,14.622,2.092;16.331,5.165,0.727;17.515,2.777,0.388;13.810,3.366,1.945;7.429,6.424,1.832;16.171,17.112,1.170;8.715,14.485,1.390;8.720,18.535,0.421;4.618,9.423,0.607;18.368,17.026,0.221;14.288,1.157,0.234;14.058,12.869,0.710;12.131,10.461,0.672;0.492,17.789,0.948;0.722,14.248,1.225;17.213,8.529,0.426;12.931,14.654,0.690;14.353,13.350,0.226;10.348,17.592,0.251;5.207,13.811,0.348;10.429,16.213,0.256;10.444,5.342,2.317;11.100,3.250,0.444;15.866,7.738,1.159;12.437,12.957,2.003;11.923,14.433,2.041;8.314,3.019,1.125;11.930,6.960,0.612;16.864,9.537,0.410;16.357,0.432,0.750;18.134,4.581,1.005;16.208,10.672,0.408;15.374,8.566,0.485;19.294,10.739,0.640;4.803,18.672,1.906;3.789,6.103,0.388;17.984,10.050,0.907;9.338,15.734,0.314;18.648,12.836,0.276;16.958,8.297,0.222;13.567,14.225,0.999;17.546,7.198,0.803;15.624,15.655,1.713"
0,drone_7,4.3511,11.0655,7.7136,11.2088,"13.548,3.028,2.173;14.726,5.838,0.931;2.501,19.779,0.203;18.222,12.411,0.736;18.977,5.035,1.264;10.471,7.869,0.411;2.202,10.455,1.007;17.149,4.451,0.394;10.551,0.547,0.361;10.391,4.324,0.261;7.348,6.966,0.793;8.116,3.391,1.055;17.714,4.859,0.786;3.095,14.622,2.092;16.331,5.165,0.727;17.515,2.777,0.388;13.810,3.366,1.945;7.429,6.424,1.832;16.171,17.112,1.170;8.715,14.485,1.390;8.720,18.535,0.421;4.618,9.423,0.607;18.368,17.026,0.221;14.288,1.157,0.234;14.058,12.869,0.710;12.131,10.461,0.672;0.492,17.789,0.948;0.722,14.248,1.225;17.213,8.529,0.426;12.931,14.654,0.690;14.353,13.350,0.226;10.348,17.592,0.251;5.207,13.811,0.348;10.429,16.213,0.256;10.444,5.342,2.317;11.100,3.250,0.444;15.866,7.738,1.159;12.437,12.957,2.003;11.923,14.433,2.041;8.314,3.019,1.125;11.930,6.960,0.612;16.864,9.537,0.410;16.357,0.432,0.750;18.134,4.581,1.005;16.208,10.672,0.408;15.374,8.566,0.485;19.294,10.739,0.640;4.803,18.672,1.906;3.789,6.103,0.388;17.984,10.050,0.907;9.338,15.734,0.314;18.648,12.836,0.276;16.958,8.297,0.222;13.567,14.225,0.999;17.546,7.198,0.803;15.624,15.655,1.713"
0,drone_8,9.1282,1.1047,7.7136,11.2088,"13.548,3.028,2.173;14.726,5.838,0.931;2.501,19.779,0.203;18.222,12.411,0.736;18.977,5.035,1.264;10.471,7.869,0.411;2.202,10.455,1.007;17.149,4.451,0.394;10.551,0.547,0.361;10.391,4.324,0.261;7.348,6.966,0.793;8.116,3.391,1.055;17.714,4.859,0.786;3.095,14.622,2.092;16.331,5.165,0.727;17.515,2.777,0.388;13.810,3.366,1.945;7.429,6.424,1.832;16.171,17.112,1.170;8.715,14.485,1.390;8.720,18.535,0.421;4.618,9.423,0.607;18.368,17.026,0.221;14.288,1.157,0.234;14.058,12.869,0.710;12.131,10.461,0.672;0.492,17.789,0.948;0.722,14.248,1.225;17.213,8.529,0.426;12.931,14.654,0.690;14.353,13.350,0.226;10.348,17.592,0.251;5.207,13.811,0.348;10.429,16.213,0.256;10.444,5.342,2.317;11.100,3.250,0.444;15.866,7.738,1.159;12.437,12.957,2.003;11.923,14.433,2.041;8.314,3.019,1.125;11.930,6.960,0.612;16.864,9.537,0.410;16.357,0.432,0.750;18.134,4.581,1.005;16.208,10.672,0.408;15.374,8.566,0.485;19.294,10.739,0.640;4.803,18.672,1.906;3.789,6.103,0.388;17.984,10.050,0.907;9.338,15.734,0.314;18.648,12.836,0.276;16.958,8.297,0.222;13.567,14.225,0.999;17.546,7.198,0.803;15.624,15.655,1.713"
0,drone_9,7.7171,12.3674,7.7136,11.2088,"13.548,3.028,2.173;14.726,5.838,0.931;2.501,19.779,0.203;18.222,12.411,0.736;18.977,5.035,1.264;10.471,7.869,0.411;2.202,10.455,1.007;17.149,4.451,0.394;10.551,0.547,0.361;10.391,4.324,0.261;7.348,6.966,0.793;8.116,3.391,1.055;17.714,4.859,0.786;3.095,14.622,2.092;16.331,5.165,0.727;17.515,2.777,0.388;13.810,3.366,1.945;7.429,6.424,1.832;16.171,17.112,1.170;8.715,14.485,1.390;8.720,18.535,0.421;4.618,9.423,0.607;18.368,17.026,0.221;14.288,1.157,0.234;14.058,12.869,0.710;12.131,10.461,0.672;0.492,17.789,0.948;0.722,14.248,1.225;17.213,8.529,0.426;12.931,14.654,0.690;14.353,13.350,0.226;10.348,17.592,0.251;5.207,13.811,0.348;10.429,16.213,0.256;10.444,5.342,2.317;11.100,3.250,0.444;15.866,7.738,1.159;12.437,12.957,2.003;11.923,14.433,2.041;8.314,3.019,1.125;11.930,6.960,0.612;16.864,9.537,0.410;16.357,0.432,0.750;18.134,4.581,1.005;16.208,10.672,0.408;15.374,8.566,0.485;19.294,10.739,0.640;4.803,18.672,1.906;3.789,6.103,0.388;17.984,10.050,0.907;9.338,15.734,0.314;18.648,12.836,0.276;16.958,8.297,0.222;13.567,14.225,0.999;17.546,7.198,0.803;15.624,15.655,1.713"
