Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,7.7961,10.6532,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
0,drone_1,16.7678,1.3951,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
0,drone_2,14.5177,5.4682,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
0,drone_3,5.2257,10.8147,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
0,drone_4,2.8118,8.2803,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
0,drone_5,5.1756,9.7390,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
0,drone_6,8.6338,18.7593,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
0,drone_7,3.7551,10.3082,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
0,drone_8,1.1979,13.2222,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
0,drone_9,16.6263,6.2574,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
1,drone_0,7.8961,10.7532,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
1,drone_1,16.8678,1.2951,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
1,drone_2,14.6177,5.3682,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
1,drone_3,5.1257,10.9147,8.3308,9.5927,"16.729,0.518,0.407;3.922,0.924,1.346;6.658,18.884,1.268;9.002,15.589,0.482;13.197,12.012,0.766;18.537,8.868,1.098;2.491,1.856,0.402;5.567,8.698,0.447;17.664,19.248,0.616;1.044,4.123,0.350;12.582,7.927,1.302;4.984,12.635,0.286;15.216,10.093,1.699;10.393,15.904,0.314;11.863,13.539,2.370;12.262,18.489,0.750;10.005,4.567,0.425;12.900,4.760,0.668;11.738,6.102,0.249;7.572,3.801,1.314;9.364,16.933,0.266;10.939,16.324,0.731;7.178,1.726,0.317;17.867,13.156,1.317;6.648,15.591,0.232;13.480,19.598,0.395;17.958,15.180,0.262;2.358,0.671,0.340;9.343,13.249,0.734;7.285,2.565,2.335;1.464,1.583,0.384;14.475,9.519,1.053;18.956,13.243,1.697;10.601,7.512,0.307;4.448,13.256,0.730;0.634,17.141,0.701;5.731,13.532,0.994;16.694,12.413,1.968;13.654,18.645,2.195;15.781,16.189,1.706;4.480,0.638,1.009;1.557,4.949,0.252;15.055,8.478,0.416;13.873,11.182,1.815;12.054,17.681,2.291;5.826,6.182,0.363;1.748,17.797,1.834;1.657,3.722,0.271;9.089,3.632,2.490"
