Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,17.354,12.002,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
1,drone_1,15.750,12.353,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
1,drone_2,16.542,10.875,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
1,drone_3,15.050,11.144,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
1,drone_4,15.798,11.074,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
1,drone_5,15.058,10.166,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
1,drone_6,16.603,12.556,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
1,drone_7,16.139,10.156,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
1,drone_8,17.444,11.008,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
1,drone_9,16.481,11.662,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
2,drone_0,17.263,11.912,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
2,drone_1,15.578,12.353,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
2,drone_2,16.465,10.797,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
2,drone_3,14.946,11.039,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
2,drone_4,15.721,10.997,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
2,drone_5,14.924,10.057,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
2,drone_6,16.455,12.556,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
2,drone_7,15.991,10.156,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
2,drone_8,17.322,10.886,4.761,7.631,"11.967386345612463,2.199605476193032,1.964998703247232;15.224390165774826,15.034787791069602,0.4302452237995053;8.635237967654827,13.380768831566511,0.25324256446339066;15.788627796579418,7.190452358465608,1.8916748884410615;10.054071563743777,19.11878593681501,0.4816461861557936;14.190755376501027,3.052155245248639,1.2697576371873334;8.708642314550188,10.78797343461464,1.0591391793068714;16.402567290596657,4.557234945360762,2.254439721873519;11.548085593966492,3.1136602879692794,0.25694320160531314;6.939850258349482,18.356387445612516,1.2049682041591931;9.902321239808654,8.428996781931943,0.4479810419021958;7.366148850695939,14.352476815841463,2.2594763470735892;8.572088766384288,9.421069624747744,1.2165570823057914;18.987047276286077,5.695375735079361,0.34607877528040043;10.970288873251182,2.274809299711215,0.7017500393109611;19.527053487296687,6.395737942545022,0.3837667769871643;18.884308640477855,15.561187437183323,0.7978567308726495;16.221440506220787,2.990015176356967,2.4859068458844087"
