Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,2.3281,3.0021,17.0000,17.0000,"10.610,10.908,1.015;14.616,10.884,1.457;14.505,10.645,1.265;9.439,14.167,1.439;8.496,5.631,0.679;12.173,13.576,1.384;6.799,7.555,1.037"
0,drone_1,3.5201,2.4140,17.0000,17.0000,"10.610,10.908,1.015;14.616,10.884,1.457;14.505,10.645,1.265;9.439,14.167,1.439;8.496,5.631,0.679;12.173,13.576,1.384;6.799,7.555,1.037"
0,drone_2,3.1391,4.3578,17.0000,17.0000,"10.610,10.908,1.015;14.616,10.884,1.457;14.505,10.645,1.265;9.439,14.167,1.439;8.496,5.631,0.679;12.173,13.576,1.384;6.799,7.555,1.037"
0,drone_3,4.0506,3.5078,17.0000,17.0000,"10.610,10.908,1.015;14.616,10.884,1.457;14.505,10.645,1.265;9.439,14.167,1.439;8.496,5.631,0.679;12.173,13.576,1.384;6.799,7.555,1.037"
0,drone_4,2.4891,3.1893,17.0000,17.0000,"10.610,10.908,1.015;14.616,10.884,1.457;14.505,10.645,1.265;9.439,14.167,1.439;8.496,5.631,0.679;12.173,13.576,1.384;6.799,7.555,1.037"
0,drone_5,2.4775,4.2265,17.0000,17.0000,"10.610,10.908,1.015;14.616,10.884,1.457;14.505,10.645,1.265;9.439,14.167,1.439;8.496,5.631,0.679;12.173,13.576,1.384;6.799,7.555,1.037"
0,drone_6,3.9049,3.2617,17.0000,17.0000,"10.610,10.908,1.015;14.616,10.884,1.457;14.505,10.645,1.265;9.439,14.167,1.439;8.496,5.631,0.679;12.173,13.576,1.384;6.799,7.555,1.037"
0,drone_7,4.1736,3.2214,17.0000,17.0000,"10.610,10.908,1.015;14.616,10.884,1.457;14.505,10.645,1.265;9.439,14.167,1.439;8.496,5.631,0.679;12.173,13.576,1.384;6.799,7.555,1.037"
0,drone_8,2.4138,2.4130,17.0000,17.0000,"10.610,10.908,1.015;14.616,10.884,1.457;14.505,10.645,1.265;9.439,14.167,1.439;8.496,5.631,0.679;12.173,13.576,1.384;6.799,7.555,1.037"
0,drone_9,4.4481,3.7293,17.0000,17.0000,"10.610,10.908,1.015;14.616,10.884,1.457;14.505,10.645,1.265;9.439,14.167,1.439;8.496,5.631,0.679;12.173,13.576,1.384;6.799,7.555,1.037"
