Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,16.1932,9.1429,2.9054,11.3515,"3.133,3.882,0.344;6.413,13.626,0.745;17.369,0.673,1.099;14.629,5.865,0.342;18.706,11.799,1.137;15.025,15.662,0.432;11.092,9.149,0.696;18.278,6.882,1.624;14.123,2.516,2.486;17.819,6.270,2.242;9.028,5.265,0.933;5.729,18.849,0.737;5.653,3.188,0.210;17.419,17.361,1.369;13.120,1.732,1.643;6.659,3.637,0.689;16.608,1.231,0.230;12.395,4.307,0.473;7.159,7.906,1.131;18.860,5.878,1.191;1.378,14.592,1.273;8.950,8.572,0.779;7.717,19.446,0.817;6.286,13.951,1.865;3.466,6.993,0.492;3.586,3.835,0.418;1.276,17.769,1.200;13.998,11.881,0.299;7.680,12.867,0.749;18.445,19.073,0.279;16.226,19.390,0.342;4.840,14.676,0.640;4.814,6.391,0.254;0.676,5.267,0.213;11.624,7.906,0.387;8.493,8.988,0.890;10.992,18.766,0.745;18.642,3.527,0.450;2.408,2.761,2.337;5.682,18.796,0.997;4.391,3.076,2.415;7.331,6.227,0.636;2.504,5.748,0.397;14.532,6.679,1.397;16.104,9.945,0.367;8.803,11.526,0.853;15.683,11.915,0.980;2.623,6.606,0.903;12.939,9.477,0.256;1.257,2.266,1.811;8.969,6.329,0.363;3.418,4.027,2.019;6.066,15.009,1.355"
0,drone_1,10.2065,6.0571,2.9054,11.3515,"3.133,3.882,0.344;6.413,13.626,0.745;17.369,0.673,1.099;14.629,5.865,0.342;18.706,11.799,1.137;15.025,15.662,0.432;11.092,9.149,0.696;18.278,6.882,1.624;14.123,2.516,2.486;17.819,6.270,2.242;9.028,5.265,0.933;5.729,18.849,0.737;5.653,3.188,0.210;17.419,17.361,1.369;13.120,1.732,1.643;6.659,3.637,0.689;16.608,1.231,0.230;12.395,4.307,0.473;7.159,7.906,1.131;18.860,5.878,1.191;1.378,14.592,1.273;8.950,8.572,0.779;7.717,19.446,0.817;6.286,13.951,1.865;3.466,6.993,0.492;3.586,3.835,0.418;1.276,17.769,1.200;13.998,11.881,0.299;7.680,12.867,0.749;18.445,19.073,0.279;16.226,19.390,0.342;4.840,14.676,0.640;4.814,6.391,0.254;0.676,5.267,0.213;11.624,7.906,0.387;8.493,8.988,0.890;10.992,18.766,0.745;18.642,3.527,0.450;2.408,2.761,2.337;5.682,18.796,0.997;4.391,3.076,2.415;7.331,6.227,0.636;2.504,5.748,0.397;14.532,6.679,1.397;16.104,9.945,0.367;8.803,11.526,0.853;15.683,11.915,0.980;2.623,6.606,0.903;12.939,9.477,0.256;1.257,2.266,1.811;8.969,6.329,0.363;3.418,4.027,2.019;6.066,15.009,1.355"
0,drone_2,2.7073,10.9333,2.9054,11.3515,"3.133,3.882,0.344;6.413,13.626,0.745;17.369,0.673,1.099;14.629,5.865,0.342;18.706,11.799,1.137;15.025,15.662,0.432;11.092,9.149,0.696;18.278,6.882,1.624;14.123,2.516,2.486;17.819,6.270,2.242;9.028,5.265,0.933;5.729,18.849,0.737;5.653,3.188,0.210;17.419,17.361,1.369;13.120,1.732,1.643;6.659,3.637,0.689;16.608,1.231,0.230;12.395,4.307,0.473;7.159,7.906,1.131;18.860,5.878,1.191;1.378,14.592,1.273;8.950,8.572,0.779;7.717,19.446,0.817;6.286,13.951,1.865;3.466,6.993,0.492;3.586,3.835,0.418;1.276,17.769,1.200;13.998,11.881,0.299;7.680,12.867,0.749;18.445,19.073,0.279;16.226,19.390,0.342;4.840,14.676,0.640;4.814,6.391,0.254;0.676,5.267,0.213;11.624,7.906,0.387;8.493,8.988,0.890;10.992,18.766,0.745;18.642,3.527,0.450;2.408,2.761,2.337;5.682,18.796,0.997;4.391,3.076,2.415;7.331,6.227,0.636;2.504,5.748,0.397;14.532,6.679,1.397;16.104,9.945,0.367;8.803,11.526,0.853;15.683,11.915,0.980;2.623,6.606,0.903;12.939,9.477,0.256;1.257,2.266,1.811;8.969,6.329,0.363;3.418,4.027,2.019;6.066,15.009,1.355"
0,drone_3,18.6564,13.4605,2.9054,11.3515,"3.133,3.882,0.344;6.413,13.626,0.745;17.369,0.673,1.099;14.629,5.865,0.342;18.706,11.799,1.137;15.025,15.662,0.432;11.092,9.149,0.696;18.278,6.882,1.624;14.123,2.516,2.486;17.819,6.270,2.242;9.028,5.265,0.933;5.729,18.849,0.737;5.653,3.188,0.210;17.419,17.361,1.369;13.120,1.732,1.643;6.659,3.637,0.689;16.608,1.231,0.230;12.395,4.307,0.473;7.159,7.906,1.131;18.860,5.878,1.191;1.378,14.592,1.273;8.950,8.572,0.779;7.717,19.446,0.817;6.286,13.951,1.865;3.466,6.993,0.492;3.586,3.835,0.418;1.276,17.769,1.200;13.998,11.881,0.299;7.680,12.867,0.749;18.445,19.073,0.279;16.226,19.390,0.342;4.840,14.676,0.640;4.814,6.391,0.254;0.676,5.267,0.213;11.624,7.906,0.387;8.493,8.988,0.890;10.992,18.766,0.745;18.642,3.527,0.450;2.408,2.761,2.337;5.682,18.796,0.997;4.391,3.076,2.415;7.331,6.227,0.636;2.504,5.748,0.397;14.532,6.679,1.397;16.104,9.945,0.367;8.803,11.526,0.853;15.683,11.915,0.980;2.623,6.606,0.903;12.939,9.477,0.256;1.257,2.266,1.811;8.969,6.329,0.363;3.418,4.027,2.019;6.066,15.009,1.355"
0,drone_4,2.4996,9.9557,2.9054,11.3515,"3.133,3.882,0.344;6.413,13.626,0.745;17.369,0.673,1.099;14.629,5.865,0.342;18.706,11.799,1.137;15.025,15.662,0.432;11.092,9.149,0.696;18.278,6.882,1.624;14.123,2.516,2.486;17.819,6.270,2.242;9.028,5.265,0.933;5.729,18.849,0.737;5.653,3.188,0.210;17.419,17.361,1.369;13.120,1.732,1.643;6.659,3.637,0.689;16.608,1.231,0.230;12.395,4.307,0.473;7.159,7.906,1.131;18.860,5.878,1.191;1.378,14.592,1.273;8.950,8.572,0.779;7.717,19.446,0.817;6.286,13.951,1.865;3.466,6.993,0.492;3.586,3.835,0.418;1.276,17.769,1.200;13.998,11.881,0.299;7.680,12.867,0.749;18.445,19.073,0.279;16.226,19.390,0.342;4.840,14.676,0.640;4.814,6.391,0.254;0.676,5.267,0.213;11.624,7.906,0.387;8.493,8.988,0.890;10.992,18.766,0.745;18.642,3.527,0.450;2.408,2.761,2.337;5.682,18.796,0.997;4.391,3.076,2.415;7.331,6.227,0.636;2.504,5.748,0.397;14.532,6.679,1.397;16.104,9.945,0.367;8.803,11.526,0.853;15.683,11.915,0.980;2.623,6.606,0.903;12.939,9.477,0.256;1.257,2.266,1.811;8.969,6.329,0.363;3.418,4.027,2.019;6.066,15.009,1.355"
0,drone_5,11.7279,3.7986,2.9054,11.3515,"3.133,3.882,0.344;6.413,13.626,0.745;17.369,0.673,1.099;14.629,5.865,0.342;18.706,11.799,1.137;15.025,15.662,0.432;11.092,9.149,0.696;18.278,6.882,1.624;14.123,2.516,2.486;17.819,6.270,2.242;9.028,5.265,0.933;5.729,18.849,0.737;5.653,3.188,0.210;17.419,17.361,1.369;13.120,1.732,1.643;6.659,3.637,0.689;16.608,1.231,0.230;12.395,4.307,0.473;7.159,7.906,1.131;18.860,5.878,1.191;1.378,14.592,1.273;8.950,8.572,0.779;7.717,19.446,0.817;6.286,13.951,1.865;3.466,6.993,0.492;3.586,3.835,0.418;1.276,17.769,1.200;13.998,11.881,0.299;7.680,12.867,0.749;18.445,19.073,0.279;16.226,19.390,0.342;4.840,14.676,0.640;4.814,6.391,0.254;0.676,5.267,0.213;11.624,7.906,0.387;8.493,8.988,0.890;10.992,18.766,0.745;18.642,3.527,0.450;2.408,2.761,2.337;5.682,18.796,0.997;4.391,3.076,2.415;7.331,6.227,0.636;2.504,5.748,0.397;14.532,6.679,1.397;16.104,9.945,0.367;8.803,11.526,0.853;15.683,11.915,0.980;2.623,6.606,0.903;12.939,9.477,0.256;1.257,2.266,1.811;8.969,6.329,0.363;3.418,4.027,2.019;6.066,15.009,1.355"
0,drone_6,4.0367,17.4804,2.9054,11.3515,"3.133,3.882,0.344;6.413,13.626,0.745;17.369,0.673,1.099;14.629,5.865,0.342;18.706,11.799,1.137;15.025,15.662,0.432;11.092,9.149,0.696;18.278,6.882,1.624;14.123,2.516,2.486;17.819,6.270,2.242;9.028,5.265,0.933;5.729,18.849,0.737;5.653,3.188,0.210;17.419,17.361,1.369;13.120,1.732,1.643;6.659,3.637,0.689;16.608,1.231,0.230;12.395,4.307,0.473;7.159,7.906,1.131;18.860,5.878,1.191;1.378,14.592,1.273;8.950,8.572,0.779;7.717,19.446,0.817;6.286,13.951,1.865;3.466,6.993,0.492;3.586,3.835,0.418;1.276,17.769,1.200;13.998,11.881,0.299;7.680,12.867,0.749;18.445,19.073,0.279;16.226,19.390,0.342;4.840,14.676,0.640;4.814,6.391,0.254;0.676,5.267,0.213;11.624,7.906,0.387;8.493,8.988,0.890;10.992,18.766,0.745;18.642,3.527,0.450;2.408,2.761,2.337;5.682,18.796,0.997;4.391,3.076,2.415;7.331,6.227,0.636;2.504,5.748,0.397;14.532,6.679,1.397;16.104,9.945,0.367;8.803,11.526,0.853;15.683,11.915,0.980;2.623,6.606,0.903;12.939,9.477,0.256;1.257,2.266,1.811;8.969,6.329,0.363;3.418,4.027,2.019;6.066,15.009,1.355"
0,drone_7,9.2101,16.3775,2.9054,11.3515,"3.133,3.882,0.344;6.413,13.626,0.745;17.369,0.673,1.099;14.629,5.865,0.342;18.706,11.799,1.137;15.025,15.662,0.432;11.092,9.149,0.696;18.278,6.882,1.624;14.123,2.516,2.486;17.819,6.270,2.242;9.028,5.265,0.933;5.729,18.849,0.737;5.653,3.188,0.210;17.419,17.361,1.369;13.120,1.732,1.643;6.659,3.637,0.689;16.608,1.231,0.230;12.395,4.307,0.473;7.159,7.906,1.131;18.860,5.878,1.191;1.378,14.592,1.273;8.950,8.572,0.779;7.717,19.446,0.817;6.286,13.951,1.865;3.466,6.993,0.492;3.586,3.835,0.418;1.276,17.769,1.200;13.998,11.881,0.299;7.680,12.867,0.749;18.445,19.073,0.279;16.226,19.390,0.342;4.840,14.676,0.640;4.814,6.391,0.254;0.676,5.267,0.213;11.624,7.906,0.387;8.493,8.988,0.890;10.992,18.766,0.745;18.642,3.527,0.450;2.408,2.761,2.337;5.682,18.796,0.997;4.391,3.076,2.415;7.331,6.227,0.636;2.504,5.748,0.397;14.532,6.679,1.397;16.104,9.945,0.367;8.803,11.526,0.853;15.683,11.915,0.980;2.623,6.606,0.903;12.939,9.477,0.256;1.257,2.266,1.811;8.969,6.329,0.363;3.418,4.027,2.019;6.066,15.009,1.355"
0,drone_8,3.9556,11.9125,2.9054,11.3515,"3.133,3.882,0.344;6.413,13.626,0.745;17.369,0.673,1.099;14.629,5.865,0.342;18.706,11.799,1.137;15.025,15.662,0.432;11.092,9.149,0.696;18.278,6.882,1.624;14.123,2.516,2.486;17.819,6.270,2.242;9.028,5.265,0.933;5.729,18.849,0.737;5.653,3.188,0.210;17.419,17.361,1.369;13.120,1.732,1.643;6.659,3.637,0.689;16.608,1.231,0.230;12.395,4.307,0.473;7.159,7.906,1.131;18.860,5.878,1.191;1.378,14.592,1.273;8.950,8.572,0.779;7.717,19.446,0.817;6.286,13.951,1.865;3.466,6.993,0.492;3.586,3.835,0.418;1.276,17.769,1.200;13.998,11.881,0.299;7.680,12.867,0.749;18.445,19.073,0.279;16.226,19.390,0.342;4.840,14.676,0.640;4.814,6.391,0.254;0.676,5.267,0.213;11.624,7.906,0.387;8.493,8.988,0.890;10.992,18.766,0.745;18.642,3.527,0.450;2.408,2.761,2.337;5.682,18.796,0.997;4.391,3.076,2.415;7.331,6.227,0.636;2.504,5.748,0.397;14.532,6.679,1.397;16.104,9.945,0.367;8.803,11.526,0.853;15.683,11.915,0.980;2.623,6.606,0.903;12.939,9.477,0.256;1.257,2.266,1.811;8.969,6.329,0.363;3.418,4.027,2.019;6.066,15.009,1.355"
0,drone_9,9.6990,17.3174,2.9054,11.3515,"3.133,3.882,0.344;6.413,13.626,0.745;17.369,0.673,1.099;14.629,5.865,0.342;18.706,11.799,1.137;15.025,15.662,0.432;11.092,9.149,0.696;18.278,6.882,1.624;14.123,2.516,2.486;17.819,6.270,2.242;9.028,5.265,0.933;5.729,18.849,0.737;5.653,3.188,0.210;17.419,17.361,1.369;13.120,1.732,1.643;6.659,3.637,0.689;16.608,1.231,0.230;12.395,4.307,0.473;7.159,7.906,1.131;18.860,5.878,1.191;1.378,14.592,1.273;8.950,8.572,0.779;7.717,19.446,0.817;6.286,13.951,1.865;3.466,6.993,0.492;3.586,3.835,0.418;1.276,17.769,1.200;13.998,11.881,0.299;7.680,12.867,0.749;18.445,19.073,0.279;16.226,19.390,0.342;4.840,14.676,0.640;4.814,6.391,0.254;0.676,5.267,0.213;11.624,7.906,0.387;8.493,8.988,0.890;10.992,18.766,0.745;18.642,3.527,0.450;2.408,2.761,2.337;5.682,18.796,0.997;4.391,3.076,2.415;7.331,6.227,0.636;2.504,5.748,0.397;14.532,6.679,1.397;16.104,9.945,0.367;8.803,11.526,0.853;15.683,11.915,0.980;2.623,6.606,0.903;12.939,9.477,0.256;1.257,2.266,1.811;8.969,6.329,0.363;3.418,4.027,2.019;6.066,15.009,1.355"
