Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,9.521,9.419,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
1,drone_1,14.168,7.895,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
1,drone_2,6.214,7.523,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
1,drone_3,8.391,16.268,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
1,drone_4,10.516,9.118,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
1,drone_5,18.079,18.833,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
1,drone_6,18.208,14.320,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
1,drone_7,11.648,7.195,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
1,drone_8,10.060,4.562,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
1,drone_9,5.676,18.484,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
2,drone_0,9.361,9.300,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
2,drone_1,13.969,7.917,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
2,drone_2,6.073,7.664,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
2,drone_3,8.251,16.125,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
2,drone_4,10.356,8.998,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
2,drone_5,17.934,18.695,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
2,drone_6,18.026,14.405,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
2,drone_7,11.451,7.229,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
2,drone_8,9.918,4.703,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
2,drone_9,5.594,18.301,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
3,drone_0,9.194,9.190,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
3,drone_1,13.769,7.907,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
