Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_6,14.808,1.684,11.987,7.482,"0.7874377526740922,14.643272756416907,0.33153766902460324;10.426699305464128,18.436235764040397,0.30451615892696343;8.328457872446586,5.293206083805073,0.4152075962736914;16.385501803365575,4.286136944136409,2.1487817679009327;7.565927561443937,9.25306133264013,0.24039607451754996;6.1439550017478135,4.986009876284423,0.8898840871253696;6.535861121615627,17.639413669986347,2.142391534982306;6.046588135662131,9.121769050132135,1.007309149506051;4.720277171540784,14.545872855072204,1.9196277513893434;5.715988443767544,8.461595896555517,2.271825727040279;6.086858611158084,10.678358637378581,0.8178230569250586;17.036211712818357,8.569959657589221,0.22080056896735195;3.4115183997847143,10.924090061436972,0.20481631183019125;11.88799148180707,4.0845365953507695,0.25253543035294596;1.5442255970135585,16.43473813197007,0.27187228349219417;6.916513430875298,11.270286308073214,0.8404272886816928;10.107211805607335,12.214888376188442,0.31853097809528;5.451958411711672,8.120556522541246,1.1305224252505823;17.93685670548496,13.780558434481513,2.0442504762796556"
1,drone_7,15.671,7.211,11.987,7.482,"0.7874377526740922,14.643272756416907,0.33153766902460324;10.426699305464128,18.436235764040397,0.30451615892696343;8.328457872446586,5.293206083805073,0.4152075962736914;16.385501803365575,4.286136944136409,2.1487817679009327;7.565927561443937,9.25306133264013,0.24039607451754996;6.1439550017478135,4.986009876284423,0.8898840871253696;6.535861121615627,17.639413669986347,2.142391534982306;6.046588135662131,9.121769050132135,1.007309149506051;4.720277171540784,14.545872855072204,1.9196277513893434;5.715988443767544,8.461595896555517,2.271825727040279;6.086858611158084,10.678358637378581,0.8178230569250586;17.036211712818357,8.569959657589221,0.22080056896735195;3.4115183997847143,10.924090061436972,0.20481631183019125;11.88799148180707,4.0845365953507695,0.25253543035294596;1.5442255970135585,16.43473813197007,0.27187228349219417;6.916513430875298,11.270286308073214,0.8404272886816928;10.107211805607335,12.214888376188442,0.31853097809528;5.451958411711672,8.120556522541246,1.1305224252505823;17.93685670548496,13.780558434481513,2.0442504762796556"
1,drone_8,2.885,13.251,11.987,7.482,"0.7874377526740922,14.643272756416907,0.33153766902460324;10.426699305464128,18.436235764040397,0.30451615892696343;8.328457872446586,5.293206083805073,0.4152075962736914;16.385501803365575,4.286136944136409,2.1487817679009327;7.565927561443937,9.25306133264013,0.24039607451754996;6.1439550017478135,4.986009876284423,0.8898840871253696;6.535861121615627,17.639413669986347,2.142391534982306;6.046588135662131,9.121769050132135,1.007309149506051;4.720277171540784,14.545872855072204,1.9196277513893434;5.715988443767544,8.461595896555517,2.271825727040279;6.086858611158084,10.678358637378581,0.8178230569250586;17.036211712818357,8.569959657589221,0.22080056896735195;3.4115183997847143,10.924090061436972,0.20481631183019125;11.88799148180707,4.0845365953507695,0.25253543035294596;1.5442255970135585,16.43473813197007,0.27187228349219417;6.916513430875298,11.270286308073214,0.8404272886816928;10.107211805607335,12.214888376188442,0.31853097809528;5.451958411711672,8.120556522541246,1.1305224252505823;17.93685670548496,13.780558434481513,2.0442504762796556"
1,drone_9,13.166,8.718,11.987,7.482,"0.7874377526740922,14.643272756416907,0.33153766902460324;10.426699305464128,18.436235764040397,0.30451615892696343;8.328457872446586,5.293206083805073,0.4152075962736914;16.385501803365575,4.286136944136409,2.1487817679009327;7.565927561443937,9.25306133264013,0.24039607451754996;6.1439550017478135,4.986009876284423,0.8898840871253696;6.535861121615627,17.639413669986347,2.142391534982306;6.046588135662131,9.121769050132135,1.007309149506051;4.720277171540784,14.545872855072204,1.9196277513893434;5.715988443767544,8.461595896555517,2.271825727040279;6.086858611158084,10.678358637378581,0.8178230569250586;17.036211712818357,8.569959657589221,0.22080056896735195;3.4115183997847143,10.924090061436972,0.20481631183019125;11.88799148180707,4.0845365953507695,0.25253543035294596;1.5442255970135585,16.43473813197007,0.27187228349219417;6.916513430875298,11.270286308073214,0.8404272886816928;10.107211805607335,12.214888376188442,0.31853097809528;5.451958411711672,8.120556522541246,1.1305224252505823;17.93685670548496,13.780558434481513,2.0442504762796556"
2,drone_0,16.238,11.664,11.987,7.482,"0.7874377526740922,14.643272756416907,0.33153766902460324;10.426699305464128,18.436235764040397,0.30451615892696343;8.328457872446586,5.293206083805073,0.4152075962736914;16.385501803365575,4.286136944136409,2.1487817679009327;7.565927561443937,9.25306133264013,0.24039607451754996;6.1439550017478135,4.986009876284423,0.8898840871253696;6.535861121615627,17.639413669986347,2.142391534982306;6.046588135662131,9.121769050132135,1.007309149506051;4.720277171540784,14.545872855072204,1.9196277513893434;5.715988443767544,8.461595896555517,2.271825727040279;6.086858611158084,10.678358637378581,0.8178230569250586;17.036211712818357,8.569959657589221,0.22080056896735195;3.4115183997847143,10.924090061436972,0.20481631183019125;11.88799148180707,4.0845365953507695,0.25253543035294596;1.5442255970135585,16.43473813197007,0.27187228349219417;6.916513430875298,11.270286308073214,0.8404272886816928;10.107211805607335,12.214888376188442,0.31853097809528;5.451958411711672,8.120556522541246,1.1305224252505823;17.93685670548496,13.780558434481513,2.0442504762796556"
2,drone_1,4.601,12.166,11.987,7.482,"0.7874377526740922,14.643272756416907,0.33153766902460324;10.426699305464128,18.436235764040397,0.30451615892696343;8.328457872446586,5.293206083805073,0.4152075962736914;16.385501803365575,4.286136944136409,2.1487817679009327;7.565927561443937,9.25306133264013,0.24039607451754996;6.1439550017478135,4.986009876284423,0.8898840871253696;6.535861121615627,17.639413669986347,2.142391534982306;6.046588135662131,9.121769050132135,1.007309149506051;4.720277171540784,14.545872855072204,1.9196277513893434;5.715988443767544,8.461595896555517,2.271825727040279;6.086858611158084,10.678358637378581,0.8178230569250586;17.036211712818357,8.569959657589221,0.22080056896735195;3.4115183997847143,10.924090061436972,0.20481631183019125;11.88799148180707,4.0845365953507695,0.25253543035294596;1.5442255970135585,16.43473813197007,0.27187228349219417;6.916513430875298,11.270286308073214,0.8404272886816928;10.107211805607335,12.214888376188442,0.31853097809528;5.451958411711672,8.120556522541246,1.1305224252505823;17.93685670548496,13.780558434481513,2.0442504762796556"
2,drone_2,4.304,4.772,11.987,7.482,"0.7874377526740922,14.643272756416907,0.33153766902460324;10.426699305464128,18.436235764040397,0.30451615892696343;8.328457872446586,5.293206083805073,0.4152075962736914;16.385501803365575,4.286136944136409,2.1487817679009327;7.565927561443937,9.25306133264013,0.24039607451754996;6.1439550017478135,4.986009876284423,0.8898840871253696;6.535861121615627,17.639413669986347,2.142391534982306;6.046588135662131,9.121769050132135,1.007309149506051;4.720277171540784,14.545872855072204,1.9196277513893434;5.715988443767544,8.461595896555517,2.271825727040279;6.086858611158084,10.678358637378581,0.8178230569250586;17.036211712818357,8.569959657589221,0.22080056896735195;3.4115183997847143,10.924090061436972,0.20481631183019125;11.88799148180707,4.0845365953507695,0.25253543035294596;1.5442255970135585,16.43473813197007,0.27187228349219417;6.916513430875298,11.270286308073214,0.8404272886816928;10.107211805607335,12.214888376188442,0.31853097809528;5.451958411711672,8.120556522541246,1.1305224252505823;17.93685670548496,13.780558434481513,2.0442504762796556"
2,drone_3,7.485,6.248,11.987,7.482,"0.7874377526740922,14.643272756416907,0.33153766902460324;10.426699305464128,18.436235764040397,0.30451615892696343;8.328457872446586,5.293206083805073,0.4152075962736914;16.385501803365575,4.286136944136409,2.1487817679009327;7.565927561443937,9.25306133264013,0.24039607451754996;6.1439550017478135,4.986009876284423,0.8898840871253696;6.535861121615627,17.639413669986347,2.142391534982306;6.046588135662131,9.121769050132135,1.007309149506051;4.720277171540784,14.545872855072204,1.9196277513893434;5.715988443767544,8.461595896555517,2.271825727040279;6.086858611158084,10.678358637378581,0.8178230569250586;17.036211712818357,8.569959657589221,0.22080056896735195;3.4115183997847143,10.924090061436972,0.20481631183019125;11.88799148180707,4.0845365953507695,0.25253543035294596;1.5442255970135585,16.43473813197007,0.27187228349219417;6.916513430875298,11.270286308073214,0.8404272886816928;10.107211805607335,12.214888376188442,0.31853097809528;5.451958411711672,8.120556522541246,1.1305224252505823;17.93685670548496,13.780558434481513,2.0442504762796556"
2,drone_4,5.384,1.516,11.987,7.482,"0.7874377526740922,14.643272756416907,0.33153766902460324;10.426699305464128,18.436235764040397,0.30451615892696343;8.328457872446586,5.293206083805073,0.4152075962736914;16.385501803365575,4.286136944136409,2.1487817679009327;7.565927561443937,9.25306133264013,0.24039607451754996;6.1439550017478135,4.986009876284423,0.8898840871253696;6.535861121615627,17.639413669986347,2.142391534982306;6.046588135662131,9.121769050132135,1.007309149506051;4.720277171540784,14.545872855072204,1.9196277513893434;5.715988443767544,8.461595896555517,2.271825727040279;6.086858611158084,10.678358637378581,0.8178230569250586;17.036211712818357,8.569959657589221,0.22080056896735195;3.4115183997847143,10.924090061436972,0.20481631183019125;11.88799148180707,4.0845365953507695,0.25253543035294596;1.5442255970135585,16.43473813197007,0.27187228349219417;6.916513430875298,11.270286308073214,0.8404272886816928;10.107211805607335,12.214888376188442,0.31853097809528;5.451958411711672,8.120556522541246,1.1305224252505823;17.93685670548496,13.780558434481513,2.0442504762796556"
2,drone_5,2.552,5.392,11.987,7.482,"0.7874377526740922,14.643272756416907,0.33153766902460324;10.426699305464128,18.436235764040397,0.30451615892696343;8.328457872446586,5.293206083805073,0.4152075962736914;16.385501803365575,4.286136944136409,2.1487817679009327;7.565927561443937,9.25306133264013,0.24039607451754996;6.1439550017478135,4.986009876284423,0.8898840871253696;6.535861121615627,17.639413669986347,2.142391534982306;6.046588135662131,9.121769050132135,1.007309149506051;4.720277171540784,14.545872855072204,1.9196277513893434;5.715988443767544,8.461595896555517,2.271825727040279;6.086858611158084,10.678358637378581,0.8178230569250586;17.036211712818357,8.569959657589221,0.22080056896735195;3.4115183997847143,10.924090061436972,0.20481631183019125;11.88799148180707,4.0845365953507695,0.25253543035294596;1.5442255970135585,16.43473813197007,0.27187228349219417;6.916513430875298,11.270286308073214,0.8404272886816928;10.107211805607335,12.214888376188442,0.31853097809528;5.451958411711672,8.120556522541246,1.1305224252505823;17.93685670548496,13.780558434481513,2.0442504762796556"
2,drone_6,14.636,1.787,11.987,7.482,"0.7874377526740922,14.643272756416907,0.33153766902460324;10.426699305464128,18.436235764040397,0.30451615892696343;8.328457872446586,5.293206083805073,0.4152075962736914;16.385501803365575,4.286136944136409,2.1487817679009327;7.565927561443937,9.25306133264013,0.24039607451754996;6.1439550017478135,4.986009876284423,0.8898840871253696;6.535861121615627,17.639413669986347,2.142391534982306;6.046588135662131,9.121769050132135,1.007309149506051;4.720277171540784,14.545872855072204,1.9196277513893434;5.715988443767544,8.461595896555517,2.271825727040279;6.086858611158084,10.678358637378581,0.8178230569250586;17.036211712818357,8.569959657589221,0.22080056896735195;3.4115183997847143,10.924090061436972,0.20481631183019125;11.88799148180707,4.0845365953507695,0.25253543035294596;1.5442255970135585,16.43473813197007,0.27187228349219417;6.916513430875298,11.270286308073214,0.8404272886816928;10.107211805607335,12.214888376188442,0.31853097809528;5.451958411711672,8.120556522541246,1.1305224252505823;17.93685670548496,13.780558434481513,2.0442504762796556"
