Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,5.7140,9.4342,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
0,drone_1,7.4183,10.6725,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
0,drone_2,5.7795,11.0811,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
0,drone_3,6.4713,10.2690,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
0,drone_4,7.0096,9.9019,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
0,drone_5,7.8224,9.9511,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
0,drone_6,5.1731,11.8333,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
0,drone_7,6.5690,11.4010,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
0,drone_8,7.4642,11.3929,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
0,drone_9,5.0565,9.4722,14.1998,11.2336,"10.555,19.316,0.283;5.634,1.365,0.242;18.029,15.971,0.962;6.761,3.369,1.034;19.053,19.318,1.072;15.593,16.841,0.673;4.276,13.792,0.447;13.142,8.248,0.249;10.435,10.660,0.245;4.989,3.526,1.296;1.643,2.911,2.279;17.016,15.311,0.788;12.302,2.629,0.651;15.159,18.356,1.033;0.961,1.446,1.052;8.332,1.243,0.466;2.982,6.595,1.752;17.701,9.186,1.347;17.879,2.175,0.266;6.214,18.235,0.865;11.629,17.983,2.049;0.582,11.985,0.398;10.143,17.250,1.318;13.234,7.492,1.136;14.798,17.331,0.768;14.082,4.460,0.745;9.408,7.541,0.375;3.274,17.577,1.094;8.489,3.444,1.334;13.033,7.157,1.838;19.647,5.854,0.382;16.444,0.222,0.230;5.357,6.069,0.750;11.927,19.331,0.913;8.637,4.965,1.319;18.331,10.027,0.448;9.016,16.088,0.302;19.496,4.495,0.431;9.988,5.037,0.326;14.069,2.147,0.449;12.380,19.629,0.378;2.064,8.039,0.362;11.230,7.935,2.101;8.544,17.100,0.991;10.520,5.440,0.340;12.210,16.691,2.300;9.865,13.968,0.835;13.334,1.415,1.513;14.160,5.734,0.462;15.482,15.315,1.652;19.023,1.472,0.484;14.049,8.610,0.396;11.238,2.569,0.873;15.080,19.150,0.297;16.923,10.451,0.283;12.802,5.830,0.838;19.286,1.306,0.280;16.148,3.559,1.002"
