Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,15.2163,8.7026,4.0718,15.4926,"12.542,6.530,0.727;6.371,5.423,0.447;8.860,18.036,1.231;1.885,10.102,2.012;9.842,2.429,1.245;14.005,15.823,1.307;15.280,1.351,1.502;4.342,7.615,2.438;16.833,3.350,1.753;1.587,4.928,0.397;13.336,18.367,0.612;18.101,6.494,0.390;12.713,10.540,0.245;8.801,19.837,0.315;12.542,18.336,0.211;4.344,19.088,0.286;3.116,5.963,0.456;1.702,12.601,0.879;18.675,6.229,1.349;17.487,16.421,1.705;12.423,4.983,1.734;11.830,17.871,0.838;8.575,8.693,0.359;13.852,14.752,2.441;8.957,13.419,0.231;8.692,10.162,1.237;3.895,1.595,1.934;14.756,5.103,0.919;7.478,17.224,1.002;6.834,1.869,0.301;5.922,18.655,1.007;16.476,14.730,0.792;10.797,19.216,0.201;13.306,5.469,1.132;5.379,5.096,2.370"
0,drone_1,16.4202,10.4291,4.0718,15.4926,"12.542,6.530,0.727;6.371,5.423,0.447;8.860,18.036,1.231;1.885,10.102,2.012;9.842,2.429,1.245;14.005,15.823,1.307;15.280,1.351,1.502;4.342,7.615,2.438;16.833,3.350,1.753;1.587,4.928,0.397;13.336,18.367,0.612;18.101,6.494,0.390;12.713,10.540,0.245;8.801,19.837,0.315;12.542,18.336,0.211;4.344,19.088,0.286;3.116,5.963,0.456;1.702,12.601,0.879;18.675,6.229,1.349;17.487,16.421,1.705;12.423,4.983,1.734;11.830,17.871,0.838;8.575,8.693,0.359;13.852,14.752,2.441;8.957,13.419,0.231;8.692,10.162,1.237;3.895,1.595,1.934;14.756,5.103,0.919;7.478,17.224,1.002;6.834,1.869,0.301;5.922,18.655,1.007;16.476,14.730,0.792;10.797,19.216,0.201;13.306,5.469,1.132;5.379,5.096,2.370"
0,drone_2,15.7318,8.7301,4.0718,15.4926,"12.542,6.530,0.727;6.371,5.423,0.447;8.860,18.036,1.231;1.885,10.102,2.012;9.842,2.429,1.245;14.005,15.823,1.307;15.280,1.351,1.502;4.342,7.615,2.438;16.833,3.350,1.753;1.587,4.928,0.397;13.336,18.367,0.612;18.101,6.494,0.390;12.713,10.540,0.245;8.801,19.837,0.315;12.542,18.336,0.211;4.344,19.088,0.286;3.116,5.963,0.456;1.702,12.601,0.879;18.675,6.229,1.349;17.487,16.421,1.705;12.423,4.983,1.734;11.830,17.871,0.838;8.575,8.693,0.359;13.852,14.752,2.441;8.957,13.419,0.231;8.692,10.162,1.237;3.895,1.595,1.934;14.756,5.103,0.919;7.478,17.224,1.002;6.834,1.869,0.301;5.922,18.655,1.007;16.476,14.730,0.792;10.797,19.216,0.201;13.306,5.469,1.132;5.379,5.096,2.370"
0,drone_3,16.5502,9.0912,4.0718,15.4926,"12.542,6.530,0.727;6.371,5.423,0.447;8.860,18.036,1.231;1.885,10.102,2.012;9.842,2.429,1.245;14.005,15.823,1.307;15.280,1.351,1.502;4.342,7.615,2.438;16.833,3.350,1.753;1.587,4.928,0.397;13.336,18.367,0.612;18.101,6.494,0.390;12.713,10.540,0.245;8.801,19.837,0.315;12.542,18.336,0.211;4.344,19.088,0.286;3.116,5.963,0.456;1.702,12.601,0.879;18.675,6.229,1.349;17.487,16.421,1.705;12.423,4.983,1.734;11.830,17.871,0.838;8.575,8.693,0.359;13.852,14.752,2.441;8.957,13.419,0.231;8.692,10.162,1.237;3.895,1.595,1.934;14.756,5.103,0.919;7.478,17.224,1.002;6.834,1.869,0.301;5.922,18.655,1.007;16.476,14.730,0.792;10.797,19.216,0.201;13.306,5.469,1.132;5.379,5.096,2.370"
0,drone_4,17.3458,9.9158,4.0718,15.4926,"12.542,6.530,0.727;6.371,5.423,0.447;8.860,18.036,1.231;1.885,10.102,2.012;9.842,2.429,1.245;14.005,15.823,1.307;15.280,1.351,1.502;4.342,7.615,2.438;16.833,3.350,1.753;1.587,4.928,0.397;13.336,18.367,0.612;18.101,6.494,0.390;12.713,10.540,0.245;8.801,19.837,0.315;12.542,18.336,0.211;4.344,19.088,0.286;3.116,5.963,0.456;1.702,12.601,0.879;18.675,6.229,1.349;17.487,16.421,1.705;12.423,4.983,1.734;11.830,17.871,0.838;8.575,8.693,0.359;13.852,14.752,2.441;8.957,13.419,0.231;8.692,10.162,1.237;3.895,1.595,1.934;14.756,5.103,0.919;7.478,17.224,1.002;6.834,1.869,0.301;5.922,18.655,1.007;16.476,14.730,0.792;10.797,19.216,0.201;13.306,5.469,1.132;5.379,5.096,2.370"
0,drone_5,18.0875,8.1665,4.0718,15.4926,"12.542,6.530,0.727;6.371,5.423,0.447;8.860,18.036,1.231;1.885,10.102,2.012;9.842,2.429,1.245;14.005,15.823,1.307;15.280,1.351,1.502;4.342,7.615,2.438;16.833,3.350,1.753;1.587,4.928,0.397;13.336,18.367,0.612;18.101,6.494,0.390;12.713,10.540,0.245;8.801,19.837,0.315;12.542,18.336,0.211;4.344,19.088,0.286;3.116,5.963,0.456;1.702,12.601,0.879;18.675,6.229,1.349;17.487,16.421,1.705;12.423,4.983,1.734;11.830,17.871,0.838;8.575,8.693,0.359;13.852,14.752,2.441;8.957,13.419,0.231;8.692,10.162,1.237;3.895,1.595,1.934;14.756,5.103,0.919;7.478,17.224,1.002;6.834,1.869,0.301;5.922,18.655,1.007;16.476,14.730,0.792;10.797,19.216,0.201;13.306,5.469,1.132;5.379,5.096,2.370"
0,drone_6,17.0940,8.5977,4.0718,15.4926,"12.542,6.530,0.727;6.371,5.423,0.447;8.860,18.036,1.231;1.885,10.102,2.012;9.842,2.429,1.245;14.005,15.823,1.307;15.280,1.351,1.502;4.342,7.615,2.438;16.833,3.350,1.753;1.587,4.928,0.397;13.336,18.367,0.612;18.101,6.494,0.390;12.713,10.540,0.245;8.801,19.837,0.315;12.542,18.336,0.211;4.344,19.088,0.286;3.116,5.963,0.456;1.702,12.601,0.879;18.675,6.229,1.349;17.487,16.421,1.705;12.423,4.983,1.734;11.830,17.871,0.838;8.575,8.693,0.359;13.852,14.752,2.441;8.957,13.419,0.231;8.692,10.162,1.237;3.895,1.595,1.934;14.756,5.103,0.919;7.478,17.224,1.002;6.834,1.869,0.301;5.922,18.655,1.007;16.476,14.730,0.792;10.797,19.216,0.201;13.306,5.469,1.132;5.379,5.096,2.370"
0,drone_7,17.2526,10.7957,4.0718,15.4926,"12.542,6.530,0.727;6.371,5.423,0.447;8.860,18.036,1.231;1.885,10.102,2.012;9.842,2.429,1.245;14.005,15.823,1.307;15.280,1.351,1.502;4.342,7.615,2.438;16.833,3.350,1.753;1.587,4.928,0.397;13.336,18.367,0.612;18.101,6.494,0.390;12.713,10.540,0.245;8.801,19.837,0.315;12.542,18.336,0.211;4.344,19.088,0.286;3.116,5.963,0.456;1.702,12.601,0.879;18.675,6.229,1.349;17.487,16.421,1.705;12.423,4.983,1.734;11.830,17.871,0.838;8.575,8.693,0.359;13.852,14.752,2.441;8.957,13.419,0.231;8.692,10.162,1.237;3.895,1.595,1.934;14.756,5.103,0.919;7.478,17.224,1.002;6.834,1.869,0.301;5.922,18.655,1.007;16.476,14.730,0.792;10.797,19.216,0.201;13.306,5.469,1.132;5.379,5.096,2.370"
0,drone_8,16.3767,8.4086,4.0718,15.4926,"12.542,6.530,0.727;6.371,5.423,0.447;8.860,18.036,1.231;1.885,10.102,2.012;9.842,2.429,1.245;14.005,15.823,1.307;15.280,1.351,1.502;4.342,7.615,2.438;16.833,3.350,1.753;1.587,4.928,0.397;13.336,18.367,0.612;18.101,6.494,0.390;12.713,10.540,0.245;8.801,19.837,0.315;12.542,18.336,0.211;4.344,19.088,0.286;3.116,5.963,0.456;1.702,12.601,0.879;18.675,6.229,1.349;17.487,16.421,1.705;12.423,4.983,1.734;11.830,17.871,0.838;8.575,8.693,0.359;13.852,14.752,2.441;8.957,13.419,0.231;8.692,10.162,1.237;3.895,1.595,1.934;14.756,5.103,0.919;7.478,17.224,1.002;6.834,1.869,0.301;5.922,18.655,1.007;16.476,14.730,0.792;10.797,19.216,0.201;13.306,5.469,1.132;5.379,5.096,2.370"
0,drone_9,17.9634,9.0608,4.0718,15.4926,"12.542,6.530,0.727;6.371,5.423,0.447;8.860,18.036,1.231;1.885,10.102,2.012;9.842,2.429,1.245;14.005,15.823,1.307;15.280,1.351,1.502;4.342,7.615,2.438;16.833,3.350,1.753;1.587,4.928,0.397;13.336,18.367,0.612;18.101,6.494,0.390;12.713,10.540,0.245;8.801,19.837,0.315;12.542,18.336,0.211;4.344,19.088,0.286;3.116,5.963,0.456;1.702,12.601,0.879;18.675,6.229,1.349;17.487,16.421,1.705;12.423,4.983,1.734;11.830,17.871,0.838;8.575,8.693,0.359;13.852,14.752,2.441;8.957,13.419,0.231;8.692,10.162,1.237;3.895,1.595,1.934;14.756,5.103,0.919;7.478,17.224,1.002;6.834,1.869,0.301;5.922,18.655,1.007;16.476,14.730,0.792;10.797,19.216,0.201;13.306,5.469,1.132;5.379,5.096,2.370"
