Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,6.2286,4.7049,3.0718,16.2373,"8.575,2.105,1.723;11.463,2.888,1.124;19.623,10.566,0.419;16.823,18.129,0.350;7.714,10.680,0.924;8.340,12.888,1.112;9.177,4.009,0.422;15.664,17.051,1.286;6.353,3.113,0.458;5.171,13.556,0.393;10.584,10.943,2.418;7.432,3.528,0.409;15.661,11.327,1.087;12.594,13.186,1.706;18.496,1.239,0.483;3.502,7.501,0.346;8.650,18.322,2.489;16.431,16.946,2.489;5.712,7.809,1.031;11.975,0.721,1.398;17.376,16.303,1.559;1.216,7.754,0.399;17.908,6.331,0.345;18.086,4.888,0.887;11.883,8.127,1.814;17.106,14.208,0.456;19.688,12.541,0.309;17.623,15.345,1.354;0.541,18.583,0.238;17.898,7.414,2.139;10.198,8.828,1.708;8.835,0.650,1.191;18.459,3.329,1.200;9.032,11.567,2.222;14.571,6.151,2.476"
0,drone_1,8.4824,15.5953,3.0718,16.2373,"8.575,2.105,1.723;11.463,2.888,1.124;19.623,10.566,0.419;16.823,18.129,0.350;7.714,10.680,0.924;8.340,12.888,1.112;9.177,4.009,0.422;15.664,17.051,1.286;6.353,3.113,0.458;5.171,13.556,0.393;10.584,10.943,2.418;7.432,3.528,0.409;15.661,11.327,1.087;12.594,13.186,1.706;18.496,1.239,0.483;3.502,7.501,0.346;8.650,18.322,2.489;16.431,16.946,2.489;5.712,7.809,1.031;11.975,0.721,1.398;17.376,16.303,1.559;1.216,7.754,0.399;17.908,6.331,0.345;18.086,4.888,0.887;11.883,8.127,1.814;17.106,14.208,0.456;19.688,12.541,0.309;17.623,15.345,1.354;0.541,18.583,0.238;17.898,7.414,2.139;10.198,8.828,1.708;8.835,0.650,1.191;18.459,3.329,1.200;9.032,11.567,2.222;14.571,6.151,2.476"
0,drone_2,9.4649,14.2788,3.0718,16.2373,"8.575,2.105,1.723;11.463,2.888,1.124;19.623,10.566,0.419;16.823,18.129,0.350;7.714,10.680,0.924;8.340,12.888,1.112;9.177,4.009,0.422;15.664,17.051,1.286;6.353,3.113,0.458;5.171,13.556,0.393;10.584,10.943,2.418;7.432,3.528,0.409;15.661,11.327,1.087;12.594,13.186,1.706;18.496,1.239,0.483;3.502,7.501,0.346;8.650,18.322,2.489;16.431,16.946,2.489;5.712,7.809,1.031;11.975,0.721,1.398;17.376,16.303,1.559;1.216,7.754,0.399;17.908,6.331,0.345;18.086,4.888,0.887;11.883,8.127,1.814;17.106,14.208,0.456;19.688,12.541,0.309;17.623,15.345,1.354;0.541,18.583,0.238;17.898,7.414,2.139;10.198,8.828,1.708;8.835,0.650,1.191;18.459,3.329,1.200;9.032,11.567,2.222;14.571,6.151,2.476"
0,drone_3,2.6592,4.3386,3.0718,16.2373,"8.575,2.105,1.723;11.463,2.888,1.124;19.623,10.566,0.419;16.823,18.129,0.350;7.714,10.680,0.924;8.340,12.888,1.112;9.177,4.009,0.422;15.664,17.051,1.286;6.353,3.113,0.458;5.171,13.556,0.393;10.584,10.943,2.418;7.432,3.528,0.409;15.661,11.327,1.087;12.594,13.186,1.706;18.496,1.239,0.483;3.502,7.501,0.346;8.650,18.322,2.489;16.431,16.946,2.489;5.712,7.809,1.031;11.975,0.721,1.398;17.376,16.303,1.559;1.216,7.754,0.399;17.908,6.331,0.345;18.086,4.888,0.887;11.883,8.127,1.814;17.106,14.208,0.456;19.688,12.541,0.309;17.623,15.345,1.354;0.541,18.583,0.238;17.898,7.414,2.139;10.198,8.828,1.708;8.835,0.650,1.191;18.459,3.329,1.200;9.032,11.567,2.222;14.571,6.151,2.476"
0,drone_4,3.5406,17.9043,3.0718,16.2373,"8.575,2.105,1.723;11.463,2.888,1.124;19.623,10.566,0.419;16.823,18.129,0.350;7.714,10.680,0.924;8.340,12.888,1.112;9.177,4.009,0.422;15.664,17.051,1.286;6.353,3.113,0.458;5.171,13.556,0.393;10.584,10.943,2.418;7.432,3.528,0.409;15.661,11.327,1.087;12.594,13.186,1.706;18.496,1.239,0.483;3.502,7.501,0.346;8.650,18.322,2.489;16.431,16.946,2.489;5.712,7.809,1.031;11.975,0.721,1.398;17.376,16.303,1.559;1.216,7.754,0.399;17.908,6.331,0.345;18.086,4.888,0.887;11.883,8.127,1.814;17.106,14.208,0.456;19.688,12.541,0.309;17.623,15.345,1.354;0.541,18.583,0.238;17.898,7.414,2.139;10.198,8.828,1.708;8.835,0.650,1.191;18.459,3.329,1.200;9.032,11.567,2.222;14.571,6.151,2.476"
0,drone_5,2.4360,7.6203,3.0718,16.2373,"8.575,2.105,1.723;11.463,2.888,1.124;19.623,10.566,0.419;16.823,18.129,0.350;7.714,10.680,0.924;8.340,12.888,1.112;9.177,4.009,0.422;15.664,17.051,1.286;6.353,3.113,0.458;5.171,13.556,0.393;10.584,10.943,2.418;7.432,3.528,0.409;15.661,11.327,1.087;12.594,13.186,1.706;18.496,1.239,0.483;3.502,7.501,0.346;8.650,18.322,2.489;16.431,16.946,2.489;5.712,7.809,1.031;11.975,0.721,1.398;17.376,16.303,1.559;1.216,7.754,0.399;17.908,6.331,0.345;18.086,4.888,0.887;11.883,8.127,1.814;17.106,14.208,0.456;19.688,12.541,0.309;17.623,15.345,1.354;0.541,18.583,0.238;17.898,7.414,2.139;10.198,8.828,1.708;8.835,0.650,1.191;18.459,3.329,1.200;9.032,11.567,2.222;14.571,6.151,2.476"
0,drone_6,1.4278,3.8557,3.0718,16.2373,"8.575,2.105,1.723;11.463,2.888,1.124;19.623,10.566,0.419;16.823,18.129,0.350;7.714,10.680,0.924;8.340,12.888,1.112;9.177,4.009,0.422;15.664,17.051,1.286;6.353,3.113,0.458;5.171,13.556,0.393;10.584,10.943,2.418;7.432,3.528,0.409;15.661,11.327,1.087;12.594,13.186,1.706;18.496,1.239,0.483;3.502,7.501,0.346;8.650,18.322,2.489;16.431,16.946,2.489;5.712,7.809,1.031;11.975,0.721,1.398;17.376,16.303,1.559;1.216,7.754,0.399;17.908,6.331,0.345;18.086,4.888,0.887;11.883,8.127,1.814;17.106,14.208,0.456;19.688,12.541,0.309;17.623,15.345,1.354;0.541,18.583,0.238;17.898,7.414,2.139;10.198,8.828,1.708;8.835,0.650,1.191;18.459,3.329,1.200;9.032,11.567,2.222;14.571,6.151,2.476"
0,drone_7,4.2452,2.5599,3.0718,16.2373,"8.575,2.105,1.723;11.463,2.888,1.124;19.623,10.566,0.419;16.823,18.129,0.350;7.714,10.680,0.924;8.340,12.888,1.112;9.177,4.009,0.422;15.664,17.051,1.286;6.353,3.113,0.458;5.171,13.556,0.393;10.584,10.943,2.418;7.432,3.528,0.409;15.661,11.327,1.087;12.594,13.186,1.706;18.496,1.239,0.483;3.502,7.501,0.346;8.650,18.322,2.489;16.431,16.946,2.489;5.712,7.809,1.031;11.975,0.721,1.398;17.376,16.303,1.559;1.216,7.754,0.399;17.908,6.331,0.345;18.086,4.888,0.887;11.883,8.127,1.814;17.106,14.208,0.456;19.688,12.541,0.309;17.623,15.345,1.354;0.541,18.583,0.238;17.898,7.414,2.139;10.198,8.828,1.708;8.835,0.650,1.191;18.459,3.329,1.200;9.032,11.567,2.222;14.571,6.151,2.476"
0,drone_8,3.0395,10.5246,3.0718,16.2373,"8.575,2.105,1.723;11.463,2.888,1.124;19.623,10.566,0.419;16.823,18.129,0.350;7.714,10.680,0.924;8.340,12.888,1.112;9.177,4.009,0.422;15.664,17.051,1.286;6.353,3.113,0.458;5.171,13.556,0.393;10.584,10.943,2.418;7.432,3.528,0.409;15.661,11.327,1.087;12.594,13.186,1.706;18.496,1.239,0.483;3.502,7.501,0.346;8.650,18.322,2.489;16.431,16.946,2.489;5.712,7.809,1.031;11.975,0.721,1.398;17.376,16.303,1.559;1.216,7.754,0.399;17.908,6.331,0.345;18.086,4.888,0.887;11.883,8.127,1.814;17.106,14.208,0.456;19.688,12.541,0.309;17.623,15.345,1.354;0.541,18.583,0.238;17.898,7.414,2.139;10.198,8.828,1.708;8.835,0.650,1.191;18.459,3.329,1.200;9.032,11.567,2.222;14.571,6.151,2.476"
0,drone_9,2.2400,7.0152,3.0718,16.2373,"8.575,2.105,1.723;11.463,2.888,1.124;19.623,10.566,0.419;16.823,18.129,0.350;7.714,10.680,0.924;8.340,12.888,1.112;9.177,4.009,0.422;15.664,17.051,1.286;6.353,3.113,0.458;5.171,13.556,0.393;10.584,10.943,2.418;7.432,3.528,0.409;15.661,11.327,1.087;12.594,13.186,1.706;18.496,1.239,0.483;3.502,7.501,0.346;8.650,18.322,2.489;16.431,16.946,2.489;5.712,7.809,1.031;11.975,0.721,1.398;17.376,16.303,1.559;1.216,7.754,0.399;17.908,6.331,0.345;18.086,4.888,0.887;11.883,8.127,1.814;17.106,14.208,0.456;19.688,12.541,0.309;17.623,15.345,1.354;0.541,18.583,0.238;17.898,7.414,2.139;10.198,8.828,1.708;8.835,0.650,1.191;18.459,3.329,1.200;9.032,11.567,2.222;14.571,6.151,2.476"
