Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
4,drone_1,15.6380,2.9833,17.0000,17.0000,"19.462,13.472,0.442;19.053,10.120,0.486;13.679,19.424,0.359;17.235,2.237,0.331;7.060,9.726,0.350;6.262,18.977,0.664;5.710,14.136,0.216;6.130,16.292,0.718;12.848,17.402,0.319;16.542,6.402,0.329;19.610,14.778,0.319;16.007,9.028,0.460;18.662,1.854,0.407;11.211,5.963,0.700;6.134,8.597,1.539;3.228,0.637,0.487;17.973,8.018,0.270;8.404,3.325,0.360;5.562,9.838,0.384;4.114,16.013,1.583;0.847,1.604,0.990;7.330,2.300,1.105;0.399,9.219,0.405;1.739,16.377,1.541;1.195,2.114,1.654;17.699,3.849,0.635;1.521,17.406,1.104;5.402,14.040,0.211;5.336,1.051,1.508;15.711,12.014,0.796;8.238,5.400,0.303;18.946,2.214,1.332;2.394,3.424,1.044;14.353,4.903,0.313;0.580,10.977,0.372;11.291,16.841,0.462;1.354,4.601,0.230;10.547,18.645,0.323;19.358,7.195,0.740;14.419,13.841,0.306;18.267,19.189,0.316;10.578,5.143,0.244;3.394,2.252,0.255;2.007,18.548,1.037;16.667,14.445,0.489;16.901,11.870,0.454;5.107,6.977,0.694;5.154,3.394,0.494;11.558,18.966,1.104;13.757,0.654,0.392;17.256,9.759,0.212;3.904,12.931,0.299;17.986,14.249,0.390;3.673,14.671,2.064;12.727,4.229,0.278;17.973,10.394,0.245;19.009,9.269,0.711;17.005,8.119,0.705;6.426,3.693,0.492;17.583,4.962,0.208;5.571,14.918,1.818;10.950,16.901,0.819;2.412,17.649,0.951;14.485,12.286,0.400;7.190,4.027,0.389;15.313,14.633,0.459;13.491,16.024,0.472;5.955,10.287,0.424;5.304,5.513,0.268;13.588,19.286,0.294;7.644,14.738,0.643;12.898,12.169,0.388;15.395,9.413,0.266;17.308,9.048,0.401;16.467,13.841,0.458;17.171,0.277,0.204;19.630,9.097,0.662;17.925,8.864,2.251;13.608,14.132,1.839;8.504,6.258,0.292;18.724,14.845,0.318;9.430,5.285,1.062;19.536,6.307,0.762;16.563,5.002,0.957;5.107,13.834,1.167;18.009,12.553,0.909;6.419,2.894,0.733;2.913,19.409,0.949;18.424,5.839,2.420;9.828,6.134,0.286;17.616,10.442,1.205"
4,drone_2,13.7728,7.6395,17.0000,17.0000,"19.462,13.472,0.442;19.053,10.120,0.486;13.679,19.424,0.359;17.235,2.237,0.331;7.060,9.726,0.350;6.262,18.977,0.664;5.710,14.136,0.216;6.130,16.292,0.718;12.848,17.402,0.319;16.542,6.402,0.329;19.610,14.778,0.319;16.007,9.028,0.460;18.662,1.854,0.407;11.211,5.963,0.700;6.134,8.597,1.539;3.228,0.637,0.487;17.973,8.018,0.270;8.404,3.325,0.360;5.562,9.838,0.384;4.114,16.013,1.583;0.847,1.604,0.990;7.330,2.300,1.105;0.399,9.219,0.405;1.739,16.377,1.541;1.195,2.114,1.654;17.699,3.849,0.635;1.521,17.406,1.104;5.402,14.040,0.211;5.336,1.051,1.508;15.711,12.014,0.796;8.238,5.400,0.303;18.946,2.214,1.332;2.394,3.424,1.044;14.353,4.903,0.313;0.580,10.977,0.372;11.291,16.841,0.462;1.354,4.601,0.230;10.547,18.645,0.323;19.358,7.195,0.740;14.419,13.841,0.306;18.267,19.189,0.316;10.578,5.143,0.244;3.394,2.252,0.255;2.007,18.548,1.037;16.667,14.445,0.489;16.901,11.870,0.454;5.107,6.977,0.694;5.154,3.394,0.494;11.558,18.966,1.104;13.757,0.654,0.392;17.256,9.759,0.212;3.904,12.931,0.299;17.986,14.249,0.390;3.673,14.671,2.064;12.727,4.229,0.278;17.973,10.394,0.245;19.009,9.269,0.711;17.005,8.119,0.705;6.426,3.693,0.492;17.583,4.962,0.208;5.571,14.918,1.818;10.950,16.901,0.819;2.412,17.649,0.951;14.485,12.286,0.400;7.190,4.027,0.389;15.313,14.633,0.459;13.491,16.024,0.472;5.955,10.287,0.424;5.304,5.513,0.268;13.588,19.286,0.294;7.644,14.738,0.643;12.898,12.169,0.388;15.395,9.413,0.266;17.308,9.048,0.401;16.467,13.841,0.458;17.171,0.277,0.204;19.630,9.097,0.662;17.925,8.864,2.251;13.608,14.132,1.839;8.504,6.258,0.292;18.724,14.845,0.318;9.430,5.285,1.062;19.536,6.307,0.762;16.563,5.002,0.957;5.107,13.834,1.167;18.009,12.553,0.909;6.419,2.894,0.733;2.913,19.409,0.949;18.424,5.839,2.420;9.828,6.134,0.286;17.616,10.442,1.205"
4,drone_3,13.3299,8.5065,17.0000,17.0000,"19.462,13.472,0.442;19.053,10.120,0.486;13.679,19.424,0.359;17.235,2.237,0.331;7.060,9.726,0.350;6.262,18.977,0.664;5.710,14.136,0.216;6.130,16.292,0.718;12.848,17.402,0.319;16.542,6.402,0.329;19.610,14.778,0.319;16.007,9.028,0.460;18.662,1.854,0.407;11.211,5.963,0.700;6.134,8.597,1.539;3.228,0.637,0.487;17.973,8.018,0.270;8.404,3.325,0.360;5.562,9.838,0.384;4.114,16.013,1.583;0.847,1.604,0.990;7.330,2.300,1.105;0.399,9.219,0.405;1.739,16.377,1.541;1.195,2.114,1.654;17.699,3.849,0.635;1.521,17.406,1.104;5.402,14.040,0.211;5.336,1.051,1.508;15.711,12.014,0.796;8.238,5.400,0.303;18.946,2.214,1.332;2.394,3.424,1.044;14.353,4.903,0.313;0.580,10.977,0.372;11.291,16.841,0.462;1.354,4.601,0.230;10.547,18.645,0.323;19.358,7.195,0.740;14.419,13.841,0.306;18.267,19.189,0.316;10.578,5.143,0.244;3.394,2.252,0.255;2.007,18.548,1.037;16.667,14.445,0.489;16.901,11.870,0.454;5.107,6.977,0.694;5.154,3.394,0.494;11.558,18.966,1.104;13.757,0.654,0.392;17.256,9.759,0.212;3.904,12.931,0.299;17.986,14.249,0.390;3.673,14.671,2.064;12.727,4.229,0.278;17.973,10.394,0.245;19.009,9.269,0.711;17.005,8.119,0.705;6.426,3.693,0.492;17.583,4.962,0.208;5.571,14.918,1.818;10.950,16.901,0.819;2.412,17.649,0.951;14.485,12.286,0.400;7.190,4.027,0.389;15.313,14.633,0.459;13.491,16.024,0.472;5.955,10.287,0.424;5.304,5.513,0.268;13.588,19.286,0.294;7.644,14.738,0.643;12.898,12.169,0.388;15.395,9.413,0.266;17.308,9.048,0.401;16.467,13.841,0.458;17.171,0.277,0.204;19.630,9.097,0.662;17.925,8.864,2.251;13.608,14.132,1.839;8.504,6.258,0.292;18.724,14.845,0.318;9.430,5.285,1.062;19.536,6.307,0.762;16.563,5.002,0.957;5.107,13.834,1.167;18.009,12.553,0.909;6.419,2.894,0.733;2.913,19.409,0.949;18.424,5.839,2.420;9.828,6.134,0.286;17.616,10.442,1.205"
4,drone_4,9.1386,17.7539,17.0000,17.0000,"19.462,13.472,0.442;19.053,10.120,0.486;13.679,19.424,0.359;17.235,2.237,0.331;7.060,9.726,0.350;6.262,18.977,0.664;5.710,14.136,0.216;6.130,16.292,0.718;12.848,17.402,0.319;16.542,6.402,0.329;19.610,14.778,0.319;16.007,9.028,0.460;18.662,1.854,0.407;11.211,5.963,0.700;6.134,8.597,1.539;3.228,0.637,0.487;17.973,8.018,0.270;8.404,3.325,0.360;5.562,9.838,0.384;4.114,16.013,1.583;0.847,1.604,0.990;7.330,2.300,1.105;0.399,9.219,0.405;1.739,16.377,1.541;1.195,2.114,1.654;17.699,3.849,0.635;1.521,17.406,1.104;5.402,14.040,0.211;5.336,1.051,1.508;15.711,12.014,0.796;8.238,5.400,0.303;18.946,2.214,1.332;2.394,3.424,1.044;14.353,4.903,0.313;0.580,10.977,0.372;11.291,16.841,0.462;1.354,4.601,0.230;10.547,18.645,0.323;19.358,7.195,0.740;14.419,13.841,0.306;18.267,19.189,0.316;10.578,5.143,0.244;3.394,2.252,0.255;2.007,18.548,1.037;16.667,14.445,0.489;16.901,11.870,0.454;5.107,6.977,0.694;5.154,3.394,0.494;11.558,18.966,1.104;13.757,0.654,0.392;17.256,9.759,0.212;3.904,12.931,0.299;17.986,14.249,0.390;3.673,14.671,2.064;12.727,4.229,0.278;17.973,10.394,0.245;19.009,9.269,0.711;17.005,8.119,0.705;6.426,3.693,0.492;17.583,4.962,0.208;5.571,14.918,1.818;10.950,16.901,0.819;2.412,17.649,0.951;14.485,12.286,0.400;7.190,4.027,0.389;15.313,14.633,0.459;13.491,16.024,0.472;5.955,10.287,0.424;5.304,5.513,0.268;13.588,19.286,0.294;7.644,14.738,0.643;12.898,12.169,0.388;15.395,9.413,0.266;17.308,9.048,0.401;16.467,13.841,0.458;17.171,0.277,0.204;19.630,9.097,0.662;17.925,8.864,2.251;13.608,14.132,1.839;8.504,6.258,0.292;18.724,14.845,0.318;9.430,5.285,1.062;19.536,6.307,0.762;16.563,5.002,0.957;5.107,13.834,1.167;18.009,12.553,0.909;6.419,2.894,0.733;2.913,19.409,0.949;18.424,5.839,2.420;9.828,6.134,0.286;17.616,10.442,1.205"
4,drone_5,3.2583,6.8502,17.0000,17.0000,"19.462,13.472,0.442;19.053,10.120,0.486;13.679,19.424,0.359;17.235,2.237,0.331;7.060,9.726,0.350;6.262,18.977,0.664;5.710,14.136,0.216;6.130,16.292,0.718;12.848,17.402,0.319;16.542,6.402,0.329;19.610,14.778,0.319;16.007,9.028,0.460;18.662,1.854,0.407;11.211,5.963,0.700;6.134,8.597,1.539;3.228,0.637,0.487;17.973,8.018,0.270;8.404,3.325,0.360;5.562,9.838,0.384;4.114,16.013,1.583;0.847,1.604,0.990;7.330,2.300,1.105;0.399,9.219,0.405;1.739,16.377,1.541;1.195,2.114,1.654;17.699,3.849,0.635;1.521,17.406,1.104;5.402,14.040,0.211;5.336,1.051,1.508;15.711,12.014,0.796;8.238,5.400,0.303;18.946,2.214,1.332;2.394,3.424,1.044;14.353,4.903,0.313;0.580,10.977,0.372;11.291,16.841,0.462;1.354,4.601,0.230;10.547,18.645,0.323;19.358,7.195,0.740;14.419,13.841,0.306;18.267,19.189,0.316;10.578,5.143,0.244;3.394,2.252,0.255;2.007,18.548,1.037;16.667,14.445,0.489;16.901,11.870,0.454;5.107,6.977,0.694;5.154,3.394,0.494;11.558,18.966,1.104;13.757,0.654,0.392;17.256,9.759,0.212;3.904,12.931,0.299;17.986,14.249,0.390;3.673,14.671,2.064;12.727,4.229,0.278;17.973,10.394,0.245;19.009,9.269,0.711;17.005,8.119,0.705;6.426,3.693,0.492;17.583,4.962,0.208;5.571,14.918,1.818;10.950,16.901,0.819;2.412,17.649,0.951;14.485,12.286,0.400;7.190,4.027,0.389;15.313,14.633,0.459;13.491,16.024,0.472;5.955,10.287,0.424;5.304,5.513,0.268;13.588,19.286,0.294;7.644,14.738,0.643;12.898,12.169,0.388;15.395,9.413,0.266;17.308,9.048,0.401;16.467,13.841,0.458;17.171,0.277,0.204;19.630,9.097,0.662;17.925,8.864,2.251;13.608,14.132,1.839;8.504,6.258,0.292;18.724,14.845,0.318;9.430,5.285,1.062;19.536,6.307,0.762;16.563,5.002,0.957;5.107,13.834,1.167;18.009,12.553,0.909;6.419,2.894,0.733;2.913,19.409,0.949;18.424,5.839,2.420;9.828,6.134,0.286;17.616,10.442,1.205"
4,drone_6,10.2217,9.0286,17.0000,17.0000,"19.462,13.472,0.442;19.053,10.120,0.486;13.679,19.424,0.359;17.235,2.237,0.331;7.060,9.726,0.350;6.262,18.977,0.664;5.710,14.136,0.216;6.130,16.292,0.718;12.848,17.402,0.319;16.542,6.402,0.329;19.610,14.778,0.319;16.007,9.028,0.460;18.662,1.854,0.407;11.211,5.963,0.700;6.134,8.597,1.539;3.228,0.637,0.487;17.973,8.018,0.270;8.404,3.325,0.360;5.562,9.838,0.384;4.114,16.013,1.583;0.847,1.604,0.990;7.330,2.300,1.105;0.399,9.219,0.405;1.739,16.377,1.541;1.195,2.114,1.654;17.699,3.849,0.635;1.521,17.406,1.104;5.402,14.040,0.211;5.336,1.051,1.508;15.711,12.014,0.796;8.238,5.400,0.303;18.946,2.214,1.332;2.394,3.424,1.044;14.353,4.903,0.313;0.580,10.977,0.372;11.291,16.841,0.462;1.354,4.601,0.230;10.547,18.645,0.323;19.358,7.195,0.740;14.419,13.841,0.306;18.267,19.189,0.316;10.578,5.143,0.244;3.394,2.252,0.255;2.007,18.548,1.037;16.667,14.445,0.489;16.901,11.870,0.454;5.107,6.977,0.694;5.154,3.394,0.494;11.558,18.966,1.104;13.757,0.654,0.392;17.256,9.759,0.212;3.904,12.931,0.299;17.986,14.249,0.390;3.673,14.671,2.064;12.727,4.229,0.278;17.973,10.394,0.245;19.009,9.269,0.711;17.005,8.119,0.705;6.426,3.693,0.492;17.583,4.962,0.208;5.571,14.918,1.818;10.950,16.901,0.819;2.412,17.649,0.951;14.485,12.286,0.400;7.190,4.027,0.389;15.313,14.633,0.459;13.491,16.024,0.472;5.955,10.287,0.424;5.304,5.513,0.268;13.588,19.286,0.294;7.644,14.738,0.643;12.898,12.169,0.388;15.395,9.413,0.266;17.308,9.048,0.401;16.467,13.841,0.458;17.171,0.277,0.204;19.630,9.097,0.662;17.925,8.864,2.251;13.608,14.132,1.839;8.504,6.258,0.292;18.724,14.845,0.318;9.430,5.285,1.062;19.536,6.307,0.762;16.563,5.002,0.957;5.107,13.834,1.167;18.009,12.553,0.909;6.419,2.894,0.733;2.913,19.409,0.949;18.424,5.839,2.420;9.828,6.134,0.286;17.616,10.442,1.205"
4,drone_7,10.0784,13.3522,17.0000,17.0000,"19.462,13.472,0.442;19.053,10.120,0.486;13.679,19.424,0.359;17.235,2.237,0.331;7.060,9.726,0.350;6.262,18.977,0.664;5.710,14.136,0.216;6.130,16.292,0.718;12.848,17.402,0.319;16.542,6.402,0.329;19.610,14.778,0.319;16.007,9.028,0.460;18.662,1.854,0.407;11.211,5.963,0.700;6.134,8.597,1.539;3.228,0.637,0.487;17.973,8.018,0.270;8.404,3.325,0.360;5.562,9.838,0.384;4.114,16.013,1.583;0.847,1.604,0.990;7.330,2.300,1.105;0.399,9.219,0.405;1.739,16.377,1.541;1.195,2.114,1.654;17.699,3.849,0.635;1.521,17.406,1.104;5.402,14.040,0.211;5.336,1.051,1.508;15.711,12.014,0.796;8.238,5.400,0.303;18.946,2.214,1.332;2.394,3.424,1.044;14.353,4.903,0.313;0.580,10.977,0.372;11.291,16.841,0.462;1.354,4.601,0.230;10.547,18.645,0.323;19.358,7.195,0.740;14.419,13.841,0.306;18.267,19.189,0.316;10.578,5.143,0.244;3.394,2.252,0.255;2.007,18.548,1.037;16.667,14.445,0.489;16.901,11.870,0.454;5.107,6.977,0.694;5.154,3.394,0.494;11.558,18.966,1.104;13.757,0.654,0.392;17.256,9.759,0.212;3.904,12.931,0.299;17.986,14.249,0.390;3.673,14.671,2.064;12.727,4.229,0.278;17.973,10.394,0.245;19.009,9.269,0.711;17.005,8.119,0.705;6.426,3.693,0.492;17.583,4.962,0.208;5.571,14.918,1.818;10.950,16.901,0.819;2.412,17.649,0.951;14.485,12.286,0.400;7.190,4.027,0.389;15.313,14.633,0.459;13.491,16.024,0.472;5.955,10.287,0.424;5.304,5.513,0.268;13.588,19.286,0.294;7.644,14.738,0.643;12.898,12.169,0.388;15.395,9.413,0.266;17.308,9.048,0.401;16.467,13.841,0.458;17.171,0.277,0.204;19.630,9.097,0.662;17.925,8.864,2.251;13.608,14.132,1.839;8.504,6.258,0.292;18.724,14.845,0.318;9.430,5.285,1.062;19.536,6.307,0.762;16.563,5.002,0.957;5.107,13.834,1.167;18.009,12.553,0.909;6.419,2.894,0.733;2.913,19.409,0.949;18.424,5.839,2.420;9.828,6.134,0.286;17.616,10.442,1.205"
4,drone_8,13.1378,10.1198,17.0000,17.0000,"19.462,13.472,0.442;19.053,10.120,0.486;13.679,19.424,0.359;17.235,2.237,0.331;7.060,9.726,0.350;6.262,18.977,0.664;5.710,14.136,0.216;6.130,16.292,0.718;12.848,17.402,0.319;16.542,6.402,0.329;19.610,14.778,0.319;16.007,9.028,0.460;18.662,1.854,0.407;11.211,5.963,0.700;6.134,8.597,1.539;3.228,0.637,0.487;17.973,8.018,0.270;8.404,3.325,0.360;5.562,9.838,0.384;4.114,16.013,1.583;0.847,1.604,0.990;7.330,2.300,1.105;0.399,9.219,0.405;1.739,16.377,1.541;1.195,2.114,1.654;17.699,3.849,0.635;1.521,17.406,1.104;5.402,14.040,0.211;5.336,1.051,1.508;15.711,12.014,0.796;8.238,5.400,0.303;18.946,2.214,1.332;2.394,3.424,1.044;14.353,4.903,0.313;0.580,10.977,0.372;11.291,16.841,0.462;1.354,4.601,0.230;10.547,18.645,0.323;19.358,7.195,0.740;14.419,13.841,0.306;18.267,19.189,0.316;10.578,5.143,0.244;3.394,2.252,0.255;2.007,18.548,1.037;16.667,14.445,0.489;16.901,11.870,0.454;5.107,6.977,0.694;5.154,3.394,0.494;11.558,18.966,1.104;13.757,0.654,0.392;17.256,9.759,0.212;3.904,12.931,0.299;17.986,14.249,0.390;3.673,14.671,2.064;12.727,4.229,0.278;17.973,10.394,0.245;19.009,9.269,0.711;17.005,8.119,0.705;6.426,3.693,0.492;17.583,4.962,0.208;5.571,14.918,1.818;10.950,16.901,0.819;2.412,17.649,0.951;14.485,12.286,0.400;7.190,4.027,0.389;15.313,14.633,0.459;13.491,16.024,0.472;5.955,10.287,0.424;5.304,5.513,0.268;13.588,19.286,0.294;7.644,14.738,0.643;12.898,12.169,0.388;15.395,9.413,0.266;17.308,9.048,0.401;16.467,13.841,0.458;17.171,0.277,0.204;19.630,9.097,0.662;17.925,8.864,2.251;13.608,14.132,1.839;8.504,6.258,0.292;18.724,14.845,0.318;9.430,5.285,1.062;19.536,6.307,0.762;16.563,5.002,0.957;5.107,13.834,1.167;18.009,12.553,0.909;6.419,2.894,0.733;2.913,19.409,0.949;18.424,5.839,2.420;9.828,6.134,0.286;17.616,10.442,1.205"
4,drone_9,10.8554,2.7772,17.0000,17.0000,"19.462,13.472,0.442;19.053,10.120,0.486;13.679,19.424,0.359;17.235,2.237,0.331;7.060,9.726,0.350;6.262,18.977,0.664;5.710,14.136,0.216;6.130,16.292,0.718;12.848,17.402,0.319;16.542,6.402,0.329;19.610,14.778,0.319;16.007,9.028,0.460;18.662,1.854,0.407;11.211,5.963,0.700;6.134,8.597,1.539;3.228,0.637,0.487;17.973,8.018,0.270;8.404,3.325,0.360;5.562,9.838,0.384;4.114,16.013,1.583;0.847,1.604,0.990;7.330,2.300,1.105;0.399,9.219,0.405;1.739,16.377,1.541;1.195,2.114,1.654;17.699,3.849,0.635;1.521,17.406,1.104;5.402,14.040,0.211;5.336,1.051,1.508;15.711,12.014,0.796;8.238,5.400,0.303;18.946,2.214,1.332;2.394,3.424,1.044;14.353,4.903,0.313;0.580,10.977,0.372;11.291,16.841,0.462;1.354,4.601,0.230;10.547,18.645,0.323;19.358,7.195,0.740;14.419,13.841,0.306;18.267,19.189,0.316;10.578,5.143,0.244;3.394,2.252,0.255;2.007,18.548,1.037;16.667,14.445,0.489;16.901,11.870,0.454;5.107,6.977,0.694;5.154,3.394,0.494;11.558,18.966,1.104;13.757,0.654,0.392;17.256,9.759,0.212;3.904,12.931,0.299;17.986,14.249,0.390;3.673,14.671,2.064;12.727,4.229,0.278;17.973,10.394,0.245;19.009,9.269,0.711;17.005,8.119,0.705;6.426,3.693,0.492;17.583,4.962,0.208;5.571,14.918,1.818;10.950,16.901,0.819;2.412,17.649,0.951;14.485,12.286,0.400;7.190,4.027,0.389;15.313,14.633,0.459;13.491,16.024,0.472;5.955,10.287,0.424;5.304,5.513,0.268;13.588,19.286,0.294;7.644,14.738,0.643;12.898,12.169,0.388;15.395,9.413,0.266;17.308,9.048,0.401;16.467,13.841,0.458;17.171,0.277,0.204;19.630,9.097,0.662;17.925,8.864,2.251;13.608,14.132,1.839;8.504,6.258,0.292;18.724,14.845,0.318;9.430,5.285,1.062;19.536,6.307,0.762;16.563,5.002,0.957;5.107,13.834,1.167;18.009,12.553,0.909;6.419,2.894,0.733;2.913,19.409,0.949;18.424,5.839,2.420;9.828,6.134,0.286;17.616,10.442,1.205"
5,drone_0,4.4383,11.1539,17.0000,17.0000,"19.462,13.472,0.442;19.053,10.120,0.486;13.679,19.424,0.359;17.235,2.237,0.331;7.060,9.726,0.350;6.262,18.977,0.664;5.710,14.136,0.216;6.130,16.292,0.718;12.848,17.402,0.319;16.542,6.402,0.329;19.610,14.778,0.319;16.007,9.028,0.460;18.662,1.854,0.407;11.211,5.963,0.700;6.134,8.597,1.539;3.228,0.637,0.487;17.973,8.018,0.270;8.404,3.325,0.360;5.562,9.838,0.384;4.114,16.013,1.583;0.847,1.604,0.990;7.330,2.300,1.105;0.399,9.219,0.405;1.739,16.377,1.541;1.195,2.114,1.654;17.699,3.849,0.635;1.521,17.406,1.104;5.402,14.040,0.211;5.336,1.051,1.508;15.711,12.014,0.796;8.238,5.400,0.303;18.946,2.214,1.332;2.394,3.424,1.044;14.353,4.903,0.313;0.580,10.977,0.372;11.291,16.841,0.462;1.354,4.601,0.230;10.547,18.645,0.323;19.358,7.195,0.740;14.419,13.841,0.306;18.267,19.189,0.316;10.578,5.143,0.244;3.394,2.252,0.255;2.007,18.548,1.037;16.667,14.445,0.489;16.901,11.870,0.454;5.107,6.977,0.694;5.154,3.394,0.494;11.558,18.966,1.104;13.757,0.654,0.392;17.256,9.759,0.212;3.904,12.931,0.299;17.986,14.249,0.390;3.673,14.671,2.064;12.727,4.229,0.278;17.973,10.394,0.245;19.009,9.269,0.711;17.005,8.119,0.705;6.426,3.693,0.492;17.583,4.962,0.208;5.571,14.918,1.818;10.950,16.901,0.819;2.412,17.649,0.951;14.485,12.286,0.400;7.190,4.027,0.389;15.313,14.633,0.459;13.491,16.024,0.472;5.955,10.287,0.424;5.304,5.513,0.268;13.588,19.286,0.294;7.644,14.738,0.643;12.898,12.169,0.388;15.395,9.413,0.266;17.308,9.048,0.401;16.467,13.841,0.458;17.171,0.277,0.204;19.630,9.097,0.662;17.925,8.864,2.251;13.608,14.132,1.839;8.504,6.258,0.292;18.724,14.845,0.318;9.430,5.285,1.062;19.536,6.307,0.762;16.563,5.002,0.957;5.107,13.834,1.167;18.009,12.553,0.909;6.419,2.894,0.733;2.913,19.409,0.949;18.424,5.839,2.420;9.828,6.134,0.286;17.616,10.442,1.205"
5,drone_1,15.7407,3.1550,17.0000,17.0000,"19.462,13.472,0.442;19.053,10.120,0.486;13.679,19.424,0.359;17.235,2.237,0.331;7.060,9.726,0.350;6.262,18.977,0.664;5.710,14.136,0.216;6.130,16.292,0.718;12.848,17.402,0.319;16.542,6.402,0.329;19.610,14.778,0.319;16.007,9.028,0.460;18.662,1.854,0.407;11.211,5.963,0.700;6.134,8.597,1.539;3.228,0.637,0.487;17.973,8.018,0.270;8.404,3.325,0.360;5.562,9.838,0.384;4.114,16.013,1.583;0.847,1.604,0.990;7.330,2.300,1.105;0.399,9.219,0.405;1.739,16.377,1.541;1.195,2.114,1.654;17.699,3.849,0.635;1.521,17.406,1.104;5.402,14.040,0.211;5.336,1.051,1.508;15.711,12.014,0.796;8.238,5.400,0.303;18.946,2.214,1.332;2.394,3.424,1.044;14.353,4.903,0.313;0.580,10.977,0.372;11.291,16.841,0.462;1.354,4.601,0.230;10.547,18.645,0.323;19.358,7.195,0.740;14.419,13.841,0.306;18.267,19.189,0.316;10.578,5.143,0.244;3.394,2.252,0.255;2.007,18.548,1.037;16.667,14.445,0.489;16.901,11.870,0.454;5.107,6.977,0.694;5.154,3.394,0.494;11.558,18.966,1.104;13.757,0.654,0.392;17.256,9.759,0.212;3.904,12.931,0.299;17.986,14.249,0.390;3.673,14.671,2.064;12.727,4.229,0.278;17.973,10.394,0.245;19.009,9.269,0.711;17.005,8.119,0.705;6.426,3.693,0.492;17.583,4.962,0.208;5.571,14.918,1.818;10.950,16.901,0.819;2.412,17.649,0.951;14.485,12.286,0.400;7.190,4.027,0.389;15.313,14.633,0.459;13.491,16.024,0.472;5.955,10.287,0.424;5.304,5.513,0.268;13.588,19.286,0.294;7.644,14.738,0.643;12.898,12.169,0.388;15.395,9.413,0.266;17.308,9.048,0.401;16.467,13.841,0.458;17.171,0.277,0.204;19.630,9.097,0.662;17.925,8.864,2.251;13.608,14.132,1.839;8.504,6.258,0.292;18.724,14.845,0.318;9.430,5.285,1.062;19.536,6.307,0.762;16.563,5.002,0.957;5.107,13.834,1.167;18.009,12.553,0.909;6.419,2.894,0.733;2.913,19.409,0.949;18.424,5.839,2.420;9.828,6.134,0.286;17.616,10.442,1.205"
5,drone_2,13.8581,7.8204,17.0000,17.0000,"19.462,13.472,0.442;19.053,10.120,0.486;13.679,19.424,0.359;17.235,2.237,0.331;7.060,9.726,0.350;6.262,18.977,0.664;5.710,14.136,0.216;6.130,16.292,0.718;12.848,17.402,0.319;16.542,6.402,0.329;19.610,14.778,0.319;16.007,9.028,0.460;18.662,1.854,0.407;11.211,5.963,0.700;6.134,8.597,1.539;3.228,0.637,0.487;17.973,8.018,0.270;8.404,3.325,0.360;5.562,9.838,0.384;4.114,16.013,1.583;0.847,1.604,0.990;7.330,2.300,1.105;0.399,9.219,0.405;1.739,16.377,1.541;1.195,2.114,1.654;17.699,3.849,0.635;1.521,17.406,1.104;5.402,14.040,0.211;5.336,1.051,1.508;15.711,12.014,0.796;8.238,5.400,0.303;18.946,2.214,1.332;2.394,3.424,1.044;14.353,4.903,0.313;0.580,10.977,0.372;11.291,16.841,0.462;1.354,4.601,0.230;10.547,18.645,0.323;19.358,7.195,0.740;14.419,13.841,0.306;18.267,19.189,0.316;10.578,5.143,0.244;3.394,2.252,0.255;2.007,18.548,1.037;16.667,14.445,0.489;16.901,11.870,0.454;5.107,6.977,0.694;5.154,3.394,0.494;11.558,18.966,1.104;13.757,0.654,0.392;17.256,9.759,0.212;3.904,12.931,0.299;17.986,14.249,0.390;3.673,14.671,2.064;12.727,4.229,0.278;17.973,10.394,0.245;19.009,9.269,0.711;17.005,8.119,0.705;6.426,3.693,0.492;17.583,4.962,0.208;5.571,14.918,1.818;10.950,16.901,0.819;2.412,17.649,0.951;14.485,12.286,0.400;7.190,4.027,0.389;15.313,14.633,0.459;13.491,16.024,0.472;5.955,10.287,0.424;5.304,5.513,0.268;13.588,19.286,0.294;7.644,14.738,0.643;12.898,12.169,0.388;15.395,9.413,0.266;17.308,9.048,0.401;16.467,13.841,0.458;17.171,0.277,0.204;19.630,9.097,0.662;17.925,8.864,2.251;13.608,14.132,1.839;8.504,6.258,0.292;18.724,14.845,0.318;9.430,5.285,1.062;19.536,6.307,0.762;16.563,5.002,0.957;5.107,13.834,1.167;18.009,12.553,0.909;6.419,2.894,0.733;2.913,19.409,0.949;18.424,5.839,2.420;9.828,6.134,0.286;17.616,10.442,1.205"
