Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,3.9963,3.3604,12.4722,6.7565,"9.713,14.203,0.744;12.872,10.059,0.481;4.091,0.843,0.783;16.181,13.366,0.270;18.638,0.455,0.361;12.029,10.390,0.205;17.840,15.410,0.240;8.922,6.401,0.391;3.395,11.555,0.746;9.480,12.696,0.223;8.348,0.990,0.413;5.193,16.752,0.745;15.670,13.011,0.366;18.246,8.831,0.693;6.866,5.098,1.111;17.506,10.039,0.476;10.377,0.147,0.250;9.672,5.858,0.355;19.461,4.091,0.457;16.758,3.712,0.902;18.939,14.385,0.648;1.741,14.117,0.446;2.715,9.141,1.093;6.892,18.466,1.151;9.755,8.276,0.324;19.057,1.017,1.845;6.297,1.070,1.580;15.306,13.121,0.354;5.789,15.558,0.786;4.521,15.978,0.613;15.184,15.766,0.931;9.761,15.077,1.309;8.658,12.772,0.303;6.790,9.409,0.430;4.948,0.543,0.415;11.352,11.704,0.411;14.684,12.314,0.414;11.514,0.842,1.329;14.616,15.104,1.075;12.471,11.513,2.036;4.152,16.591,2.460;1.326,9.279,1.572;19.073,9.165,1.662;13.251,14.714,0.944;14.665,10.576,0.352;18.741,10.978,0.713;1.781,8.668,0.837;13.107,2.445,2.083;15.087,13.369,1.700;4.467,19.027,0.259;2.794,8.446,0.971;5.537,3.239,0.452;12.092,18.472,0.884;17.901,2.093,2.444;19.415,17.612,0.294;3.588,1.209,0.603;3.130,11.212,0.467;18.006,11.894,0.967;1.130,15.555,0.397;9.001,4.344,0.786;5.644,13.672,1.569"
0,drone_1,3.6439,2.4418,12.4722,6.7565,"9.713,14.203,0.744;12.872,10.059,0.481;4.091,0.843,0.783;16.181,13.366,0.270;18.638,0.455,0.361;12.029,10.390,0.205;17.840,15.410,0.240;8.922,6.401,0.391;3.395,11.555,0.746;9.480,12.696,0.223;8.348,0.990,0.413;5.193,16.752,0.745;15.670,13.011,0.366;18.246,8.831,0.693;6.866,5.098,1.111;17.506,10.039,0.476;10.377,0.147,0.250;9.672,5.858,0.355;19.461,4.091,0.457;16.758,3.712,0.902;18.939,14.385,0.648;1.741,14.117,0.446;2.715,9.141,1.093;6.892,18.466,1.151;9.755,8.276,0.324;19.057,1.017,1.845;6.297,1.070,1.580;15.306,13.121,0.354;5.789,15.558,0.786;4.521,15.978,0.613;15.184,15.766,0.931;9.761,15.077,1.309;8.658,12.772,0.303;6.790,9.409,0.430;4.948,0.543,0.415;11.352,11.704,0.411;14.684,12.314,0.414;11.514,0.842,1.329;14.616,15.104,1.075;12.471,11.513,2.036;4.152,16.591,2.460;1.326,9.279,1.572;19.073,9.165,1.662;13.251,14.714,0.944;14.665,10.576,0.352;18.741,10.978,0.713;1.781,8.668,0.837;13.107,2.445,2.083;15.087,13.369,1.700;4.467,19.027,0.259;2.794,8.446,0.971;5.537,3.239,0.452;12.092,18.472,0.884;17.901,2.093,2.444;19.415,17.612,0.294;3.588,1.209,0.603;3.130,11.212,0.467;18.006,11.894,0.967;1.130,15.555,0.397;9.001,4.344,0.786;5.644,13.672,1.569"
0,drone_2,1.5986,3.8255,12.4722,6.7565,"9.713,14.203,0.744;12.872,10.059,0.481;4.091,0.843,0.783;16.181,13.366,0.270;18.638,0.455,0.361;12.029,10.390,0.205;17.840,15.410,0.240;8.922,6.401,0.391;3.395,11.555,0.746;9.480,12.696,0.223;8.348,0.990,0.413;5.193,16.752,0.745;15.670,13.011,0.366;18.246,8.831,0.693;6.866,5.098,1.111;17.506,10.039,0.476;10.377,0.147,0.250;9.672,5.858,0.355;19.461,4.091,0.457;16.758,3.712,0.902;18.939,14.385,0.648;1.741,14.117,0.446;2.715,9.141,1.093;6.892,18.466,1.151;9.755,8.276,0.324;19.057,1.017,1.845;6.297,1.070,1.580;15.306,13.121,0.354;5.789,15.558,0.786;4.521,15.978,0.613;15.184,15.766,0.931;9.761,15.077,1.309;8.658,12.772,0.303;6.790,9.409,0.430;4.948,0.543,0.415;11.352,11.704,0.411;14.684,12.314,0.414;11.514,0.842,1.329;14.616,15.104,1.075;12.471,11.513,2.036;4.152,16.591,2.460;1.326,9.279,1.572;19.073,9.165,1.662;13.251,14.714,0.944;14.665,10.576,0.352;18.741,10.978,0.713;1.781,8.668,0.837;13.107,2.445,2.083;15.087,13.369,1.700;4.467,19.027,0.259;2.794,8.446,0.971;5.537,3.239,0.452;12.092,18.472,0.884;17.901,2.093,2.444;19.415,17.612,0.294;3.588,1.209,0.603;3.130,11.212,0.467;18.006,11.894,0.967;1.130,15.555,0.397;9.001,4.344,0.786;5.644,13.672,1.569"
0,drone_3,2.3091,4.9431,12.4722,6.7565,"9.713,14.203,0.744;12.872,10.059,0.481;4.091,0.843,0.783;16.181,13.366,0.270;18.638,0.455,0.361;12.029,10.390,0.205;17.840,15.410,0.240;8.922,6.401,0.391;3.395,11.555,0.746;9.480,12.696,0.223;8.348,0.990,0.413;5.193,16.752,0.745;15.670,13.011,0.366;18.246,8.831,0.693;6.866,5.098,1.111;17.506,10.039,0.476;10.377,0.147,0.250;9.672,5.858,0.355;19.461,4.091,0.457;16.758,3.712,0.902;18.939,14.385,0.648;1.741,14.117,0.446;2.715,9.141,1.093;6.892,18.466,1.151;9.755,8.276,0.324;19.057,1.017,1.845;6.297,1.070,1.580;15.306,13.121,0.354;5.789,15.558,0.786;4.521,15.978,0.613;15.184,15.766,0.931;9.761,15.077,1.309;8.658,12.772,0.303;6.790,9.409,0.430;4.948,0.543,0.415;11.352,11.704,0.411;14.684,12.314,0.414;11.514,0.842,1.329;14.616,15.104,1.075;12.471,11.513,2.036;4.152,16.591,2.460;1.326,9.279,1.572;19.073,9.165,1.662;13.251,14.714,0.944;14.665,10.576,0.352;18.741,10.978,0.713;1.781,8.668,0.837;13.107,2.445,2.083;15.087,13.369,1.700;4.467,19.027,0.259;2.794,8.446,0.971;5.537,3.239,0.452;12.092,18.472,0.884;17.901,2.093,2.444;19.415,17.612,0.294;3.588,1.209,0.603;3.130,11.212,0.467;18.006,11.894,0.967;1.130,15.555,0.397;9.001,4.344,0.786;5.644,13.672,1.569"
0,drone_4,4.2230,4.6273,12.4722,6.7565,"9.713,14.203,0.744;12.872,10.059,0.481;4.091,0.843,0.783;16.181,13.366,0.270;18.638,0.455,0.361;12.029,10.390,0.205;17.840,15.410,0.240;8.922,6.401,0.391;3.395,11.555,0.746;9.480,12.696,0.223;8.348,0.990,0.413;5.193,16.752,0.745;15.670,13.011,0.366;18.246,8.831,0.693;6.866,5.098,1.111;17.506,10.039,0.476;10.377,0.147,0.250;9.672,5.858,0.355;19.461,4.091,0.457;16.758,3.712,0.902;18.939,14.385,0.648;1.741,14.117,0.446;2.715,9.141,1.093;6.892,18.466,1.151;9.755,8.276,0.324;19.057,1.017,1.845;6.297,1.070,1.580;15.306,13.121,0.354;5.789,15.558,0.786;4.521,15.978,0.613;15.184,15.766,0.931;9.761,15.077,1.309;8.658,12.772,0.303;6.790,9.409,0.430;4.948,0.543,0.415;11.352,11.704,0.411;14.684,12.314,0.414;11.514,0.842,1.329;14.616,15.104,1.075;12.471,11.513,2.036;4.152,16.591,2.460;1.326,9.279,1.572;19.073,9.165,1.662;13.251,14.714,0.944;14.665,10.576,0.352;18.741,10.978,0.713;1.781,8.668,0.837;13.107,2.445,2.083;15.087,13.369,1.700;4.467,19.027,0.259;2.794,8.446,0.971;5.537,3.239,0.452;12.092,18.472,0.884;17.901,2.093,2.444;19.415,17.612,0.294;3.588,1.209,0.603;3.130,11.212,0.467;18.006,11.894,0.967;1.130,15.555,0.397;9.001,4.344,0.786;5.644,13.672,1.569"
0,drone_5,2.6533,5.0771,12.4722,6.7565,"9.713,14.203,0.744;12.872,10.059,0.481;4.091,0.843,0.783;16.181,13.366,0.270;18.638,0.455,0.361;12.029,10.390,0.205;17.840,15.410,0.240;8.922,6.401,0.391;3.395,11.555,0.746;9.480,12.696,0.223;8.348,0.990,0.413;5.193,16.752,0.745;15.670,13.011,0.366;18.246,8.831,0.693;6.866,5.098,1.111;17.506,10.039,0.476;10.377,0.147,0.250;9.672,5.858,0.355;19.461,4.091,0.457;16.758,3.712,0.902;18.939,14.385,0.648;1.741,14.117,0.446;2.715,9.141,1.093;6.892,18.466,1.151;9.755,8.276,0.324;19.057,1.017,1.845;6.297,1.070,1.580;15.306,13.121,0.354;5.789,15.558,0.786;4.521,15.978,0.613;15.184,15.766,0.931;9.761,15.077,1.309;8.658,12.772,0.303;6.790,9.409,0.430;4.948,0.543,0.415;11.352,11.704,0.411;14.684,12.314,0.414;11.514,0.842,1.329;14.616,15.104,1.075;12.471,11.513,2.036;4.152,16.591,2.460;1.326,9.279,1.572;19.073,9.165,1.662;13.251,14.714,0.944;14.665,10.576,0.352;18.741,10.978,0.713;1.781,8.668,0.837;13.107,2.445,2.083;15.087,13.369,1.700;4.467,19.027,0.259;2.794,8.446,0.971;5.537,3.239,0.452;12.092,18.472,0.884;17.901,2.093,2.444;19.415,17.612,0.294;3.588,1.209,0.603;3.130,11.212,0.467;18.006,11.894,0.967;1.130,15.555,0.397;9.001,4.344,0.786;5.644,13.672,1.569"
0,drone_6,2.3136,3.8128,12.4722,6.7565,"9.713,14.203,0.744;12.872,10.059,0.481;4.091,0.843,0.783;16.181,13.366,0.270;18.638,0.455,0.361;12.029,10.390,0.205;17.840,15.410,0.240;8.922,6.401,0.391;3.395,11.555,0.746;9.480,12.696,0.223;8.348,0.990,0.413;5.193,16.752,0.745;15.670,13.011,0.366;18.246,8.831,0.693;6.866,5.098,1.111;17.506,10.039,0.476;10.377,0.147,0.250;9.672,5.858,0.355;19.461,4.091,0.457;16.758,3.712,0.902;18.939,14.385,0.648;1.741,14.117,0.446;2.715,9.141,1.093;6.892,18.466,1.151;9.755,8.276,0.324;19.057,1.017,1.845;6.297,1.070,1.580;15.306,13.121,0.354;5.789,15.558,0.786;4.521,15.978,0.613;15.184,15.766,0.931;9.761,15.077,1.309;8.658,12.772,0.303;6.790,9.409,0.430;4.948,0.543,0.415;11.352,11.704,0.411;14.684,12.314,0.414;11.514,0.842,1.329;14.616,15.104,1.075;12.471,11.513,2.036;4.152,16.591,2.460;1.326,9.279,1.572;19.073,9.165,1.662;13.251,14.714,0.944;14.665,10.576,0.352;18.741,10.978,0.713;1.781,8.668,0.837;13.107,2.445,2.083;15.087,13.369,1.700;4.467,19.027,0.259;2.794,8.446,0.971;5.537,3.239,0.452;12.092,18.472,0.884;17.901,2.093,2.444;19.415,17.612,0.294;3.588,1.209,0.603;3.130,11.212,0.467;18.006,11.894,0.967;1.130,15.555,0.397;9.001,4.344,0.786;5.644,13.672,1.569"
0,drone_7,3.8900,4.3826,12.4722,6.7565,"9.713,14.203,0.744;12.872,10.059,0.481;4.091,0.843,0.783;16.181,13.366,0.270;18.638,0.455,0.361;12.029,10.390,0.205;17.840,15.410,0.240;8.922,6.401,0.391;3.395,11.555,0.746;9.480,12.696,0.223;8.348,0.990,0.413;5.193,16.752,0.745;15.670,13.011,0.366;18.246,8.831,0.693;6.866,5.098,1.111;17.506,10.039,0.476;10.377,0.147,0.250;9.672,5.858,0.355;19.461,4.091,0.457;16.758,3.712,0.902;18.939,14.385,0.648;1.741,14.117,0.446;2.715,9.141,1.093;6.892,18.466,1.151;9.755,8.276,0.324;19.057,1.017,1.845;6.297,1.070,1.580;15.306,13.121,0.354;5.789,15.558,0.786;4.521,15.978,0.613;15.184,15.766,0.931;9.761,15.077,1.309;8.658,12.772,0.303;6.790,9.409,0.430;4.948,0.543,0.415;11.352,11.704,0.411;14.684,12.314,0.414;11.514,0.842,1.329;14.616,15.104,1.075;12.471,11.513,2.036;4.152,16.591,2.460;1.326,9.279,1.572;19.073,9.165,1.662;13.251,14.714,0.944;14.665,10.576,0.352;18.741,10.978,0.713;1.781,8.668,0.837;13.107,2.445,2.083;15.087,13.369,1.700;4.467,19.027,0.259;2.794,8.446,0.971;5.537,3.239,0.452;12.092,18.472,0.884;17.901,2.093,2.444;19.415,17.612,0.294;3.588,1.209,0.603;3.130,11.212,0.467;18.006,11.894,0.967;1.130,15.555,0.397;9.001,4.344,0.786;5.644,13.672,1.569"
0,drone_8,1.5820,3.2614,12.4722,6.7565,"9.713,14.203,0.744;12.872,10.059,0.481;4.091,0.843,0.783;16.181,13.366,0.270;18.638,0.455,0.361;12.029,10.390,0.205;17.840,15.410,0.240;8.922,6.401,0.391;3.395,11.555,0.746;9.480,12.696,0.223;8.348,0.990,0.413;5.193,16.752,0.745;15.670,13.011,0.366;18.246,8.831,0.693;6.866,5.098,1.111;17.506,10.039,0.476;10.377,0.147,0.250;9.672,5.858,0.355;19.461,4.091,0.457;16.758,3.712,0.902;18.939,14.385,0.648;1.741,14.117,0.446;2.715,9.141,1.093;6.892,18.466,1.151;9.755,8.276,0.324;19.057,1.017,1.845;6.297,1.070,1.580;15.306,13.121,0.354;5.789,15.558,0.786;4.521,15.978,0.613;15.184,15.766,0.931;9.761,15.077,1.309;8.658,12.772,0.303;6.790,9.409,0.430;4.948,0.543,0.415;11.352,11.704,0.411;14.684,12.314,0.414;11.514,0.842,1.329;14.616,15.104,1.075;12.471,11.513,2.036;4.152,16.591,2.460;1.326,9.279,1.572;19.073,9.165,1.662;13.251,14.714,0.944;14.665,10.576,0.352;18.741,10.978,0.713;1.781,8.668,0.837;13.107,2.445,2.083;15.087,13.369,1.700;4.467,19.027,0.259;2.794,8.446,0.971;5.537,3.239,0.452;12.092,18.472,0.884;17.901,2.093,2.444;19.415,17.612,0.294;3.588,1.209,0.603;3.130,11.212,0.467;18.006,11.894,0.967;1.130,15.555,0.397;9.001,4.344,0.786;5.644,13.672,1.569"
0,drone_9,3.9800,2.9840,12.4722,6.7565,"9.713,14.203,0.744;12.872,10.059,0.481;4.091,0.843,0.783;16.181,13.366,0.270;18.638,0.455,0.361;12.029,10.390,0.205;17.840,15.410,0.240;8.922,6.401,0.391;3.395,11.555,0.746;9.480,12.696,0.223;8.348,0.990,0.413;5.193,16.752,0.745;15.670,13.011,0.366;18.246,8.831,0.693;6.866,5.098,1.111;17.506,10.039,0.476;10.377,0.147,0.250;9.672,5.858,0.355;19.461,4.091,0.457;16.758,3.712,0.902;18.939,14.385,0.648;1.741,14.117,0.446;2.715,9.141,1.093;6.892,18.466,1.151;9.755,8.276,0.324;19.057,1.017,1.845;6.297,1.070,1.580;15.306,13.121,0.354;5.789,15.558,0.786;4.521,15.978,0.613;15.184,15.766,0.931;9.761,15.077,1.309;8.658,12.772,0.303;6.790,9.409,0.430;4.948,0.543,0.415;11.352,11.704,0.411;14.684,12.314,0.414;11.514,0.842,1.329;14.616,15.104,1.075;12.471,11.513,2.036;4.152,16.591,2.460;1.326,9.279,1.572;19.073,9.165,1.662;13.251,14.714,0.944;14.665,10.576,0.352;18.741,10.978,0.713;1.781,8.668,0.837;13.107,2.445,2.083;15.087,13.369,1.700;4.467,19.027,0.259;2.794,8.446,0.971;5.537,3.239,0.452;12.092,18.472,0.884;17.901,2.093,2.444;19.415,17.612,0.294;3.588,1.209,0.603;3.130,11.212,0.467;18.006,11.894,0.967;1.130,15.555,0.397;9.001,4.344,0.786;5.644,13.672,1.569"
