Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,3.4137,8.4881,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
1,drone_1,1.6464,8.3693,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
1,drone_2,1.1488,8.0966,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
1,drone_3,2.5656,7.1338,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
1,drone_4,2.0784,8.3143,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
1,drone_5,3.8624,8.0796,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
1,drone_6,1.2484,9.6837,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
1,drone_7,3.8445,7.5914,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
1,drone_8,1.7457,7.9010,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
1,drone_9,1.4429,8.9166,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
2,drone_0,3.5342,8.3676,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
2,drone_1,1.7491,8.2667,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
2,drone_2,1.2515,7.9939,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
2,drone_3,2.7071,6.9923,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
2,drone_4,2.1811,8.2116,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
2,drone_5,3.9829,7.9591,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
2,drone_6,1.3790,9.5531,16.7891,4.3116,"0.783,1.392,0.797;11.119,9.874,2.340;12.510,11.594,0.398;15.815,16.920,0.487;5.304,6.310,1.785;1.061,13.753,0.356;0.808,4.409,1.173;13.943,18.367,1.047;7.823,8.184,0.220;14.043,10.940,0.335;13.574,19.357,0.341;15.084,15.407,0.205;16.955,6.766,0.274;12.833,2.474,0.802;11.688,4.845,0.296;11.460,6.390,2.411;6.635,10.792,1.063;3.217,14.349,0.395;3.661,13.135,0.234;16.987,14.545,0.212;6.088,1.714,0.280;6.854,10.040,1.048;17.369,11.199,0.335;13.129,19.534,0.454;10.191,5.365,1.344;10.377,0.906,0.469;5.897,1.056,1.359;9.142,0.477,0.477;13.302,4.906,1.235;7.129,6.757,0.907;12.879,1.923,1.019;3.226,3.942,0.467;7.230,3.982,0.270;16.819,19.518,0.294;5.246,14.285,0.350;8.604,14.391,0.262;9.580,19.626,0.613;9.558,18.559,0.294;3.119,4.682,0.373;2.243,16.624,2.074;19.786,1.936,0.316;10.620,18.596,0.365;1.777,5.020,1.228;7.478,3.445,0.905;5.516,18.501,0.462;9.518,4.008,0.240;5.349,3.947,0.703;13.407,3.802,0.793;17.769,13.768,1.322;19.679,5.938,0.303;17.937,7.202,0.746;12.841,13.424,0.899;6.005,15.872,0.267;18.078,11.965,0.694;8.381,7.460,2.378;13.552,9.992,0.432;0.367,19.446,0.454;12.804,19.099,0.221;2.449,1.698,1.306;5.422,16.991,0.916;12.392,14.261,1.230;4.862,3.597,0.921;14.470,14.637,0.607;2.849,4.803,1.058;18.091,11.237,0.722;13.444,1.633,1.234"
