Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,11.9898,2.8417,9.0658,8.1782,"8.987,19.333,1.075;12.226,12.208,0.218;17.715,12.496,0.253;5.144,5.205,1.887;17.250,4.461,1.583;19.430,16.669,0.381;5.289,18.973,1.762;1.764,13.703,2.416;7.402,14.644,1.039;12.601,9.795,1.307;1.736,10.547,2.198;15.528,1.311,1.547;5.737,11.516,1.856;2.479,17.534,1.592;12.014,18.440,1.361;7.497,3.283,1.164;12.952,18.475,2.266;10.595,4.926,0.661;11.457,1.793,0.772;11.117,13.132,2.336;19.411,9.354,0.442;18.393,13.927,0.816;12.058,4.426,1.004;9.279,1.589,2.016"
0,drone_1,8.0146,7.5157,9.0658,8.1782,"8.987,19.333,1.075;12.226,12.208,0.218;17.715,12.496,0.253;5.144,5.205,1.887;17.250,4.461,1.583;19.430,16.669,0.381;5.289,18.973,1.762;1.764,13.703,2.416;7.402,14.644,1.039;12.601,9.795,1.307;1.736,10.547,2.198;15.528,1.311,1.547;5.737,11.516,1.856;2.479,17.534,1.592;12.014,18.440,1.361;7.497,3.283,1.164;12.952,18.475,2.266;10.595,4.926,0.661;11.457,1.793,0.772;11.117,13.132,2.336;19.411,9.354,0.442;18.393,13.927,0.816;12.058,4.426,1.004;9.279,1.589,2.016"
0,drone_2,14.2864,7.5391,9.0658,8.1782,"8.987,19.333,1.075;12.226,12.208,0.218;17.715,12.496,0.253;5.144,5.205,1.887;17.250,4.461,1.583;19.430,16.669,0.381;5.289,18.973,1.762;1.764,13.703,2.416;7.402,14.644,1.039;12.601,9.795,1.307;1.736,10.547,2.198;15.528,1.311,1.547;5.737,11.516,1.856;2.479,17.534,1.592;12.014,18.440,1.361;7.497,3.283,1.164;12.952,18.475,2.266;10.595,4.926,0.661;11.457,1.793,0.772;11.117,13.132,2.336;19.411,9.354,0.442;18.393,13.927,0.816;12.058,4.426,1.004;9.279,1.589,2.016"
0,drone_3,15.1158,7.1058,9.0658,8.1782,"8.987,19.333,1.075;12.226,12.208,0.218;17.715,12.496,0.253;5.144,5.205,1.887;17.250,4.461,1.583;19.430,16.669,0.381;5.289,18.973,1.762;1.764,13.703,2.416;7.402,14.644,1.039;12.601,9.795,1.307;1.736,10.547,2.198;15.528,1.311,1.547;5.737,11.516,1.856;2.479,17.534,1.592;12.014,18.440,1.361;7.497,3.283,1.164;12.952,18.475,2.266;10.595,4.926,0.661;11.457,1.793,0.772;11.117,13.132,2.336;19.411,9.354,0.442;18.393,13.927,0.816;12.058,4.426,1.004;9.279,1.589,2.016"
0,drone_4,14.1196,11.2046,9.0658,8.1782,"8.987,19.333,1.075;12.226,12.208,0.218;17.715,12.496,0.253;5.144,5.205,1.887;17.250,4.461,1.583;19.430,16.669,0.381;5.289,18.973,1.762;1.764,13.703,2.416;7.402,14.644,1.039;12.601,9.795,1.307;1.736,10.547,2.198;15.528,1.311,1.547;5.737,11.516,1.856;2.479,17.534,1.592;12.014,18.440,1.361;7.497,3.283,1.164;12.952,18.475,2.266;10.595,4.926,0.661;11.457,1.793,0.772;11.117,13.132,2.336;19.411,9.354,0.442;18.393,13.927,0.816;12.058,4.426,1.004;9.279,1.589,2.016"
0,drone_5,18.2605,15.8899,9.0658,8.1782,"8.987,19.333,1.075;12.226,12.208,0.218;17.715,12.496,0.253;5.144,5.205,1.887;17.250,4.461,1.583;19.430,16.669,0.381;5.289,18.973,1.762;1.764,13.703,2.416;7.402,14.644,1.039;12.601,9.795,1.307;1.736,10.547,2.198;15.528,1.311,1.547;5.737,11.516,1.856;2.479,17.534,1.592;12.014,18.440,1.361;7.497,3.283,1.164;12.952,18.475,2.266;10.595,4.926,0.661;11.457,1.793,0.772;11.117,13.132,2.336;19.411,9.354,0.442;18.393,13.927,0.816;12.058,4.426,1.004;9.279,1.589,2.016"
0,drone_6,9.1130,5.3204,9.0658,8.1782,"8.987,19.333,1.075;12.226,12.208,0.218;17.715,12.496,0.253;5.144,5.205,1.887;17.250,4.461,1.583;19.430,16.669,0.381;5.289,18.973,1.762;1.764,13.703,2.416;7.402,14.644,1.039;12.601,9.795,1.307;1.736,10.547,2.198;15.528,1.311,1.547;5.737,11.516,1.856;2.479,17.534,1.592;12.014,18.440,1.361;7.497,3.283,1.164;12.952,18.475,2.266;10.595,4.926,0.661;11.457,1.793,0.772;11.117,13.132,2.336;19.411,9.354,0.442;18.393,13.927,0.816;12.058,4.426,1.004;9.279,1.589,2.016"
0,drone_7,13.7062,7.6558,9.0658,8.1782,"8.987,19.333,1.075;12.226,12.208,0.218;17.715,12.496,0.253;5.144,5.205,1.887;17.250,4.461,1.583;19.430,16.669,0.381;5.289,18.973,1.762;1.764,13.703,2.416;7.402,14.644,1.039;12.601,9.795,1.307;1.736,10.547,2.198;15.528,1.311,1.547;5.737,11.516,1.856;2.479,17.534,1.592;12.014,18.440,1.361;7.497,3.283,1.164;12.952,18.475,2.266;10.595,4.926,0.661;11.457,1.793,0.772;11.117,13.132,2.336;19.411,9.354,0.442;18.393,13.927,0.816;12.058,4.426,1.004;9.279,1.589,2.016"
0,drone_8,14.0462,7.9108,9.0658,8.1782,"8.987,19.333,1.075;12.226,12.208,0.218;17.715,12.496,0.253;5.144,5.205,1.887;17.250,4.461,1.583;19.430,16.669,0.381;5.289,18.973,1.762;1.764,13.703,2.416;7.402,14.644,1.039;12.601,9.795,1.307;1.736,10.547,2.198;15.528,1.311,1.547;5.737,11.516,1.856;2.479,17.534,1.592;12.014,18.440,1.361;7.497,3.283,1.164;12.952,18.475,2.266;10.595,4.926,0.661;11.457,1.793,0.772;11.117,13.132,2.336;19.411,9.354,0.442;18.393,13.927,0.816;12.058,4.426,1.004;9.279,1.589,2.016"
0,drone_9,15.9749,10.0974,9.0658,8.1782,"8.987,19.333,1.075;12.226,12.208,0.218;17.715,12.496,0.253;5.144,5.205,1.887;17.250,4.461,1.583;19.430,16.669,0.381;5.289,18.973,1.762;1.764,13.703,2.416;7.402,14.644,1.039;12.601,9.795,1.307;1.736,10.547,2.198;15.528,1.311,1.547;5.737,11.516,1.856;2.479,17.534,1.592;12.014,18.440,1.361;7.497,3.283,1.164;12.952,18.475,2.266;10.595,4.926,0.661;11.457,1.793,0.772;11.117,13.132,2.336;19.411,9.354,0.442;18.393,13.927,0.816;12.058,4.426,1.004;9.279,1.589,2.016"
