Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
3,drone_9,10.7844,9.5792,17.0000,17.0000,"1.266,2.054,1.056;3.218,5.624,0.438;19.473,11.459,0.868;11.557,18.032,0.609;2.611,3.746,1.092;18.181,5.096,0.323;11.496,13.720,1.127;19.584,19.405,0.686;14.350,10.885,1.260;12.472,17.962,0.835;13.107,0.955,1.184;5.694,10.141,0.854;18.167,10.898,2.076;14.423,0.803,0.412;16.165,10.848,2.478;12.688,1.569,0.950;14.821,14.515,0.289;16.152,8.310,0.708;15.943,9.214,2.480;2.858,12.089,0.402;10.809,16.405,0.663;5.260,4.243,0.418;18.220,8.369,1.064;2.297,6.592,0.208;1.631,2.715,1.725;11.627,18.048,1.363;3.958,4.674,0.414;3.019,12.078,0.380;16.817,0.589,0.302;5.621,4.388,0.861;19.410,7.645,1.023;13.763,10.018,1.535;3.352,18.201,0.206;19.622,5.177,0.330;13.986,10.895,2.016;19.410,1.749,0.418;10.539,1.143,0.243;0.747,6.448,0.437;19.504,2.716,0.374;1.706,11.807,0.762;16.343,13.303,0.721;3.233,18.898,0.378;4.946,18.245,0.687;0.720,5.124,0.912;18.610,7.482,2.355;5.785,2.501,0.318;13.831,1.913,0.447;13.132,7.565,0.919;19.433,14.076,0.672;18.593,5.853,1.047;12.691,8.747,0.480;5.845,18.084,0.466;17.623,12.552,1.368;5.927,16.844,0.450;11.270,1.240,1.113;8.000,4.614,0.231;19.226,3.874,0.977;10.612,12.191,0.472;12.010,12.593,0.273;4.518,18.152,1.349;13.280,1.838,1.251;1.599,3.585,2.186;3.389,18.297,0.451;4.197,2.643,0.421;18.630,3.560,0.480;11.512,5.896,0.252;19.538,18.162,0.331;4.756,1.002,0.263;13.474,13.382,1.319;0.382,19.622,0.439;6.446,14.855,0.865;1.325,3.109,2.183;15.357,2.468,0.261;12.521,10.807,0.815;8.992,15.762,0.296;3.090,18.598,0.484;0.280,18.525,0.298;0.385,18.932,0.327;6.328,3.565,0.370;4.289,6.332,0.720;14.479,14.738,0.356;15.610,13.898,0.255;1.847,6.441,0.764;7.317,14.308,0.296;8.670,6.308,0.212;4.735,15.100,0.467;10.376,13.968,0.736;2.076,19.491,0.860;13.248,5.779,0.301;14.774,19.448,0.416;19.298,1.511,0.478;15.474,1.420,0.765;11.690,12.121,1.180"
4,drone_0,7.7409,1.5380,17.0000,17.0000,"1.266,2.054,1.056;3.218,5.624,0.438;19.473,11.459,0.868;11.557,18.032,0.609;2.611,3.746,1.092;18.181,5.096,0.323;11.496,13.720,1.127;19.584,19.405,0.686;14.350,10.885,1.260;12.472,17.962,0.835;13.107,0.955,1.184;5.694,10.141,0.854;18.167,10.898,2.076;14.423,0.803,0.412;16.165,10.848,2.478;12.688,1.569,0.950;14.821,14.515,0.289;16.152,8.310,0.708;15.943,9.214,2.480;2.858,12.089,0.402;10.809,16.405,0.663;5.260,4.243,0.418;18.220,8.369,1.064;2.297,6.592,0.208;1.631,2.715,1.725;11.627,18.048,1.363;3.958,4.674,0.414;3.019,12.078,0.380;16.817,0.589,0.302;5.621,4.388,0.861;19.410,7.645,1.023;13.763,10.018,1.535;3.352,18.201,0.206;19.622,5.177,0.330;13.986,10.895,2.016;19.410,1.749,0.418;10.539,1.143,0.243;0.747,6.448,0.437;19.504,2.716,0.374;1.706,11.807,0.762;16.343,13.303,0.721;3.233,18.898,0.378;4.946,18.245,0.687;0.720,5.124,0.912;18.610,7.482,2.355;5.785,2.501,0.318;13.831,1.913,0.447;13.132,7.565,0.919;19.433,14.076,0.672;18.593,5.853,1.047;12.691,8.747,0.480;5.845,18.084,0.466;17.623,12.552,1.368;5.927,16.844,0.450;11.270,1.240,1.113;8.000,4.614,0.231;19.226,3.874,0.977;10.612,12.191,0.472;12.010,12.593,0.273;4.518,18.152,1.349;13.280,1.838,1.251;1.599,3.585,2.186;3.389,18.297,0.451;4.197,2.643,0.421;18.630,3.560,0.480;11.512,5.896,0.252;19.538,18.162,0.331;4.756,1.002,0.263;13.474,13.382,1.319;0.382,19.622,0.439;6.446,14.855,0.865;1.325,3.109,2.183;15.357,2.468,0.261;12.521,10.807,0.815;8.992,15.762,0.296;3.090,18.598,0.484;0.280,18.525,0.298;0.385,18.932,0.327;6.328,3.565,0.370;4.289,6.332,0.720;14.479,14.738,0.356;15.610,13.898,0.255;1.847,6.441,0.764;7.317,14.308,0.296;8.670,6.308,0.212;4.735,15.100,0.467;10.376,13.968,0.736;2.076,19.491,0.860;13.248,5.779,0.301;14.774,19.448,0.416;19.298,1.511,0.478;15.474,1.420,0.765;11.690,12.121,1.180"
4,drone_1,7.3802,12.8644,17.0000,17.0000,"1.266,2.054,1.056;3.218,5.624,0.438;19.473,11.459,0.868;11.557,18.032,0.609;2.611,3.746,1.092;18.181,5.096,0.323;11.496,13.720,1.127;19.584,19.405,0.686;14.350,10.885,1.260;12.472,17.962,0.835;13.107,0.955,1.184;5.694,10.141,0.854;18.167,10.898,2.076;14.423,0.803,0.412;16.165,10.848,2.478;12.688,1.569,0.950;14.821,14.515,0.289;16.152,8.310,0.708;15.943,9.214,2.480;2.858,12.089,0.402;10.809,16.405,0.663;5.260,4.243,0.418;18.220,8.369,1.064;2.297,6.592,0.208;1.631,2.715,1.725;11.627,18.048,1.363;3.958,4.674,0.414;3.019,12.078,0.380;16.817,0.589,0.302;5.621,4.388,0.861;19.410,7.645,1.023;13.763,10.018,1.535;3.352,18.201,0.206;19.622,5.177,0.330;13.986,10.895,2.016;19.410,1.749,0.418;10.539,1.143,0.243;0.747,6.448,0.437;19.504,2.716,0.374;1.706,11.807,0.762;16.343,13.303,0.721;3.233,18.898,0.378;4.946,18.245,0.687;0.720,5.124,0.912;18.610,7.482,2.355;5.785,2.501,0.318;13.831,1.913,0.447;13.132,7.565,0.919;19.433,14.076,0.672;18.593,5.853,1.047;12.691,8.747,0.480;5.845,18.084,0.466;17.623,12.552,1.368;5.927,16.844,0.450;11.270,1.240,1.113;8.000,4.614,0.231;19.226,3.874,0.977;10.612,12.191,0.472;12.010,12.593,0.273;4.518,18.152,1.349;13.280,1.838,1.251;1.599,3.585,2.186;3.389,18.297,0.451;4.197,2.643,0.421;18.630,3.560,0.480;11.512,5.896,0.252;19.538,18.162,0.331;4.756,1.002,0.263;13.474,13.382,1.319;0.382,19.622,0.439;6.446,14.855,0.865;1.325,3.109,2.183;15.357,2.468,0.261;12.521,10.807,0.815;8.992,15.762,0.296;3.090,18.598,0.484;0.280,18.525,0.298;0.385,18.932,0.327;6.328,3.565,0.370;4.289,6.332,0.720;14.479,14.738,0.356;15.610,13.898,0.255;1.847,6.441,0.764;7.317,14.308,0.296;8.670,6.308,0.212;4.735,15.100,0.467;10.376,13.968,0.736;2.076,19.491,0.860;13.248,5.779,0.301;14.774,19.448,0.416;19.298,1.511,0.478;15.474,1.420,0.765;11.690,12.121,1.180"
4,drone_2,15.6184,5.5710,17.0000,17.0000,"1.266,2.054,1.056;3.218,5.624,0.438;19.473,11.459,0.868;11.557,18.032,0.609;2.611,3.746,1.092;18.181,5.096,0.323;11.496,13.720,1.127;19.584,19.405,0.686;14.350,10.885,1.260;12.472,17.962,0.835;13.107,0.955,1.184;5.694,10.141,0.854;18.167,10.898,2.076;14.423,0.803,0.412;16.165,10.848,2.478;12.688,1.569,0.950;14.821,14.515,0.289;16.152,8.310,0.708;15.943,9.214,2.480;2.858,12.089,0.402;10.809,16.405,0.663;5.260,4.243,0.418;18.220,8.369,1.064;2.297,6.592,0.208;1.631,2.715,1.725;11.627,18.048,1.363;3.958,4.674,0.414;3.019,12.078,0.380;16.817,0.589,0.302;5.621,4.388,0.861;19.410,7.645,1.023;13.763,10.018,1.535;3.352,18.201,0.206;19.622,5.177,0.330;13.986,10.895,2.016;19.410,1.749,0.418;10.539,1.143,0.243;0.747,6.448,0.437;19.504,2.716,0.374;1.706,11.807,0.762;16.343,13.303,0.721;3.233,18.898,0.378;4.946,18.245,0.687;0.720,5.124,0.912;18.610,7.482,2.355;5.785,2.501,0.318;13.831,1.913,0.447;13.132,7.565,0.919;19.433,14.076,0.672;18.593,5.853,1.047;12.691,8.747,0.480;5.845,18.084,0.466;17.623,12.552,1.368;5.927,16.844,0.450;11.270,1.240,1.113;8.000,4.614,0.231;19.226,3.874,0.977;10.612,12.191,0.472;12.010,12.593,0.273;4.518,18.152,1.349;13.280,1.838,1.251;1.599,3.585,2.186;3.389,18.297,0.451;4.197,2.643,0.421;18.630,3.560,0.480;11.512,5.896,0.252;19.538,18.162,0.331;4.756,1.002,0.263;13.474,13.382,1.319;0.382,19.622,0.439;6.446,14.855,0.865;1.325,3.109,2.183;15.357,2.468,0.261;12.521,10.807,0.815;8.992,15.762,0.296;3.090,18.598,0.484;0.280,18.525,0.298;0.385,18.932,0.327;6.328,3.565,0.370;4.289,6.332,0.720;14.479,14.738,0.356;15.610,13.898,0.255;1.847,6.441,0.764;7.317,14.308,0.296;8.670,6.308,0.212;4.735,15.100,0.467;10.376,13.968,0.736;2.076,19.491,0.860;13.248,5.779,0.301;14.774,19.448,0.416;19.298,1.511,0.478;15.474,1.420,0.765;11.690,12.121,1.180"
4,drone_3,2.7826,15.7477,17.0000,17.0000,"1.266,2.054,1.056;3.218,5.624,0.438;19.473,11.459,0.868;11.557,18.032,0.609;2.611,3.746,1.092;18.181,5.096,0.323;11.496,13.720,1.127;19.584,19.405,0.686;14.350,10.885,1.260;12.472,17.962,0.835;13.107,0.955,1.184;5.694,10.141,0.854;18.167,10.898,2.076;14.423,0.803,0.412;16.165,10.848,2.478;12.688,1.569,0.950;14.821,14.515,0.289;16.152,8.310,0.708;15.943,9.214,2.480;2.858,12.089,0.402;10.809,16.405,0.663;5.260,4.243,0.418;18.220,8.369,1.064;2.297,6.592,0.208;1.631,2.715,1.725;11.627,18.048,1.363;3.958,4.674,0.414;3.019,12.078,0.380;16.817,0.589,0.302;5.621,4.388,0.861;19.410,7.645,1.023;13.763,10.018,1.535;3.352,18.201,0.206;19.622,5.177,0.330;13.986,10.895,2.016;19.410,1.749,0.418;10.539,1.143,0.243;0.747,6.448,0.437;19.504,2.716,0.374;1.706,11.807,0.762;16.343,13.303,0.721;3.233,18.898,0.378;4.946,18.245,0.687;0.720,5.124,0.912;18.610,7.482,2.355;5.785,2.501,0.318;13.831,1.913,0.447;13.132,7.565,0.919;19.433,14.076,0.672;18.593,5.853,1.047;12.691,8.747,0.480;5.845,18.084,0.466;17.623,12.552,1.368;5.927,16.844,0.450;11.270,1.240,1.113;8.000,4.614,0.231;19.226,3.874,0.977;10.612,12.191,0.472;12.010,12.593,0.273;4.518,18.152,1.349;13.280,1.838,1.251;1.599,3.585,2.186;3.389,18.297,0.451;4.197,2.643,0.421;18.630,3.560,0.480;11.512,5.896,0.252;19.538,18.162,0.331;4.756,1.002,0.263;13.474,13.382,1.319;0.382,19.622,0.439;6.446,14.855,0.865;1.325,3.109,2.183;15.357,2.468,0.261;12.521,10.807,0.815;8.992,15.762,0.296;3.090,18.598,0.484;0.280,18.525,0.298;0.385,18.932,0.327;6.328,3.565,0.370;4.289,6.332,0.720;14.479,14.738,0.356;15.610,13.898,0.255;1.847,6.441,0.764;7.317,14.308,0.296;8.670,6.308,0.212;4.735,15.100,0.467;10.376,13.968,0.736;2.076,19.491,0.860;13.248,5.779,0.301;14.774,19.448,0.416;19.298,1.511,0.478;15.474,1.420,0.765;11.690,12.121,1.180"
4,drone_4,10.8543,4.7064,17.0000,17.0000,"1.266,2.054,1.056;3.218,5.624,0.438;19.473,11.459,0.868;11.557,18.032,0.609;2.611,3.746,1.092;18.181,5.096,0.323;11.496,13.720,1.127;19.584,19.405,0.686;14.350,10.885,1.260;12.472,17.962,0.835;13.107,0.955,1.184;5.694,10.141,0.854;18.167,10.898,2.076;14.423,0.803,0.412;16.165,10.848,2.478;12.688,1.569,0.950;14.821,14.515,0.289;16.152,8.310,0.708;15.943,9.214,2.480;2.858,12.089,0.402;10.809,16.405,0.663;5.260,4.243,0.418;18.220,8.369,1.064;2.297,6.592,0.208;1.631,2.715,1.725;11.627,18.048,1.363;3.958,4.674,0.414;3.019,12.078,0.380;16.817,0.589,0.302;5.621,4.388,0.861;19.410,7.645,1.023;13.763,10.018,1.535;3.352,18.201,0.206;19.622,5.177,0.330;13.986,10.895,2.016;19.410,1.749,0.418;10.539,1.143,0.243;0.747,6.448,0.437;19.504,2.716,0.374;1.706,11.807,0.762;16.343,13.303,0.721;3.233,18.898,0.378;4.946,18.245,0.687;0.720,5.124,0.912;18.610,7.482,2.355;5.785,2.501,0.318;13.831,1.913,0.447;13.132,7.565,0.919;19.433,14.076,0.672;18.593,5.853,1.047;12.691,8.747,0.480;5.845,18.084,0.466;17.623,12.552,1.368;5.927,16.844,0.450;11.270,1.240,1.113;8.000,4.614,0.231;19.226,3.874,0.977;10.612,12.191,0.472;12.010,12.593,0.273;4.518,18.152,1.349;13.280,1.838,1.251;1.599,3.585,2.186;3.389,18.297,0.451;4.197,2.643,0.421;18.630,3.560,0.480;11.512,5.896,0.252;19.538,18.162,0.331;4.756,1.002,0.263;13.474,13.382,1.319;0.382,19.622,0.439;6.446,14.855,0.865;1.325,3.109,2.183;15.357,2.468,0.261;12.521,10.807,0.815;8.992,15.762,0.296;3.090,18.598,0.484;0.280,18.525,0.298;0.385,18.932,0.327;6.328,3.565,0.370;4.289,6.332,0.720;14.479,14.738,0.356;15.610,13.898,0.255;1.847,6.441,0.764;7.317,14.308,0.296;8.670,6.308,0.212;4.735,15.100,0.467;10.376,13.968,0.736;2.076,19.491,0.860;13.248,5.779,0.301;14.774,19.448,0.416;19.298,1.511,0.478;15.474,1.420,0.765;11.690,12.121,1.180"
4,drone_5,3.7678,9.1505,17.0000,17.0000,"1.266,2.054,1.056;3.218,5.624,0.438;19.473,11.459,0.868;11.557,18.032,0.609;2.611,3.746,1.092;18.181,5.096,0.323;11.496,13.720,1.127;19.584,19.405,0.686;14.350,10.885,1.260;12.472,17.962,0.835;13.107,0.955,1.184;5.694,10.141,0.854;18.167,10.898,2.076;14.423,0.803,0.412;16.165,10.848,2.478;12.688,1.569,0.950;14.821,14.515,0.289;16.152,8.310,0.708;15.943,9.214,2.480;2.858,12.089,0.402;10.809,16.405,0.663;5.260,4.243,0.418;18.220,8.369,1.064;2.297,6.592,0.208;1.631,2.715,1.725;11.627,18.048,1.363;3.958,4.674,0.414;3.019,12.078,0.380;16.817,0.589,0.302;5.621,4.388,0.861;19.410,7.645,1.023;13.763,10.018,1.535;3.352,18.201,0.206;19.622,5.177,0.330;13.986,10.895,2.016;19.410,1.749,0.418;10.539,1.143,0.243;0.747,6.448,0.437;19.504,2.716,0.374;1.706,11.807,0.762;16.343,13.303,0.721;3.233,18.898,0.378;4.946,18.245,0.687;0.720,5.124,0.912;18.610,7.482,2.355;5.785,2.501,0.318;13.831,1.913,0.447;13.132,7.565,0.919;19.433,14.076,0.672;18.593,5.853,1.047;12.691,8.747,0.480;5.845,18.084,0.466;17.623,12.552,1.368;5.927,16.844,0.450;11.270,1.240,1.113;8.000,4.614,0.231;19.226,3.874,0.977;10.612,12.191,0.472;12.010,12.593,0.273;4.518,18.152,1.349;13.280,1.838,1.251;1.599,3.585,2.186;3.389,18.297,0.451;4.197,2.643,0.421;18.630,3.560,0.480;11.512,5.896,0.252;19.538,18.162,0.331;4.756,1.002,0.263;13.474,13.382,1.319;0.382,19.622,0.439;6.446,14.855,0.865;1.325,3.109,2.183;15.357,2.468,0.261;12.521,10.807,0.815;8.992,15.762,0.296;3.090,18.598,0.484;0.280,18.525,0.298;0.385,18.932,0.327;6.328,3.565,0.370;4.289,6.332,0.720;14.479,14.738,0.356;15.610,13.898,0.255;1.847,6.441,0.764;7.317,14.308,0.296;8.670,6.308,0.212;4.735,15.100,0.467;10.376,13.968,0.736;2.076,19.491,0.860;13.248,5.779,0.301;14.774,19.448,0.416;19.298,1.511,0.478;15.474,1.420,0.765;11.690,12.121,1.180"
4,drone_6,7.2368,7.9106,17.0000,17.0000,"1.266,2.054,1.056;3.218,5.624,0.438;19.473,11.459,0.868;11.557,18.032,0.609;2.611,3.746,1.092;18.181,5.096,0.323;11.496,13.720,1.127;19.584,19.405,0.686;14.350,10.885,1.260;12.472,17.962,0.835;13.107,0.955,1.184;5.694,10.141,0.854;18.167,10.898,2.076;14.423,0.803,0.412;16.165,10.848,2.478;12.688,1.569,0.950;14.821,14.515,0.289;16.152,8.310,0.708;15.943,9.214,2.480;2.858,12.089,0.402;10.809,16.405,0.663;5.260,4.243,0.418;18.220,8.369,1.064;2.297,6.592,0.208;1.631,2.715,1.725;11.627,18.048,1.363;3.958,4.674,0.414;3.019,12.078,0.380;16.817,0.589,0.302;5.621,4.388,0.861;19.410,7.645,1.023;13.763,10.018,1.535;3.352,18.201,0.206;19.622,5.177,0.330;13.986,10.895,2.016;19.410,1.749,0.418;10.539,1.143,0.243;0.747,6.448,0.437;19.504,2.716,0.374;1.706,11.807,0.762;16.343,13.303,0.721;3.233,18.898,0.378;4.946,18.245,0.687;0.720,5.124,0.912;18.610,7.482,2.355;5.785,2.501,0.318;13.831,1.913,0.447;13.132,7.565,0.919;19.433,14.076,0.672;18.593,5.853,1.047;12.691,8.747,0.480;5.845,18.084,0.466;17.623,12.552,1.368;5.927,16.844,0.450;11.270,1.240,1.113;8.000,4.614,0.231;19.226,3.874,0.977;10.612,12.191,0.472;12.010,12.593,0.273;4.518,18.152,1.349;13.280,1.838,1.251;1.599,3.585,2.186;3.389,18.297,0.451;4.197,2.643,0.421;18.630,3.560,0.480;11.512,5.896,0.252;19.538,18.162,0.331;4.756,1.002,0.263;13.474,13.382,1.319;0.382,19.622,0.439;6.446,14.855,0.865;1.325,3.109,2.183;15.357,2.468,0.261;12.521,10.807,0.815;8.992,15.762,0.296;3.090,18.598,0.484;0.280,18.525,0.298;0.385,18.932,0.327;6.328,3.565,0.370;4.289,6.332,0.720;14.479,14.738,0.356;15.610,13.898,0.255;1.847,6.441,0.764;7.317,14.308,0.296;8.670,6.308,0.212;4.735,15.100,0.467;10.376,13.968,0.736;2.076,19.491,0.860;13.248,5.779,0.301;14.774,19.448,0.416;19.298,1.511,0.478;15.474,1.420,0.765;11.690,12.121,1.180"
4,drone_7,8.8021,18.0422,17.0000,17.0000,"1.266,2.054,1.056;3.218,5.624,0.438;19.473,11.459,0.868;11.557,18.032,0.609;2.611,3.746,1.092;18.181,5.096,0.323;11.496,13.720,1.127;19.584,19.405,0.686;14.350,10.885,1.260;12.472,17.962,0.835;13.107,0.955,1.184;5.694,10.141,0.854;18.167,10.898,2.076;14.423,0.803,0.412;16.165,10.848,2.478;12.688,1.569,0.950;14.821,14.515,0.289;16.152,8.310,0.708;15.943,9.214,2.480;2.858,12.089,0.402;10.809,16.405,0.663;5.260,4.243,0.418;18.220,8.369,1.064;2.297,6.592,0.208;1.631,2.715,1.725;11.627,18.048,1.363;3.958,4.674,0.414;3.019,12.078,0.380;16.817,0.589,0.302;5.621,4.388,0.861;19.410,7.645,1.023;13.763,10.018,1.535;3.352,18.201,0.206;19.622,5.177,0.330;13.986,10.895,2.016;19.410,1.749,0.418;10.539,1.143,0.243;0.747,6.448,0.437;19.504,2.716,0.374;1.706,11.807,0.762;16.343,13.303,0.721;3.233,18.898,0.378;4.946,18.245,0.687;0.720,5.124,0.912;18.610,7.482,2.355;5.785,2.501,0.318;13.831,1.913,0.447;13.132,7.565,0.919;19.433,14.076,0.672;18.593,5.853,1.047;12.691,8.747,0.480;5.845,18.084,0.466;17.623,12.552,1.368;5.927,16.844,0.450;11.270,1.240,1.113;8.000,4.614,0.231;19.226,3.874,0.977;10.612,12.191,0.472;12.010,12.593,0.273;4.518,18.152,1.349;13.280,1.838,1.251;1.599,3.585,2.186;3.389,18.297,0.451;4.197,2.643,0.421;18.630,3.560,0.480;11.512,5.896,0.252;19.538,18.162,0.331;4.756,1.002,0.263;13.474,13.382,1.319;0.382,19.622,0.439;6.446,14.855,0.865;1.325,3.109,2.183;15.357,2.468,0.261;12.521,10.807,0.815;8.992,15.762,0.296;3.090,18.598,0.484;0.280,18.525,0.298;0.385,18.932,0.327;6.328,3.565,0.370;4.289,6.332,0.720;14.479,14.738,0.356;15.610,13.898,0.255;1.847,6.441,0.764;7.317,14.308,0.296;8.670,6.308,0.212;4.735,15.100,0.467;10.376,13.968,0.736;2.076,19.491,0.860;13.248,5.779,0.301;14.774,19.448,0.416;19.298,1.511,0.478;15.474,1.420,0.765;11.690,12.121,1.180"
4,drone_8,8.4095,12.7895,17.0000,17.0000,"1.266,2.054,1.056;3.218,5.624,0.438;19.473,11.459,0.868;11.557,18.032,0.609;2.611,3.746,1.092;18.181,5.096,0.323;11.496,13.720,1.127;19.584,19.405,0.686;14.350,10.885,1.260;12.472,17.962,0.835;13.107,0.955,1.184;5.694,10.141,0.854;18.167,10.898,2.076;14.423,0.803,0.412;16.165,10.848,2.478;12.688,1.569,0.950;14.821,14.515,0.289;16.152,8.310,0.708;15.943,9.214,2.480;2.858,12.089,0.402;10.809,16.405,0.663;5.260,4.243,0.418;18.220,8.369,1.064;2.297,6.592,0.208;1.631,2.715,1.725;11.627,18.048,1.363;3.958,4.674,0.414;3.019,12.078,0.380;16.817,0.589,0.302;5.621,4.388,0.861;19.410,7.645,1.023;13.763,10.018,1.535;3.352,18.201,0.206;19.622,5.177,0.330;13.986,10.895,2.016;19.410,1.749,0.418;10.539,1.143,0.243;0.747,6.448,0.437;19.504,2.716,0.374;1.706,11.807,0.762;16.343,13.303,0.721;3.233,18.898,0.378;4.946,18.245,0.687;0.720,5.124,0.912;18.610,7.482,2.355;5.785,2.501,0.318;13.831,1.913,0.447;13.132,7.565,0.919;19.433,14.076,0.672;18.593,5.853,1.047;12.691,8.747,0.480;5.845,18.084,0.466;17.623,12.552,1.368;5.927,16.844,0.450;11.270,1.240,1.113;8.000,4.614,0.231;19.226,3.874,0.977;10.612,12.191,0.472;12.010,12.593,0.273;4.518,18.152,1.349;13.280,1.838,1.251;1.599,3.585,2.186;3.389,18.297,0.451;4.197,2.643,0.421;18.630,3.560,0.480;11.512,5.896,0.252;19.538,18.162,0.331;4.756,1.002,0.263;13.474,13.382,1.319;0.382,19.622,0.439;6.446,14.855,0.865;1.325,3.109,2.183;15.357,2.468,0.261;12.521,10.807,0.815;8.992,15.762,0.296;3.090,18.598,0.484;0.280,18.525,0.298;0.385,18.932,0.327;6.328,3.565,0.370;4.289,6.332,0.720;14.479,14.738,0.356;15.610,13.898,0.255;1.847,6.441,0.764;7.317,14.308,0.296;8.670,6.308,0.212;4.735,15.100,0.467;10.376,13.968,0.736;2.076,19.491,0.860;13.248,5.779,0.301;14.774,19.448,0.416;19.298,1.511,0.478;15.474,1.420,0.765;11.690,12.121,1.180"
4,drone_9,10.9443,9.6993,17.0000,17.0000,"1.266,2.054,1.056;3.218,5.624,0.438;19.473,11.459,0.868;11.557,18.032,0.609;2.611,3.746,1.092;18.181,5.096,0.323;11.496,13.720,1.127;19.584,19.405,0.686;14.350,10.885,1.260;12.472,17.962,0.835;13.107,0.955,1.184;5.694,10.141,0.854;18.167,10.898,2.076;14.423,0.803,0.412;16.165,10.848,2.478;12.688,1.569,0.950;14.821,14.515,0.289;16.152,8.310,0.708;15.943,9.214,2.480;2.858,12.089,0.402;10.809,16.405,0.663;5.260,4.243,0.418;18.220,8.369,1.064;2.297,6.592,0.208;1.631,2.715,1.725;11.627,18.048,1.363;3.958,4.674,0.414;3.019,12.078,0.380;16.817,0.589,0.302;5.621,4.388,0.861;19.410,7.645,1.023;13.763,10.018,1.535;3.352,18.201,0.206;19.622,5.177,0.330;13.986,10.895,2.016;19.410,1.749,0.418;10.539,1.143,0.243;0.747,6.448,0.437;19.504,2.716,0.374;1.706,11.807,0.762;16.343,13.303,0.721;3.233,18.898,0.378;4.946,18.245,0.687;0.720,5.124,0.912;18.610,7.482,2.355;5.785,2.501,0.318;13.831,1.913,0.447;13.132,7.565,0.919;19.433,14.076,0.672;18.593,5.853,1.047;12.691,8.747,0.480;5.845,18.084,0.466;17.623,12.552,1.368;5.927,16.844,0.450;11.270,1.240,1.113;8.000,4.614,0.231;19.226,3.874,0.977;10.612,12.191,0.472;12.010,12.593,0.273;4.518,18.152,1.349;13.280,1.838,1.251;1.599,3.585,2.186;3.389,18.297,0.451;4.197,2.643,0.421;18.630,3.560,0.480;11.512,5.896,0.252;19.538,18.162,0.331;4.756,1.002,0.263;13.474,13.382,1.319;0.382,19.622,0.439;6.446,14.855,0.865;1.325,3.109,2.183;15.357,2.468,0.261;12.521,10.807,0.815;8.992,15.762,0.296;3.090,18.598,0.484;0.280,18.525,0.298;0.385,18.932,0.327;6.328,3.565,0.370;4.289,6.332,0.720;14.479,14.738,0.356;15.610,13.898,0.255;1.847,6.441,0.764;7.317,14.308,0.296;8.670,6.308,0.212;4.735,15.100,0.467;10.376,13.968,0.736;2.076,19.491,0.860;13.248,5.779,0.301;14.774,19.448,0.416;19.298,1.511,0.478;15.474,1.420,0.765;11.690,12.121,1.180"
5,drone_0,7.8526,1.7039,17.0000,17.0000,"1.266,2.054,1.056;3.218,5.624,0.438;19.473,11.459,0.868;11.557,18.032,0.609;2.611,3.746,1.092;18.181,5.096,0.323;11.496,13.720,1.127;19.584,19.405,0.686;14.350,10.885,1.260;12.472,17.962,0.835;13.107,0.955,1.184;5.694,10.141,0.854;18.167,10.898,2.076;14.423,0.803,0.412;16.165,10.848,2.478;12.688,1.569,0.950;14.821,14.515,0.289;16.152,8.310,0.708;15.943,9.214,2.480;2.858,12.089,0.402;10.809,16.405,0.663;5.260,4.243,0.418;18.220,8.369,1.064;2.297,6.592,0.208;1.631,2.715,1.725;11.627,18.048,1.363;3.958,4.674,0.414;3.019,12.078,0.380;16.817,0.589,0.302;5.621,4.388,0.861;19.410,7.645,1.023;13.763,10.018,1.535;3.352,18.201,0.206;19.622,5.177,0.330;13.986,10.895,2.016;19.410,1.749,0.418;10.539,1.143,0.243;0.747,6.448,0.437;19.504,2.716,0.374;1.706,11.807,0.762;16.343,13.303,0.721;3.233,18.898,0.378;4.946,18.245,0.687;0.720,5.124,0.912;18.610,7.482,2.355;5.785,2.501,0.318;13.831,1.913,0.447;13.132,7.565,0.919;19.433,14.076,0.672;18.593,5.853,1.047;12.691,8.747,0.480;5.845,18.084,0.466;17.623,12.552,1.368;5.927,16.844,0.450;11.270,1.240,1.113;8.000,4.614,0.231;19.226,3.874,0.977;10.612,12.191,0.472;12.010,12.593,0.273;4.518,18.152,1.349;13.280,1.838,1.251;1.599,3.585,2.186;3.389,18.297,0.451;4.197,2.643,0.421;18.630,3.560,0.480;11.512,5.896,0.252;19.538,18.162,0.331;4.756,1.002,0.263;13.474,13.382,1.319;0.382,19.622,0.439;6.446,14.855,0.865;1.325,3.109,2.183;15.357,2.468,0.261;12.521,10.807,0.815;8.992,15.762,0.296;3.090,18.598,0.484;0.280,18.525,0.298;0.385,18.932,0.327;6.328,3.565,0.370;4.289,6.332,0.720;14.479,14.738,0.356;15.610,13.898,0.255;1.847,6.441,0.764;7.317,14.308,0.296;8.670,6.308,0.212;4.735,15.100,0.467;10.376,13.968,0.736;2.076,19.491,0.860;13.248,5.779,0.301;14.774,19.448,0.416;19.298,1.511,0.478;15.474,1.420,0.765;11.690,12.121,1.180"
