Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
9,drone_0,7.9616,3.9509,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
9,drone_1,5.3068,12.8831,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
9,drone_2,3.3138,2.9822,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
9,drone_3,10.6546,11.1375,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
9,drone_4,2.8601,11.2095,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
9,drone_5,4.8279,3.0185,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
9,drone_6,14.2808,8.0092,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
9,drone_7,9.1749,8.9682,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
9,drone_8,15.3103,7.2158,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
9,drone_9,9.6142,14.2784,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
10,drone_0,8.1281,4.0616,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
10,drone_1,5.4947,12.8147,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
10,drone_2,3.5032,3.0463,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
10,drone_3,10.8472,11.1915,17.0000,17.0000,"1.184,17.281,0.729;3.418,10.507,0.285;0.799,4.657,0.205;19.089,10.912,0.403;16.883,8.241,1.566;1.696,5.852,1.228;1.701,17.154,0.487;11.332,12.868,0.281;18.773,9.160,1.374;19.107,2.040,0.801;9.951,17.478,1.217;17.877,12.191,1.531;17.088,13.197,1.275;2.160,16.500,0.237;8.139,17.918,0.473;12.415,2.248,0.396;17.085,0.368,0.679;11.554,17.630,0.925;17.011,11.747,1.102;18.124,1.505,1.558;3.663,18.055,0.811;18.536,13.501,0.871;17.160,10.006,1.359;17.111,4.524,0.757;3.676,16.902,0.317;18.301,12.327,2.462;4.589,14.879,0.230;10.274,6.024,0.365;14.576,11.458,0.468;16.101,3.300,0.691;1.349,7.790,0.410;9.012,5.900,0.313;13.895,8.860,0.611;1.219,16.718,1.578;8.091,6.404,0.223;15.236,9.258,0.264;3.524,17.138,2.041;5.175,1.056,0.441;5.053,18.711,1.034;0.906,13.306,0.262;12.740,17.962,0.761;17.251,11.351,1.885;12.965,12.098,0.215;2.964,15.106,0.336;15.649,1.603,0.375;12.297,14.820,1.239;16.206,0.657,1.165;3.562,8.052,0.449;8.309,5.962,0.274;17.926,19.505,0.622;19.657,3.640,0.386;0.583,15.705,1.078;9.421,18.881,0.340;13.856,18.154,0.824;12.147,13.724,0.295;12.881,10.972,0.989;14.816,0.531,0.959;12.752,16.653,0.648;19.758,4.342,0.414;17.678,3.419,1.221;9.708,2.245,0.742;19.536,15.136,0.703;2.268,6.607,1.214;8.107,17.722,0.497;6.292,17.539,1.554;17.098,2.943,1.282;19.485,16.553,0.479;11.716,0.829,0.275;4.011,10.070,0.278;11.669,0.716,1.326;5.006,15.135,0.389;17.565,5.231,0.314;10.783,4.516,0.746;1.982,19.167,0.790;18.708,5.075,2.067;5.754,10.916,1.183;3.084,6.225,1.017;17.013,6.103,0.464;9.548,18.306,0.867"
