Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,13.9607,4.4547,7.3107,10.3919,"5.231,15.351,0.395;17.415,14.577,2.384;7.430,1.079,0.479;11.946,17.807,2.427;17.939,12.310,0.217;1.287,0.906,0.450;7.060,6.229,0.306;2.203,19.474,0.791;11.012,13.536,1.331;18.011,8.365,1.704;2.572,3.545,0.313;15.454,17.218,1.156;11.303,15.408,0.284;5.551,17.907,1.734;6.145,16.018,0.451;9.709,19.412,0.333;7.790,2.455,0.412;14.365,12.792,0.202;0.720,16.000,1.266;13.669,11.993,0.290;6.354,4.588,0.205;1.379,9.404,1.056;7.217,15.241,0.914;18.578,10.021,0.454;14.747,9.485,0.218;14.390,9.234,0.428;5.223,8.102,0.425;16.252,10.960,1.615;9.263,1.111,0.342;0.820,8.831,0.740;1.169,14.975,1.514;1.755,10.792,1.808;7.868,17.983,1.507;19.249,13.696,0.979;16.897,6.076,0.486;8.112,7.281,0.450;18.483,9.774,1.024;8.958,4.945,0.357;6.648,5.899,2.414;11.113,7.668,1.126;8.666,17.078,0.480;3.237,12.618,0.317;19.186,3.566,0.476;3.982,7.811,1.248;8.471,13.499,0.724"
0,drone_1,18.8851,4.9194,7.3107,10.3919,"5.231,15.351,0.395;17.415,14.577,2.384;7.430,1.079,0.479;11.946,17.807,2.427;17.939,12.310,0.217;1.287,0.906,0.450;7.060,6.229,0.306;2.203,19.474,0.791;11.012,13.536,1.331;18.011,8.365,1.704;2.572,3.545,0.313;15.454,17.218,1.156;11.303,15.408,0.284;5.551,17.907,1.734;6.145,16.018,0.451;9.709,19.412,0.333;7.790,2.455,0.412;14.365,12.792,0.202;0.720,16.000,1.266;13.669,11.993,0.290;6.354,4.588,0.205;1.379,9.404,1.056;7.217,15.241,0.914;18.578,10.021,0.454;14.747,9.485,0.218;14.390,9.234,0.428;5.223,8.102,0.425;16.252,10.960,1.615;9.263,1.111,0.342;0.820,8.831,0.740;1.169,14.975,1.514;1.755,10.792,1.808;7.868,17.983,1.507;19.249,13.696,0.979;16.897,6.076,0.486;8.112,7.281,0.450;18.483,9.774,1.024;8.958,4.945,0.357;6.648,5.899,2.414;11.113,7.668,1.126;8.666,17.078,0.480;3.237,12.618,0.317;19.186,3.566,0.476;3.982,7.811,1.248;8.471,13.499,0.724"
0,drone_2,3.2590,14.8031,7.3107,10.3919,"5.231,15.351,0.395;17.415,14.577,2.384;7.430,1.079,0.479;11.946,17.807,2.427;17.939,12.310,0.217;1.287,0.906,0.450;7.060,6.229,0.306;2.203,19.474,0.791;11.012,13.536,1.331;18.011,8.365,1.704;2.572,3.545,0.313;15.454,17.218,1.156;11.303,15.408,0.284;5.551,17.907,1.734;6.145,16.018,0.451;9.709,19.412,0.333;7.790,2.455,0.412;14.365,12.792,0.202;0.720,16.000,1.266;13.669,11.993,0.290;6.354,4.588,0.205;1.379,9.404,1.056;7.217,15.241,0.914;18.578,10.021,0.454;14.747,9.485,0.218;14.390,9.234,0.428;5.223,8.102,0.425;16.252,10.960,1.615;9.263,1.111,0.342;0.820,8.831,0.740;1.169,14.975,1.514;1.755,10.792,1.808;7.868,17.983,1.507;19.249,13.696,0.979;16.897,6.076,0.486;8.112,7.281,0.450;18.483,9.774,1.024;8.958,4.945,0.357;6.648,5.899,2.414;11.113,7.668,1.126;8.666,17.078,0.480;3.237,12.618,0.317;19.186,3.566,0.476;3.982,7.811,1.248;8.471,13.499,0.724"
0,drone_3,12.0767,9.0195,7.3107,10.3919,"5.231,15.351,0.395;17.415,14.577,2.384;7.430,1.079,0.479;11.946,17.807,2.427;17.939,12.310,0.217;1.287,0.906,0.450;7.060,6.229,0.306;2.203,19.474,0.791;11.012,13.536,1.331;18.011,8.365,1.704;2.572,3.545,0.313;15.454,17.218,1.156;11.303,15.408,0.284;5.551,17.907,1.734;6.145,16.018,0.451;9.709,19.412,0.333;7.790,2.455,0.412;14.365,12.792,0.202;0.720,16.000,1.266;13.669,11.993,0.290;6.354,4.588,0.205;1.379,9.404,1.056;7.217,15.241,0.914;18.578,10.021,0.454;14.747,9.485,0.218;14.390,9.234,0.428;5.223,8.102,0.425;16.252,10.960,1.615;9.263,1.111,0.342;0.820,8.831,0.740;1.169,14.975,1.514;1.755,10.792,1.808;7.868,17.983,1.507;19.249,13.696,0.979;16.897,6.076,0.486;8.112,7.281,0.450;18.483,9.774,1.024;8.958,4.945,0.357;6.648,5.899,2.414;11.113,7.668,1.126;8.666,17.078,0.480;3.237,12.618,0.317;19.186,3.566,0.476;3.982,7.811,1.248;8.471,13.499,0.724"
0,drone_4,11.3139,4.7372,7.3107,10.3919,"5.231,15.351,0.395;17.415,14.577,2.384;7.430,1.079,0.479;11.946,17.807,2.427;17.939,12.310,0.217;1.287,0.906,0.450;7.060,6.229,0.306;2.203,19.474,0.791;11.012,13.536,1.331;18.011,8.365,1.704;2.572,3.545,0.313;15.454,17.218,1.156;11.303,15.408,0.284;5.551,17.907,1.734;6.145,16.018,0.451;9.709,19.412,0.333;7.790,2.455,0.412;14.365,12.792,0.202;0.720,16.000,1.266;13.669,11.993,0.290;6.354,4.588,0.205;1.379,9.404,1.056;7.217,15.241,0.914;18.578,10.021,0.454;14.747,9.485,0.218;14.390,9.234,0.428;5.223,8.102,0.425;16.252,10.960,1.615;9.263,1.111,0.342;0.820,8.831,0.740;1.169,14.975,1.514;1.755,10.792,1.808;7.868,17.983,1.507;19.249,13.696,0.979;16.897,6.076,0.486;8.112,7.281,0.450;18.483,9.774,1.024;8.958,4.945,0.357;6.648,5.899,2.414;11.113,7.668,1.126;8.666,17.078,0.480;3.237,12.618,0.317;19.186,3.566,0.476;3.982,7.811,1.248;8.471,13.499,0.724"
0,drone_5,1.5733,18.0290,7.3107,10.3919,"5.231,15.351,0.395;17.415,14.577,2.384;7.430,1.079,0.479;11.946,17.807,2.427;17.939,12.310,0.217;1.287,0.906,0.450;7.060,6.229,0.306;2.203,19.474,0.791;11.012,13.536,1.331;18.011,8.365,1.704;2.572,3.545,0.313;15.454,17.218,1.156;11.303,15.408,0.284;5.551,17.907,1.734;6.145,16.018,0.451;9.709,19.412,0.333;7.790,2.455,0.412;14.365,12.792,0.202;0.720,16.000,1.266;13.669,11.993,0.290;6.354,4.588,0.205;1.379,9.404,1.056;7.217,15.241,0.914;18.578,10.021,0.454;14.747,9.485,0.218;14.390,9.234,0.428;5.223,8.102,0.425;16.252,10.960,1.615;9.263,1.111,0.342;0.820,8.831,0.740;1.169,14.975,1.514;1.755,10.792,1.808;7.868,17.983,1.507;19.249,13.696,0.979;16.897,6.076,0.486;8.112,7.281,0.450;18.483,9.774,1.024;8.958,4.945,0.357;6.648,5.899,2.414;11.113,7.668,1.126;8.666,17.078,0.480;3.237,12.618,0.317;19.186,3.566,0.476;3.982,7.811,1.248;8.471,13.499,0.724"
0,drone_6,2.4439,6.7697,7.3107,10.3919,"5.231,15.351,0.395;17.415,14.577,2.384;7.430,1.079,0.479;11.946,17.807,2.427;17.939,12.310,0.217;1.287,0.906,0.450;7.060,6.229,0.306;2.203,19.474,0.791;11.012,13.536,1.331;18.011,8.365,1.704;2.572,3.545,0.313;15.454,17.218,1.156;11.303,15.408,0.284;5.551,17.907,1.734;6.145,16.018,0.451;9.709,19.412,0.333;7.790,2.455,0.412;14.365,12.792,0.202;0.720,16.000,1.266;13.669,11.993,0.290;6.354,4.588,0.205;1.379,9.404,1.056;7.217,15.241,0.914;18.578,10.021,0.454;14.747,9.485,0.218;14.390,9.234,0.428;5.223,8.102,0.425;16.252,10.960,1.615;9.263,1.111,0.342;0.820,8.831,0.740;1.169,14.975,1.514;1.755,10.792,1.808;7.868,17.983,1.507;19.249,13.696,0.979;16.897,6.076,0.486;8.112,7.281,0.450;18.483,9.774,1.024;8.958,4.945,0.357;6.648,5.899,2.414;11.113,7.668,1.126;8.666,17.078,0.480;3.237,12.618,0.317;19.186,3.566,0.476;3.982,7.811,1.248;8.471,13.499,0.724"
0,drone_7,2.9399,17.1908,7.3107,10.3919,"5.231,15.351,0.395;17.415,14.577,2.384;7.430,1.079,0.479;11.946,17.807,2.427;17.939,12.310,0.217;1.287,0.906,0.450;7.060,6.229,0.306;2.203,19.474,0.791;11.012,13.536,1.331;18.011,8.365,1.704;2.572,3.545,0.313;15.454,17.218,1.156;11.303,15.408,0.284;5.551,17.907,1.734;6.145,16.018,0.451;9.709,19.412,0.333;7.790,2.455,0.412;14.365,12.792,0.202;0.720,16.000,1.266;13.669,11.993,0.290;6.354,4.588,0.205;1.379,9.404,1.056;7.217,15.241,0.914;18.578,10.021,0.454;14.747,9.485,0.218;14.390,9.234,0.428;5.223,8.102,0.425;16.252,10.960,1.615;9.263,1.111,0.342;0.820,8.831,0.740;1.169,14.975,1.514;1.755,10.792,1.808;7.868,17.983,1.507;19.249,13.696,0.979;16.897,6.076,0.486;8.112,7.281,0.450;18.483,9.774,1.024;8.958,4.945,0.357;6.648,5.899,2.414;11.113,7.668,1.126;8.666,17.078,0.480;3.237,12.618,0.317;19.186,3.566,0.476;3.982,7.811,1.248;8.471,13.499,0.724"
0,drone_8,16.1209,3.8143,7.3107,10.3919,"5.231,15.351,0.395;17.415,14.577,2.384;7.430,1.079,0.479;11.946,17.807,2.427;17.939,12.310,0.217;1.287,0.906,0.450;7.060,6.229,0.306;2.203,19.474,0.791;11.012,13.536,1.331;18.011,8.365,1.704;2.572,3.545,0.313;15.454,17.218,1.156;11.303,15.408,0.284;5.551,17.907,1.734;6.145,16.018,0.451;9.709,19.412,0.333;7.790,2.455,0.412;14.365,12.792,0.202;0.720,16.000,1.266;13.669,11.993,0.290;6.354,4.588,0.205;1.379,9.404,1.056;7.217,15.241,0.914;18.578,10.021,0.454;14.747,9.485,0.218;14.390,9.234,0.428;5.223,8.102,0.425;16.252,10.960,1.615;9.263,1.111,0.342;0.820,8.831,0.740;1.169,14.975,1.514;1.755,10.792,1.808;7.868,17.983,1.507;19.249,13.696,0.979;16.897,6.076,0.486;8.112,7.281,0.450;18.483,9.774,1.024;8.958,4.945,0.357;6.648,5.899,2.414;11.113,7.668,1.126;8.666,17.078,0.480;3.237,12.618,0.317;19.186,3.566,0.476;3.982,7.811,1.248;8.471,13.499,0.724"
0,drone_9,4.0354,12.7631,7.3107,10.3919,"5.231,15.351,0.395;17.415,14.577,2.384;7.430,1.079,0.479;11.946,17.807,2.427;17.939,12.310,0.217;1.287,0.906,0.450;7.060,6.229,0.306;2.203,19.474,0.791;11.012,13.536,1.331;18.011,8.365,1.704;2.572,3.545,0.313;15.454,17.218,1.156;11.303,15.408,0.284;5.551,17.907,1.734;6.145,16.018,0.451;9.709,19.412,0.333;7.790,2.455,0.412;14.365,12.792,0.202;0.720,16.000,1.266;13.669,11.993,0.290;6.354,4.588,0.205;1.379,9.404,1.056;7.217,15.241,0.914;18.578,10.021,0.454;14.747,9.485,0.218;14.390,9.234,0.428;5.223,8.102,0.425;16.252,10.960,1.615;9.263,1.111,0.342;0.820,8.831,0.740;1.169,14.975,1.514;1.755,10.792,1.808;7.868,17.983,1.507;19.249,13.696,0.979;16.897,6.076,0.486;8.112,7.281,0.450;18.483,9.774,1.024;8.958,4.945,0.357;6.648,5.899,2.414;11.113,7.668,1.126;8.666,17.078,0.480;3.237,12.618,0.317;19.186,3.566,0.476;3.982,7.811,1.248;8.471,13.499,0.724"
