Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,18.433,5.065,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
1,drone_1,1.457,17.352,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
1,drone_2,8.933,16.442,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
1,drone_3,6.794,16.234,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
1,drone_4,17.581,10.030,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
1,drone_5,6.533,16.904,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
1,drone_6,4.036,17.759,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
1,drone_7,16.945,1.231,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
1,drone_8,16.986,4.161,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
1,drone_9,16.460,9.773,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
2,drone_0,18.291,5.206,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
2,drone_1,1.599,17.211,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
2,drone_2,8.933,16.242,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
2,drone_3,6.916,16.112,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
2,drone_4,17.381,10.030,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
2,drone_5,6.655,16.783,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
2,drone_6,4.178,17.618,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
2,drone_7,16.945,1.431,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
2,drone_8,16.844,4.302,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
2,drone_9,16.288,9.773,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
3,drone_0,18.094,5.240,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
3,drone_1,1.740,17.069,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
